275.21	0.0000E00
276.01	-0.0000E00
276.80	0.0000E00
277.60	0.0000E00
278.39	0.0000E00
279.19	-0.0000E00
279.99	0.0000E00
280.78	-0.0000E00
281.58	0.0000E00
282.37	0.0000E00
283.17	0.0000E00
283.96	0.0000E00
284.76	-0.0000E00
285.55	-0.0000E00
286.35	0.0000E00
287.14	-0.0000E00
287.94	0.0000E00
288.73	-0.0000E00
289.53	0.0000E00
290.32	0.0000E00
291.12	0.0000E00
291.91	0.0000E00
292.71	0.0000E00
293.50	0.0000E00
294.30	-0.0000E00
295.09	0.0000E00
295.88	0.0000E00
296.68	-0.0000E00
297.47	-0.0000E00
298.27	0.0000E00
299.06	0.0000E00
299.86	0.0000E00
300.65	-3.8796E00
301.44	0.0000E00
302.24	-6.5374E00
303.03	4.0737E00
303.83	6.7489E00
304.62	0.0000E00
305.41	4.4607E00
306.21	0.0000E00
307.00	-2.1404E00
307.79	-6.8265E00
308.59	4.1623E00
309.38	-3.8597E00
310.17	4.5605E00
310.97	0.0000E00
311.76	-2.2615E00
312.55	-4.3727E00
313.35	2.2592E00
314.14	-1.3907E01
314.93	-6.9913E00
315.72	2.6472E00
316.52	5.0873E00
317.31	-1.2429E01
318.10	-2.5007E00
318.89	-4.8014E00
319.69	2.5831E00
320.48	5.0669E00
321.27	5.9804E00
322.06	-2.3518E00
322.86	0.0000E00
323.65	4.4589E00
324.44	-7.2217E00
325.23	0.0000E00
326.03	9.0286E00
326.82	0.0000E00
327.61	-4.7077E00
328.40	4.1107E00
329.19	3.9945E00
329.98	2.2601E00
330.78	3.7119E00
331.57	-7.7730E00
332.36	3.9874E00
333.15	0.0000E00
333.94	1.6234E00
334.73	-1.7325E00
335.52	-1.7798E00
336.32	0.0000E00
337.11	-3.0401E00
337.90	-3.0624E00
338.69	2.9306E00
339.48	-3.0531E00
340.27	2.8294E00
341.06	-1.3189E00
341.85	1.3081E00
342.64	-1.3770E00
343.43	2.5443E00
344.22	-2.7188E00
345.02	1.2629E00
345.81	-3.5508E00
346.60	-1.2330E00
347.39	-6.3605E00
348.18	-4.0566E00
348.97	0.0000E00
349.76	4.0559E00
350.55	-1.2800E00
351.34	2.5878E00
352.13	0.0000E00
352.92	-2.7512E00
353.71	-1.3654E00
354.50	1.3433E00
355.29	-5.6262E00
356.08	4.1917E00
356.87	4.4632E00
357.66	0.0000E00
358.44	-5.8795E00
359.23	1.5066E00
360.02	0.0000E00
360.81	-1.4180E00
361.60	2.9840E00
362.39	0.0000E00
363.18	-2.7153E00
363.97	2.9294E00
364.76	0.0000E00
365.55	-2.6600E00
366.34	3.8724E00
367.12	0.0000E00
367.91	-4.8839E00
368.70	3.6689E00
369.49	0.0000E00
370.28	-1.1049E00
371.07	1.0856E00
371.86	0.0000E00
372.64	2.8615E00
373.43	-2.9338E00
374.22	-9.7841E-01
375.01	-1.8763E00
375.80	-8.7167E-01
376.58	2.5915E00
377.37	-2.5909E00
378.16	-1.6599E00
378.95	-8.1476E-01
379.74	-2.4550E00
380.52	4.7213E00
381.31	7.5591E-01
382.10	7.3731E-01
382.89	7.1563E-01
383.67	7.1255E-01
384.46	-6.8339E-01
385.25	-6.6821E-01
386.04	1.9473E00
386.82	-1.2732E00
387.61	-6.2522E-01
388.40	6.0618E-01
389.18	1.7754E00
389.97	0.0000E00
390.76	1.1540E00
391.54	5.7679E-01
392.33	-1.1260E00
393.12	0.0000E00
393.90	5.3747E-01
394.69	5.2562E-01
395.48	-1.0533E00
396.26	0.0000E00
397.05	5.0767E-01
397.84	9.9646E-01
398.62	-1.5124E00
399.41	4.9325E-01
400.19	0.0000E00
400.98	-9.5627E-01
401.77	4.7207E-01
402.55	-4.6644E-01
403.34	0.0000E00
404.12	9.2189E-01
404.91	4.5289E-01
405.69	-1.3442E00
406.48	-4.4359E-01
407.27	8.6803E-01
408.05	-1.3035E00
408.84	0.0000E00
409.62	0.0000E00
410.41	-1.2739E00
411.19	0.0000E00
411.98	-8.1905E-01
412.76	0.0000E00
413.55	-4.0073E-01
414.33	0.0000E00
415.12	0.0000E00
415.90	-7.8890E-01
416.69	-3.8944E-01
417.47	0.0000E00
418.26	7.5871E-01
419.04	-3.7121E-01
419.82	0.0000E00
420.61	0.0000E00
421.39	7.2212E-01
422.18	-7.1948E-01
422.96	3.5607E-01
423.75	1.0557E00
424.53	-7.0906E-01
425.31	-3.5078E-01
426.10	6.9664E-01
426.88	0.0000E00
427.67	-1.3563E00
428.45	1.3452E00
429.23	-3.3519E-01
430.02	6.6718E-01
430.80	-3.2845E-01
431.58	0.0000E00
432.37	-3.2635E-01
433.15	3.2163E-01
433.93	3.1975E-01
434.72	0.0000E00
435.50	6.3264E-01
436.28	3.1147E-01
437.07	6.2215E-01
437.85	3.1031E-01
438.63	3.0876E-01
439.41	-3.0744E-01
440.20	-9.2350E-01
440.98	3.0467E-01
441.76	9.0852E-01
442.54	3.0249E-01
443.33	-9.0620E-01
444.11	-5.9875E-01
444.89	-2.9671E-01
445.67	1.1864E00
446.46	0.0000E00
447.24	-5.9023E-01
448.02	-8.8532E-01
448.80	0.0000E00
449.58	8.6930E-01
450.37	2.9112E-01
451.15	-8.6613E-01
451.93	-2.8650E-01
452.71	-2.8430E-01
453.49	0.0000E00
454.27	0.0000E00
455.06	1.1274E00
455.84	0.0000E00
456.62	-8.3136E-01
457.40	-2.7620E-01
458.18	0.0000E00
458.96	-5.4652E-01
459.74	-2.7230E-01
460.52	0.0000E00
461.31	-2.6761E-01
462.09	2.6650E-01
462.87	-5.2970E-01
463.65	0.0000E00
464.43	5.2006E-01
465.21	2.5780E-01
465.99	2.5818E-01
466.77	7.6229E-01
467.55	-5.0520E-01
468.33	2.4907E-01
469.11	7.4665E-01
469.89	-2.4591E-01
470.67	4.8713E-01
471.45	9.7303E-01
472.23	-4.7885E-01
473.01	2.3867E-01
473.79	4.7240E-01
474.57	2.3383E-01
475.35	4.6681E-01
476.13	0.0000E00
476.91	-4.5667E-01
477.69	-6.8181E-01
478.47	4.5001E-01
479.25	4.4750E-01
480.03	2.2120E-01
480.81	-4.3980E-01
481.59	0.0000E00
482.37	-4.2988E-01
483.14	6.4314E-01
483.92	0.0000E00
484.70	-2.1027E-01
485.48	-2.0830E-01
486.26	2.0643E-01
487.04	-4.1055E-01
487.82	2.0220E-01
488.60	0.0000E00
489.37	6.0013E-01
490.15	1.9720E-01
490.93	0.0000E00
491.71	1.9499E-01
492.49	3.8548E-01
493.27	1.9102E-01
494.04	3.7954E-01
494.82	5.6532E-01
495.60	1.8720E-01
496.38	5.5823E-01
497.16	9.2518E-01
497.93	7.3401E-01
498.71	3.6414E-01
499.49	3.6176E-01
500.27	-1.8001E-01
501.04	-3.5698E-01
501.82	3.5467E-01
502.60	1.7597E-01
503.38	3.4971E-01
504.15	1.7392E-01
504.93	6.8998E-01
505.71	0.0000E00
506.48	5.1182E-01
507.26	0.0000E00
508.04	8.4097E-01
508.82	0.0000E00
509.59	3.3140E-01
510.37	8.2109E-01
511.15	3.2727E-01
511.92	0.0000E00
512.70	1.6217E-01
513.47	3.2157E-01
514.25	0.0000E00
515.03	1.5894E-01
515.80	7.8984E-01
516.58	3.1438E-01
517.36	6.2526E-01
518.13	7.7952E-01
518.91	3.0969E-01
519.68	7.7559E-01
520.46	9.2528E-01
521.24	-1.5282E-01
522.01	4.5890E-01
522.79	3.0463E-01
523.56	3.0304E-01
524.34	0.0000E00
525.11	6.0044E-01
525.89	4.4977E-01
526.66	7.4699E-01
527.44	7.4857E-01
528.21	7.4576E-01
528.99	7.4143E-01
529.76	8.8863E-01
530.54	1.1804E00
531.31	8.8556E-01
532.09	7.3417E-01
532.86	1.1661E00
533.64	7.2872E-01
534.41	1.1569E00
535.19	1.5879E00
535.96	1.7288E00
536.74	1.2912E00
537.51	2.1400E00
538.28	1.5637E00
539.06	1.9887E00
539.83	2.6961E00
540.61	2.8420E00
541.38	2.8345E00
542.15	3.5218E00
542.93	3.2466E00
543.70	4.2257E00
544.48	4.6423E00
545.25	4.7638E00
546.02	5.6047E00
546.80	6.1550E00
547.57	6.9764E00
548.34	7.6573E00
549.12	7.6232E00
549.89	9.5585E00
550.66	1.0091E01
551.43	1.1713E01
552.21	1.3684E01
552.98	1.5285E01
553.75	1.5780E01
554.53	1.8105E01
555.30	1.9272E01
556.07	2.2607E01
556.84	2.5482E01
557.62	2.8170E01
558.39	3.0073E01
559.16	3.3259E01
559.93	3.7857E01
560.71	4.1190E01
561.48	4.6492E01
562.25	5.1747E01
563.02	5.6329E01
563.79	6.3285E01
564.57	6.9485E01
565.34	7.7792E01
566.11	8.5378E01
566.88	9.3976E01
567.65	1.0317E02
568.42	1.1389E02
569.20	1.2735E02
569.97	1.3812E02
570.74	1.5646E02
571.51	1.7069E02
572.28	1.8842E02
573.05	2.0699E02
573.82	2.3281E02
574.59	2.5743E02
575.36	2.8603E02
576.14	3.1531E02
576.91	3.5082E02
577.68	3.9027E02
578.45	4.3265E02
579.22	4.7950E02
579.99	5.3153E02
580.76	5.9156E02
581.53	6.5515E02
582.30	7.2249E02
583.07	7.9783E02
583.84	8.8136E02
584.61	9.6915E02
585.38	1.0611E03
586.15	1.1771E03
586.92	1.2927E03
587.69	1.4111E03
588.46	1.5438E03
589.23	1.6801E03
590.00	1.8227E03
590.77	1.9687E03
591.54	2.1040E03
592.31	2.2232E03
593.07	2.3170E03
593.84	2.3755E03
594.61	2.3947E03
595.38	2.3479E03
596.15	2.2414E03
596.92	2.0896E03
597.69	1.8855E03
598.46	1.6632E03
599.23	1.4452E03
599.99	1.2384E03
600.76	1.0448E03
601.53	8.8220E02
602.30	7.5013E02
603.07	6.4399E02
603.84	5.5413E02
604.61	4.8118E02
605.37	4.1393E02
606.14	3.6180E02
606.91	3.1658E02
607.68	2.7521E02
608.44	2.3829E02
609.21	2.0471E02
609.98	1.7552E02
610.75	1.4976E02
611.52	1.2646E02
612.28	1.0966E02
613.05	9.3639E01
613.82	7.9679E01
614.58	6.8621E01
615.35	5.9352E01
616.12	5.1663E01
616.89	4.3926E01
617.65	3.9084E01
618.42	3.4227E01
619.19	2.9117E01
619.95	2.6193E01
620.72	2.3183E01
621.49	2.0499E01
622.25	1.8238E01
623.02	1.6299E01
623.79	1.4633E01
624.55	1.2377E01
625.32	1.0194E01
626.09	9.5821E00
626.85	8.4626E00
627.62	7.0021E00
628.38	6.7559E00
629.15	5.8911E00
629.91	5.0283E00
630.68	4.7840E00
631.45	4.6524E00
632.21	3.7978E00
632.98	3.0569E00
633.74	2.6847E00
634.51	2.4433E00
635.27	1.8288E00
636.04	2.1930E00
636.80	1.9519E00
637.57	2.0666E00
638.33	2.0674E00
639.10	1.4595E00
639.86	1.5812E00
640.63	1.4558E00
641.39	1.5791E00
642.16	1.2143E00
642.92	1.2148E00
643.69	1.2162E00
644.45	6.0827E-01
645.22	4.8724E-01
645.98	3.6449E-01
646.74	4.8655E-01
647.51	2.4394E-01
648.27	9.7634E-01
649.04	6.1212E-01
649.80	8.5766E-01
650.56	4.8994E-01
651.33	6.1226E-01
652.09	6.1122E-01
652.86	3.6785E-01
653.62	7.3498E-01
654.38	7.3254E-01
655.15	0.0000E00
655.91	7.2943E-01
656.67	7.2835E-01
657.44	1.2158E-01
658.20	3.6463E-01
658.96	6.0875E-01
659.73	2.4321E-01
660.49	3.6464E-01
661.25	7.3151E-01
662.01	4.8674E-01
662.78	-1.2208E-01
663.54	7.3155E-01
664.30	2.4455E-01
665.06	2.4419E-01
665.83	4.8879E-01
666.59	1.2253E-01
667.35	6.1333E-01
668.11	4.9044E-01
668.88	3.6795E-01
669.64	0.0000E00
670.40	6.1386E-01
671.16	4.9036E-01
671.92	0.0000E00
672.68	4.9220E-01
673.45	0.0000E00
674.21	2.4550E-01
674.97	2.4558E-01
675.73	2.4614E-01
676.49	0.0000E00
677.25	2.4583E-01
678.01	3.6935E-01
678.78	-3.6943E-01
679.54	3.7049E-01
680.30	6.1608E-01
681.06	-1.2328E-01
681.82	0.0000E00
682.58	2.4692E-01
683.34	0.0000E00
684.10	0.0000E00
684.86	4.9641E-01
685.62	-1.2374E-01
686.38	4.9754E-01
687.14	-1.2413E-01
687.90	-1.2406E-01
688.66	-1.2408E-01
689.42	2.4874E-01
690.18	2.4949E-01
690.94	0.0000E00
691.70	1.2479E-01
692.46	0.0000E00
693.22	0.0000E00
693.98	3.7420E-01
694.74	2.4989E-01
695.50	0.0000E00
696.26	5.0091E-01
697.02	0.0000E00
697.78	2.5069E-01
698.54	1.2557E-01
699.30	0.0000E00
700.06	6.2916E-01
700.82	-1.2558E-01
701.58	-1.2613E-01
702.34	0.0000E00
703.09	2.5236E-01
703.85	-3.7913E-01
704.61	3.7953E-01
705.37	1.2675E-01
706.13	-2.5364E-01
706.89	2.5442E-01
707.64	-1.2682E-01
708.40	-1.2732E-01
709.16	0.0000E00
709.92	2.5492E-01
710.68	-2.5540E-01
711.44	2.5597E-01
712.19	2.5650E-01
712.95	-1.2818E-01
713.71	3.8520E-01
714.47	2.5752E-01
715.22	0.0000E00
715.98	0.0000E00
716.74	5.1934E-01
717.50	0.0000E00
718.25	1.3034E-01
719.01	2.6146E-01
719.77	3.9411E-01
720.53	3.9542E-01
721.28	1.3238E-01
722.04	-3.9912E-01
722.80	1.3360E-01
723.55	6.6829E-01
724.31	0.0000E00
725.07	-1.3418E-01
725.82	-1.3489E-01
726.58	0.0000E00
727.34	1.3454E-01
728.09	1.3471E-01
728.85	0.0000E00
729.60	0.0000E00
730.36	4.0602E-01
731.12	-4.0525E-01
731.87	5.4031E-01
732.63	-1.3562E-01
733.38	-1.3606E-01
734.14	0.0000E00
734.90	5.4308E-01
735.65	0.0000E00
736.41	-1.3641E-01
737.16	1.3667E-01
737.92	-1.3638E-01
738.67	2.7332E-01
739.43	-2.7336E-01
740.18	1.3703E-01
740.94	1.3711E-01
741.69	2.7378E-01
742.45	0.0000E00
743.20	0.0000E00
743.96	2.7533E-01
744.71	-5.5049E-01
745.47	4.1246E-01
746.22	2.7514E-01
746.97	-4.1455E-01
747.73	2.7753E-01
748.48	2.7721E-01
749.24	0.0000E00
749.99	1.3881E-01
750.75	5.5731E-01
751.50	-1.4000E-01
752.25	0.0000E00
753.01	4.2032E-01
753.76	-2.8005E-01
754.51	-1.4130E-01
755.27	0.0000E00
756.02	-1.4187E-01
756.78	1.4157E-01
757.53	1.4171E-01
758.28	0.0000E00
759.04	0.0000E00
759.79	4.2962E-01
760.54	0.0000E00
761.29	0.0000E00
762.05	2.8727E-01
762.80	-1.4424E-01
763.55	-1.4478E-01
764.31	1.4501E-01
765.06	-1.4475E-01
765.81	-1.4513E-01
766.56	2.9126E-01
767.32	2.9264E-01
768.07	-1.4643E-01
768.82	-2.9324E-01
769.57	2.9313E-01
770.32	1.4721E-01
771.08	0.0000E00
771.83	1.4888E-01
772.58	1.4892E-01
773.33	-1.4875E-01
774.08	0.0000E00
774.83	-2.9846E-01
775.59	4.5129E-01
776.34	3.0271E-01
777.09	1.5142E-01
777.84	-1.5114E-01
778.59	3.0245E-01
779.34	1.5187E-01
780.09	0.0000E00
780.84	0.0000E00
781.60	-3.0802E-01
782.35	-1.5349E-01
783.10	6.1540E-01
783.85	4.6389E-01
784.60	-1.5565E-01
785.35	-6.2574E-01
786.10	-3.1237E-01
786.85	0.0000E00
787.60	0.0000E00
788.35	-4.7090E-01
789.10	1.5798E-01
789.85	3.1805E-01
790.60	1.5906E-01
791.35	0.0000E00
792.10	1.5879E-01
792.85	1.5992E-01
793.60	-1.6106E-01
794.35	0.0000E00
795.10	1.6191E-01
795.85	8.0778E-01
796.60	6.4500E-01
797.35	-4.8810E-01
798.10	4.9194E-01
798.85	3.3023E-01
799.59	-1.6507E-01
800.34	1.6416E-01
801.09	4.9440E-01
801.84	-8.2892E-01
802.59	1.6779E-01
803.34	5.0545E-01
804.09	0.0000E00
804.84	3.3521E-01
805.58	5.0286E-01
806.33	0.0000E00
807.08	3.3988E-01
807.83	5.1269E-01
808.58	0.0000E00
809.33	-1.7044E-01
810.07	3.4031E-01
810.82	5.1273E-01
811.57	1.7235E-01
812.32	6.9618E-01
813.06	1.7457E-01
813.81	-1.7349E-01
814.56	5.1975E-01
815.31	5.2020E-01
816.05	-5.2498E-01
816.80	3.5399E-01
817.55	3.5478E-01
818.30	1.7718E-01
819.04	0.0000E00
819.79	3.5265E-01
820.54	3.5469E-01
821.28	1.7864E-01
822.03	7.2086E-01
822.78	0.0000E00
823.52	3.6290E-01
824.27	1.8022E-01
825.02	3.6065E-01
825.76	5.4438E-01
826.51	0.0000E00
827.25	5.5424E-01
828.00	1.1096E00
828.75	0.0000E00
829.49	5.5119E-01
830.24	5.5064E-01
830.98	5.5507E-01
831.73	3.7402E-01
832.48	5.6441E-01
833.22	5.6380E-01
833.97	1.1233E00
834.71	5.6017E-01
835.46	9.3925E-01
836.20	7.5711E-01
836.95	7.6502E-01
837.69	5.7554E-01
838.44	0.0000E00
839.18	1.1427E00
839.93	5.7075E-01
840.67	5.7478E-01
841.42	5.7967E-01
842.16	5.8354E-01
842.91	7.8182E-01
843.65	1.3682E00
844.39	9.7121E-01
845.14	5.8338E-01
845.88	1.1699E00
846.63	1.1811E00
847.37	9.9428E-01
848.12	7.9835E-01
848.86	1.3988E00
849.60	7.9847E-01
850.35	1.7938E00
851.09	1.3996E00
851.83	8.0386E-01
852.58	6.0828E-01
853.32	1.4249E00
854.06	8.1171E-01
854.81	1.6201E00
855.55	2.0187E00
856.29	1.8194E00
857.04	1.2243E00
857.78	2.0600E00
858.52	2.0685E00
859.26	1.2390E00
860.01	2.0619E00
860.75	2.0635E00
861.49	1.2443E00
862.24	2.3005E00
862.98	2.1048E00
863.72	2.3288E00
864.46	2.1134E00
865.20	1.2684E00
865.95	2.3302E00
866.69	1.6967E00
867.43	2.5610E00
868.17	1.2877E00
868.91	2.1657E00
869.66	2.6152E00
870.40	1.5272E00
871.14	2.3989E00
871.88	1.7491E00
872.62	1.9796E00
873.36	2.4495E00
874.10	2.2509E00
874.84	1.8067E00
875.59	2.7167E00
876.33	2.4880E00
877.07	2.7242E00
877.81	2.9738E00
878.55	2.5363E00
879.29	1.6212E00
880.03	2.7863E00
880.77	1.6293E00
881.51	2.3294E00
882.25	3.0418E00
882.99	2.3393E00
883.73	2.1094E00
884.47	2.1169E00
885.21	1.4221E00
885.95	1.4250E00
886.69	2.1387E00
887.43	1.8909E00
888.17	1.4126E00
888.91	1.8881E00
889.65	1.4294E00
890.39	9.5926E-01
891.13	2.6463E00
891.87	1.9279E00
892.61	1.2040E00
893.35	1.9290E00
894.08	2.4164E00
894.82	7.2860E-01
895.56	1.9565E00
896.30	1.9691E00
897.04	1.2346E00
897.78	1.7374E00
898.52	1.4899E00
899.25	1.4913E00
899.99	1.4955E00
900.73	2.2531E00
901.47	1.2643E00
902.21	1.5277E00
902.95	2.0387E00
903.68	1.7862E00
904.42	1.2798E00
905.16	1.0252E00
905.90	7.7340E-01
906.63	1.2969E00
907.37	1.0442E00
908.11	1.3159E00
908.85	1.5884E00
909.58	5.3083E-01
910.32	1.5996E00
911.06	5.3471E-01
911.80	5.3626E-01
912.53	1.3463E00
913.27	0.0000E00
914.01	1.3700E00
914.74	5.5242E-01
915.48	5.5750E-01
916.22	8.4091E-01
916.95	1.4066E00
917.69	1.1283E00
918.43	1.1331E00
919.16	0.0000E00
919.90	5.7539E-01
920.63	1.1596E00
921.37	0.0000E00
922.11	8.8129E-01
922.84	1.1837E00
923.58	2.9787E-01
924.31	1.4985E00
925.05	6.0497E-01
925.78	3.0614E-01
926.52	6.2015E-01
927.25	1.2546E00
927.99	3.1619E-01
928.73	-3.1854E-01
929.46	1.6052E00
930.20	1.6218E00
930.93	6.5745E-01
931.67	1.0042E00
932.40	6.8180E-01
933.13	3.4710E-01
933.87	1.4171E00
934.60	7.2578E-01
935.34	7.4606E-01
936.07	7.6834E-01
936.81	-3.9908E-01
937.54	8.3230E-01
938.28	4.3735E-01
939.01	2.2896E00
939.74	4.8037E-01
940.48	0.0000E00
941.21	1.5545E00
941.94	2.1303E00
942.68	0.0000E00
943.41	0.0000E00
944.14	1.1353E00
944.88	-1.1492E00
945.61	-5.7616E-01
946.34	1.7256E00
947.08	-1.1425E00
947.81	-5.6662E-01
948.54	1.6836E00
949.28	-2.2207E00
950.01	1.0977E00
950.74	1.0851E00
951.47	5.3708E-01
952.21	0.0000E00
952.94	1.0443E00
953.67	-1.5472E00
954.40	5.1082E-01
955.14	0.0000E00
955.87	5.0264E-01
956.60	0.0000E00
957.33	4.9640E-01
958.06	-9.8635E-01
958.80	-4.8972E-01
959.53	1.4558E00
960.26	1.9387E00
960.99	-4.8346E-01
961.72	9.6824E-01
962.45	2.9027E00
963.19	0.0000E00
963.92	9.6710E-01
964.65	4.8386E-01
965.38	-4.8396E-01
966.11	1.9421E00
966.84	9.7154E-01
967.57	0.0000E00
968.30	0.0000E00
969.03	9.8924E-01
969.76	9.9355E-01
970.49	4.9970E-01
971.22	-1.0048E00
971.95	0.0000E00
972.68	1.0202E00
973.41	1.5429E00
974.14	-5.1935E-01
974.87	1.0484E00
975.60	1.0597E00
976.33	5.3651E-01
977.06	0.0000E00
977.79	-5.4942E-01
978.52	1.1155E00
979.25	-5.6501E-01
979.98	0.0000E00
980.71	5.8469E-01
981.44	1.1896E00
982.17	-1.2288E00
982.90	0.0000E00
983.63	3.4751E00
984.36	-2.2838E00
985.09	2.3316E04
985.81	3.8919E03
986.54	-0.0000E00
987.27	0.0000E00
988.00	-1.3031E03
988.73	-1.2529E03
989.46	-6.0324E02
990.18	-2.4166E03
990.91	1.9664E03
991.64	6.5642E02
992.37	0.0000E00
993.10	3.9124E00
993.82	-2.2749E00
994.55	-1.3611E00
995.28	1.6806E00
996.01	4.3310E00
996.73	-2.2105E03
997.46	0.0000E00
998.19	0.0000E00
998.92	0.0000E00
