Tiempo,Corriente,Temperatura,Corriente2
465.162549,0.254640519,20.61,254.640519
466.1828413,0.254632353,20.65,254.632353
467.2022553,0.254634946,20.61,254.634946
468.2218118,0.254632532,20.65,254.632532
469.2479102,0.254635602,20.59,254.635602
470.2703834,0.254634678,20.61,254.634678
471.289387,0.254631638,20.65,254.631638
472.3678626,0.254625588,20.65,254.625588
473.3877986,0.254627197,20.55,254.627197
474.4077343,0.254624694,20.59,254.624694
475.4579129,0.254627585,20.65,254.627585
476.4777443,0.254608064,20.65,254.608064
477.5118684,0.254612922,20.61,254.612922
478.5564927,0.25462538,20.61,254.62538
479.5758776,0.254616737,20.61,254.616737
480.5954454,0.25462532,20.65,254.62532
481.6512768,0.254621326,20.61,254.621326
482.6703201,0.254613667,20.65,254.613667
483.7368746,0.254620403,20.65,254.620403
484.756473,0.254619121,20.61,254.619121
485.7758975,0.254615962,20.65,254.615962
486.7957013,0.254617184,20.59,254.617184
487.8498319,0.254621148,20.65,254.621148
488.8694099,0.254615575,20.61,254.615575
489.8891933,0.254620671,20.61,254.620671
490.9083525,0.254624545,20.65,254.624545
491.9283629,0.254628747,20.65,254.628747
492.9490596,0.254624217,20.61,254.624217
493.9678658,0.254627674,20.61,254.627674
494.9877502,0.254616737,20.65,254.616737
496.0632658,0.254624336,20.65,254.624336
497.0827799,0.254618763,20.61,254.618763
498.1027664,0.254613339,20.59,254.613339
499.1541044,0.254624605,20.67,254.624605
500.1734872,0.254626601,20.65,254.626601
501.1931735,0.254624009,20.65,254.624009
502.2138419,0.254632562,20.67,254.632562
503.2335572,0.25463736,20.67,254.63736
504.2704082,0.254636585,20.65,254.636585
505.291118,0.254638791,20.67,254.638791
506.3115723,0.254640251,20.65,254.640251
507.3849413,0.254649013,20.67,254.649013
508.4052031,0.254633516,20.65,254.633516
509.4251816,0.254630893,20.65,254.630893
510.4756818,0.254634559,20.67,254.634559
511.4951818,0.254629641,20.65,254.629641
512.5151446,0.25462222,20.71,254.62222
513.5671016,0.25462386,20.71,254.62386
514.5870717,0.25463128,20.65,254.63128
515.6068109,0.254629373,20.67,254.629373
516.6624427,0.2546283,20.67,254.6283
517.681921,0.254622578,20.71,254.622578
518.7011932,0.254629582,20.65,254.629582
519.7569507,0.254626303,20.71,254.626303
520.7772371,0.25462073,20.71,254.62073
521.7968014,0.254617482,20.71,254.617482
522.8164021,0.254616826,20.61,254.616826
523.8364622,0.254618227,20.71,254.618227
524.8747589,0.254632472,20.71,254.632472
525.8941165,0.254615455,20.67,254.615455
526.9142222,0.254619032,20.71,254.619032
527.9760026,0.254618436,20.73,254.618436
528.9959753,0.254619985,20.71,254.619985
530.0152093,0.254616796,20.71,254.616796
531.0350112,0.254610776,20.73,254.610776
532.0541728,0.254610508,20.67,254.610508
533.0794606,0.254617393,20.73,254.617393
534.0991579,0.254612207,20.67,254.612207
535.1183653,0.254609972,20.73,254.609972
536.2279466,0.254610389,20.73,254.610389
537.2619301,0.254600107,20.77,254.600107
538.3268157,0.254608064,20.67,254.608064
539.3469064,0.25461331,20.71,254.61331
540.3666431,0.254606753,20.77,254.606753
541.4304681,0.25459522,20.77,254.59522
542.4503934,0.254617005,20.67,254.617005
543.4703241,0.254605799,20.71,254.605799
544.5191816,0.254608035,20.71,254.608035
545.5383324,0.254610538,20.67,254.610538
546.5585676,0.254614472,20.77,254.614472
547.5784546,0.254618912,20.71,254.618912
548.5975573,0.254611015,20.73,254.611015
549.6177685,0.254611134,20.67,254.611134
550.6379101,0.254609435,20.73,254.609435
551.6573233,0.254613697,20.71,254.613697
552.7118762,0.254611492,20.71,254.611492
553.7322363,0.25461629,20.77,254.61629
554.7523023,0.254608541,20.71,254.608541
555.8149382,0.254609614,20.73,254.609614
556.834503,0.254613101,20.73,254.613101
557.8552427,0.254597753,20.73,254.597753
558.8751152,0.254603385,20.77,254.603385
559.8946842,0.254609793,20.71,254.609793
560.9249589,0.254600554,20.73,254.600554
561.9452093,0.254604488,20.73,254.604488
562.964493,0.254600405,20.71,254.600405
564.0483417,0.254609107,20.73,254.609107
565.0686342,0.25460729,20.65,254.60729
566.1500119,0.254608333,20.71,254.608333
567.1698053,0.254606097,20.71,254.606097
568.1899332,0.254594326,20.71,254.594326
569.2096354,0.254601269,20.77,254.601269
570.2300479,0.254602044,20.71,254.602044
571.2641559,0.254599511,20.73,254.599511
572.2847925,0.25460118,20.81,254.60118
573.3044466,0.254599958,20.73,254.599958
574.3949558,0.254604429,20.81,254.604429
575.4151469,0.254603743,20.67,254.603743
576.5012113,0.254603743,20.77,254.603743
577.5208421,0.254600554,20.73,254.600554
578.540806,0.254593133,20.73,254.593133
579.5888363,0.254598379,20.73,254.598379
580.6091255,0.254599243,20.71,254.599243
581.6285565,0.254592239,20.67,254.592239
582.6486628,0.254597336,20.81,254.597336
583.6685089,0.254596948,20.73,254.596948
584.6920962,0.254593431,20.77,254.593431
585.711569,0.254596233,20.81,254.596233
586.7324351,0.254588842,20.77,254.588842
587.8338839,0.25459069,20.67,254.59069
588.8537091,0.25459659,20.77,254.59659
589.9272782,0.254599839,20.73,254.599839
590.9466963,0.254600226,20.77,254.600226
591.9664733,0.254597455,20.77,254.597455
593.0167057,0.254589051,20.77,254.589051
594.0363811,0.254596084,20.87,254.596084
595.0561161,0.254590898,20.81,254.590898
596.1113925,0.254588156,20.77,254.588156
597.1306126,0.254592388,20.73,254.592388
598.1496104,0.254588812,20.77,254.588812
599.1690952,0.254588216,20.73,254.588216
600.1889221,0.254589825,20.77,254.589825
601.2235255,0.25458458,20.73,254.58458
602.2431177,0.254591554,20.73,254.591554
603.2623489,0.254580885,20.77,254.580885
604.3773362,0.254580616,20.73,254.580616
605.3971946,0.254592418,20.81,254.592418
606.416616,0.254585087,20.81,254.585087
607.4779897,0.254579454,20.73,254.579454
608.4977844,0.254584699,20.73,254.584699
609.5173618,0.254597127,20.81,254.597127
610.5683884,0.254594713,20.87,254.594713
611.5887237,0.254596263,20.81,254.596263
612.6077275,0.254596531,20.77,254.596531
613.7026955,0.254596412,20.77,254.596412
614.7219367,0.254605442,20.73,254.605442
615.7414489,0.254594415,20.87,254.594415
616.7611668,0.254602372,20.73,254.602372
617.780654,0.254600524,20.77,254.600524
618.8010288,0.254593431,20.81,254.593431
619.8214076,0.254594594,20.73,254.594594
620.8410057,0.254593908,20.81,254.593908
621.8605404,0.254590243,20.73,254.590243
622.8954515,0.254593282,20.77,254.593282
623.9154428,0.254596173,20.77,254.596173
624.9353723,0.254598647,20.87,254.598647
625.9866856,0.254598289,20.77,254.598289
627.0062336,0.254596918,20.83,254.596918
628.0253007,0.254604548,20.83,254.604548
629.0829332,0.25459367,20.81,254.59367
630.1023865,0.254602372,20.81,254.602372
631.1217456,0.254605352,20.83,254.605352
632.1715163,0.254607677,20.81,254.607677
633.1905956,0.254592597,20.83,254.592597
634.210051,0.254599034,20.83,254.599034
635.2582046,0.254592329,20.77,254.592329
636.2781322,0.254600733,20.87,254.600733
637.2982364,0.25459966,20.81,254.59966
638.352375,0.254592567,20.81,254.592567
639.3726475,0.254597723,20.77,254.597723
640.392461,0.254596531,20.77,254.596531
641.4425473,0.254601627,20.83,254.601627
642.4629222,0.254607081,20.81,254.607081
643.4824958,0.254604101,20.83,254.604101
644.5321373,0.254598647,20.83,254.598647
645.5520309,0.254595935,20.87,254.595935
646.5713748,0.25460577,20.83,254.60577
647.591834,0.254599243,20.81,254.599243
648.6123377,0.254599362,20.83,254.599362
649.6325234,0.254608899,20.81,254.608899
650.6532028,0.25459674,20.77,254.59674
651.6739339,0.254589021,20.87,254.589021
652.7609004,0.254596948,20.87,254.596948
653.7803628,0.254587531,20.83,254.587531
654.7996783,0.254586338,20.81,254.586338
655.8203285,0.254591375,20.83,254.591375
656.8409063,0.254585802,20.87,254.585802
657.8603667,0.254579067,20.81,254.579067
658.8801292,0.254586905,20.77,254.586905
659.8992068,0.254588335,20.83,254.588335
660.9191771,0.254590183,20.81,254.590183
661.939062,0.254592657,20.81,254.592657
662.9589749,0.254590421,20.77,254.590421
663.9785874,0.254594624,20.87,254.594624
664.9983914,0.25459057,20.87,254.59057
666.019323,0.254598855,20.93,254.598855
667.0384343,0.254590421,20.77,254.590421
668.0583982,0.254592299,20.77,254.592299
669.0776745,0.254589259,20.77,254.589259
670.0970205,0.254590272,20.81,254.590272
