Longitud,Amplitud
675.73,1.8461E+00
676.49,2.2143E+00
677.25,1.5979E+00
678.01,2.3392E+00
678.78,1.9703E+00
679.54,1.9760E+00
680.3,1.9714E+00
681.06,2.3423E+00
681.82,2.0978E+00
682.58,1.8519E+00
683.34,2.1025E+00
684.1,1.9817E+00
684.86,1.9856E+00
685.62,2.2274E+00
686.38,2.1145E+00
687.14,2.1102E+00
687.9,2.1090E+00
688.66,1.8613E+00
689.42,2.2387E+00
690.18,2.1207E+00
690.94,2.3654E+00
691.7,2.4957E+00
692.46,2.3699E+00
693.22,2.6230E+00
693.98,2.6194E+00
694.74,2.8738E+00
695.5,2.5049E+00
696.26,2.7550E+00
697.02,2.8847E+00
697.78,2.6322E+00
698.54,3.2649E+00
699.3,2.5157E+00
700.06,3.0200E+00
700.82,3.1395E+00
701.58,2.9010E+00
702.34,3.2812E+00
703.09,2.9021E+00
703.85,2.4012E+00
704.61,2.7832E+00
705.37,3.5489E+00
706.13,3.0437E+00
706.89,3.1803E+00
707.64,3.0436E+00
708.4,3.3103E+00
709.16,3.0560E+00
709.92,3.6964E+00
710.68,2.6817E+00
711.44,3.8395E+00
712.19,3.8476E+00
712.95,3.4608E+00
713.71,3.5952E+00
714.47,3.9916E+00
715.22,4.2574E+00
715.98,4.2811E+00
716.74,4.8039E+00
717.5,4.2862E+00
718.25,4.8225E+00
719.01,5.2292E+00
719.77,4.9921E+00
720.53,5.5359E+00
721.28,5.4276E+00
722.04,5.4547E+00
722.8,5.7448E+00
723.55,6.4156E+00
724.31,6.9632E+00
725.07,6.4407E+00
725.82,7.5538E+00
726.58,7.6723E+00
727.34,7.6688E+00
728.09,8.2174E+00
728.85,8.5100E+00
729.6,9.1957E+00
730.36,9.4738E+00
731.12,9.8612E+00
731.87,1.0671E+01
732.63,1.1256E+01
733.38,1.1838E+01
734.14,1.2095E+01
734.9,1.3170E+01
735.65,1.3752E+01
736.41,1.4187E+01
737.16,1.5307E+01
737.92,1.5956E+01
738.67,1.6673E+01
739.43,1.8042E+01
740.18,1.9184E+01
740.94,1.9469E+01
741.69,2.1081E+01
742.45,2.2591E+01
743.2,2.3482E+01
743.96,2.4780E+01
744.71,2.6974E+01
745.47,2.7085E+01
746.22,2.9577E+01
746.97,3.0677E+01
747.73,3.2609E+01
748.48,3.3543E+01
749.24,3.7318E+01
749.99,3.8588E+01
750.75,4.1101E+01
751.5,4.2281E+01
752.25,4.6528E+01
753.01,4.8057E+01
753.76,4.9010E+01
754.51,5.3411E+01
755.27,5.5820E+01
756.02,5.9728E+01
756.78,6.2857E+01
757.53,6.7029E+01
758.28,6.9931E+01
759.04,7.3680E+01
759.79,7.7761E+01
760.54,8.0898E+01
761.29,8.6589E+01
762.05,9.3076E+01
762.8,9.6495E+01
763.55,1.0410E+02
764.31,1.0644E+02
765.06,1.1334E+02
765.81,1.2046E+02
766.56,1.2626E+02
767.32,1.3286E+02
768.07,1.4102E+02
768.82,1.4735E+02
769.57,1.5594E+02
770.32,1.6384E+02
771.08,1.7163E+02
771.83,1.8059E+02
772.58,1.9330E+02
773.33,2.0126E+02
774.08,2.1207E+02
774.83,2.2146E+02
775.59,2.3181E+02
776.34,2.4853E+02
777.09,2.5998E+02
777.84,2.7326E+02
778.59,2.8430E+02
779.34,2.9858E+02
780.09,3.1599E+02
780.84,3.2690E+02
781.6,3.4391E+02
782.35,3.5900E+02
783.1,3.7555E+02
783.85,3.9539E+02
784.6,4.1854E+02
785.35,4.3880E+02
786.1,4.5590E+02
786.85,4.8619E+02
787.6,5.0883E+02
788.35,5.3117E+02
789.1,5.5309E+02
789.85,5.8918E+02
790.6,6.1668E+02
791.35,6.4802E+02
792.1,6.7947E+02
792.85,7.1694E+02
793.6,7.5473E+02
794.35,7.9224E+02
795.1,8.3125E+02
795.85,8.7611E+02
796.6,9.2090E+02
797.35,9.6692E+02
798.1,1.0165E+03
798.85,1.0663E+03
799.59,1.1292E+03
800.34,1.1793E+03
801.09,1.2447E+03
801.84,1.2973E+03
802.59,1.3666E+03
803.34,1.4417E+03
804.09,1.5148E+03
804.84,1.5956E+03
805.58,1.6757E+03
806.33,1.7510E+03
807.08,1.8408E+03
807.83,1.9453E+03
808.58,2.0474E+03
809.33,2.1520E+03
810.07,2.2579E+03
810.82,2.3613E+03
811.57,2.4846E+03
812.32,2.6230E+03
813.06,2.7576E+03
813.81,2.8933E+03
814.56,3.0591E+03
815.31,3.1806E+03
816.05,3.3492E+03
816.8,3.5367E+03
817.55,3.6971E+03
818.3,3.8925E+03
819.04,4.1059E+03
819.79,4.3057E+03
820.54,4.4979E+03
821.28,4.7252E+03
822.03,4.9712E+03
822.78,5.2377E+03
823.52,5.5088E+03
824.27,5.7686E+03
825.02,6.0532E+03
825.76,6.3622E+03
826.51,6.6443E+03
827.25,6.9888E+03
828,7.3340E+03
828.75,7.6816E+03
829.49,8.0321E+03
830.24,8.3661E+03
830.98,8.7053E+03
831.73,9.0796E+03
832.48,9.4683E+03
833.22,9.8457E+03
833.97,1.0231E+04
834.71,1.0534E+04
835.46,1.0816E+04
836.2,1.1076E+04
836.95,1.1379E+04
837.69,1.1622E+04
838.44,1.1811E+04
839.18,1.1944E+04
839.93,1.2009E+04
840.67,1.2059E+04
841.42,1.2080E+04
842.16,1.2034E+04
842.91,1.1971E+04
843.65,1.1838E+04
844.39,1.1558E+04
845.14,1.1293E+04
845.88,1.0921E+04
846.63,1.0548E+04
847.37,1.0177E+04
848.12,9.7249E+03
848.86,9.2590E+03
849.6,8.7209E+03
850.35,8.1992E+03
851.09,7.6894E+03
851.83,7.1664E+03
852.58,6.6962E+03
853.32,6.2226E+03
854.06,5.7550E+03
854.81,5.3195E+03
855.55,4.8799E+03
856.29,4.4683E+03
857.04,4.0958E+03
857.78,3.7529E+03
858.52,3.4422E+03
859.26,3.1316E+03
860.01,2.8636E+03
860.75,2.6134E+03
861.49,2.3710E+03
862.24,2.1543E+03
862.98,1.9653E+03
863.72,1.7879E+03
864.46,1.6193E+03
865.2,1.4674E+03
865.95,1.3337E+03
866.69,1.2108E+03
867.43,1.1059E+03
868.17,1.0096E+03
868.91,9.1349E+02
869.66,8.3708E+02
870.4,7.5772E+02
871.14,6.9371E+02
871.88,6.3623E+02
872.62,5.7716E+02
873.36,5.3065E+02
874.1,4.8686E+02
874.84,4.4965E+02
875.59,4.1814E+02
876.33,3.8496E+02
877.07,3.5301E+02
877.81,3.2483E+02
878.55,3.0136E+02
879.29,2.7976E+02
880.03,2.5890E+02
880.77,2.4090E+02
881.51,2.2292E+02
882.25,2.0755E+02
882.99,1.9253E+02
883.73,1.8070E+02
884.47,1.7029E+02
885.21,1.5856E+02
885.95,1.4558E+02
886.69,1.4091E+02
887.43,1.3213E+02
888.17,1.2266E+02
888.91,1.1565E+02
889.65,1.0935E+02
890.39,1.0288E+02
891.13,9.8635E+01
891.87,9.2541E+01
892.61,8.7892E+01
893.35,8.1984E+01
894.08,7.9743E+01
894.82,7.5774E+01
895.56,7.3126E+01
896.3,6.9903E+01
897.04,6.6666E+01
897.78,6.5772E+01
898.52,6.2328E+01
899.25,5.9405E+01
899.99,5.6581E+01
900.73,5.5326E+01
901.47,5.3100E+01
902.21,5.1943E+01
902.95,5.1732E+01
903.68,5.0014E+01
904.42,4.8631E+01
905.16,4.6389E+01
905.9,4.4084E+01
906.63,4.3316E+01
907.37,4.1244E+01
908.11,4.0794E+01
908.85,3.8386E+01
909.58,3.7955E+01
910.32,3.8391E+01
911.06,3.8231E+01
911.8,3.4589E+01
912.53,3.4735E+01
913.27,3.3393E+01
914.01,3.2606E+01
914.74,3.1212E+01
915.48,3.0941E+01
916.22,2.9151E+01
916.95,2.8414E+01
917.69,3.0463E+01
918.43,2.8044E+01
919.16,2.7967E+01
919.9,2.7619E+01
920.63,2.4931E+01
921.37,2.6300E+01
922.11,2.5557E+01
922.84,2.4266E+01
923.58,2.3234E+01
924.31,2.3676E+01
925.05,2.3896E+01
925.78,2.2042E+01
926.52,2.3876E+01
927.25,2.1015E+01
927.99,2.0236E+01
928.73,2.1661E+01
929.46,2.0867E+01
930.2,2.0434E+01
930.93,2.0381E+01
