Tiempo,Corriente,Temperatura,Corriente2
308.3473339,0.036166232,22.52,36.166232
309.4410154,0.0361682623,22.5,36.1682623
310.4604935,0.0361703783,22.46,36.1703783
311.4796812,0.0361705012,22.46,36.1705012
312.4990109,0.0361703261,22.4,36.1703261
313.5187571,0.0361707396,22.5,36.1707396
314.5381575,0.0361723378,22.48,36.1723378
315.5573283,0.0361728593,22.5,36.1728593
316.5773327,0.036172986,22.44,36.172986
317.5968797,0.0361735299,22.52,36.1735299
318.6566419,0.0361742042,22.5,36.1742042
319.6759007,0.0361745245,22.44,36.1745245
320.695177,0.0361751429,22.52,36.1751429
321.7953013,0.0361752808,22.43,36.1752808
322.8160127,0.0361748412,22.56,36.1748412
323.8352502,0.0361753553,22.46,36.1753553
324.8548763,0.0361757129,22.5,36.1757129
325.8747229,0.0361773557,22.46,36.1773557
326.894236,0.036177352,22.46,36.177352
327.9137597,0.036177285,22.5,36.177285
328.9329378,0.0361776836,22.5,36.1776836
329.9522675,0.0361781492,22.52,36.1781492
330.9720724,0.0361779741,22.56,36.1779741
331.9912368,0.0361782535,22.46,36.1782535
333.0104262,0.0361780077,22.44,36.1780077
334.0297323,0.0361781343,22.52,36.1781343
335.0491302,0.0361779145,22.46,36.1779145
336.0690691,0.0361782722,22.46,36.1782722
337.0887664,0.0361783877,22.46,36.1783877
338.1556997,0.0361785218,22.46,36.1785218
339.1769374,0.0361781977,22.44,36.1781977
340.1965675,0.0361783094,22.44,36.1783094
341.3212721,0.0361784882,22.46,36.1784882
342.3409968,0.0361785851,22.45,36.1785851
343.3605613,0.0361788384,22.52,36.1788384
344.3808645,0.0361790582,22.46,36.1790582
345.4010921,0.0361790023,22.52,36.1790023
346.4210679,0.0361793227,22.44,36.1793227
347.4409018,0.0361794084,22.44,36.1794084
348.4606045,0.0361797586,22.46,36.1797586
349.4799246,0.0361795984,22.5,36.1795984
350.4995459,0.036179997,22.46,36.179997
351.5187623,0.0361798964,22.44,36.1798964
352.5386587,0.0361793301,22.5,36.1793301
353.5582039,0.0361790843,22.46,36.1790843
354.5780645,0.0361788235,22.5,36.1788235
355.5971144,0.0361787378,22.45,36.1787378
356.6333278,0.0361785218,22.4,36.1785218
357.653692,0.0361781381,22.5,36.1781381
358.6728648,0.0361779928,22.46,36.1779928
359.7272348,0.036177922,22.4,36.177922
360.7466259,0.0361780263,22.44,36.1780263
361.766199,0.0361777581,22.43,36.1777581
362.8100209,0.0361775383,22.4,36.1775383
363.8296878,0.0361778102,22.44,36.1778102
364.8500387,0.0361775681,22.46,36.1775681
365.8961179,0.036177434,22.46,36.177434
366.915165,0.0361774824,22.5,36.1774824
367.9349954,0.0361783131,22.4,36.1783131
368.9545863,0.0361783243,22.5,36.1783243
369.973642,0.0361789353,22.46,36.1789353
370.9934228,0.0361794792,22.4,36.1794792
372.0127344,0.0361798144,22.44,36.1798144
373.094946,0.0361796468,22.5,36.1796468
374.1144169,0.0361793264,22.44,36.1793264
375.1334737,0.0361794643,22.44,36.1794643
376.1788985,0.0361787788,22.49,36.1787788
377.1986642,0.0361785851,22.44,36.1785851
378.2182366,0.0361789241,22.5,36.1789241
379.265959,0.0361788421,22.46,36.1788421
380.2855574,0.0361791886,22.44,36.1791886
381.3048957,0.0361795723,22.44,36.1795723
382.3240652,0.036180105,22.49,36.180105
383.3444438,0.0361798442,22.44,36.1798442
384.3642663,0.0361802987,22.4,36.1802987
385.3837706,0.0361804775,22.4,36.1804775
386.4028824,0.036181353,22.44,36.181353
387.4764121,0.0361818335,22.44,36.1818335
388.4956745,0.0361825823,22.4,36.1825823
389.573959,0.0361828021,22.43,36.1828021
390.594446,0.0361831597,22.44,36.1831597
391.6143331,0.036183726,22.46,36.183726
392.6642015,0.0361842773,22.5,36.1842773
393.6839722,0.0361850522,22.4,36.1850522
394.7036276,0.0361860208,22.4,36.1860208
395.7618413,0.0361864492,22.4,36.1864492
396.7815583,0.0361865982,22.4,36.1865982
397.8012828,0.0361867994,22.44,36.1867994
398.8446959,0.0361870862,22.44,36.1870862
399.8649691,0.036187198,22.4,36.187198
400.8845541,0.0361874289,22.46,36.1874289
401.9044513,0.0361876264,22.46,36.1876264
402.924714,0.0361879542,22.47,36.1879542
403.9439178,0.0361881889,22.36,36.1881889
404.9637991,0.0361888408,22.39,36.1888408
405.9837129,0.0361894629,22.4,36.1894629
407.0575239,0.0361895784,22.44,36.1895784
408.0774818,0.0361897274,22.44,36.1897274
409.1415567,0.0361899621,22.44,36.1899621
410.1629861,0.0361901409,22.46,36.1901409
411.1827178,0.0361903533,22.4,36.1903533
412.2666501,0.0361906252,22.4,36.1906252
413.286557,0.0361905358,22.4,36.1905358
414.3063265,0.0361910238,22.36,36.1910238
415.3839594,0.0361908897,22.45,36.1908897
416.4036445,0.0361910387,22.43,36.1910387
417.4225437,0.0361908711,22.4,36.1908711
418.4418593,0.0361915901,22.52,36.1915901
419.4610284,0.036191646,22.5,36.191646
420.4809069,0.0361917763,22.52,36.1917763
421.5001539,0.0361918881,22.46,36.1918881
422.5417559,0.036192011,22.46,36.192011
423.5613983,0.0361921042,22.44,36.1921042
424.5809487,0.0361921712,22.36,36.1921712
425.6005268,0.0361924059,22.43,36.1924059
426.6209206,0.036192771,22.44,36.192771
427.6410594,0.0361930243,22.46,36.1930243
428.6639384,0.0361932329,22.4,36.1932329
429.683271,0.0361935459,22.42,36.1935459
430.7029712,0.03619349,22.4,36.19349
431.7223322,0.0361937135,22.44,36.1937135
432.7413824,0.0361937806,22.36,36.1937806
433.7774671,0.0361941829,22.43,36.1941829
434.7966868,0.0361943133,22.56,36.1943133
435.816697,0.0361948013,22.44,36.1948013
436.8355798,0.0361945964,22.46,36.1945964
437.8551647,0.0361949577,22.44,36.1949577
438.8925843,0.0361948423,22.4,36.1948423
439.9117297,0.0361952222,22.44,36.1952222
440.9313608,0.036195334,22.44,36.195334
442.0116754,0.0361953265,22.44,36.1953265
443.0760368,0.0361957252,22.4,36.1957252
444.0950021,0.0361960157,22.4,36.1960157
445.1143393,0.0361963212,22.46,36.1963212
446.133927,0.0361965522,22.44,36.1965522
447.176561,0.0361968614,22.46,36.1968614
448.1960439,0.0361969992,22.36,36.1969992
449.2155454,0.0361973419,22.39,36.1973419
450.2611588,0.0361969918,22.36,36.1969918
451.3051135,0.0361972674,22.39,36.1972674
452.325087,0.0361972153,22.4,36.1972153
453.3759729,0.0361969694,22.44,36.1969694
454.3955636,0.0361972674,22.4,36.1972674
455.4152891,0.0361973904,22.5,36.1973904
456.4459719,0.0361975952,22.43,36.1975952
457.4652574,0.03619764,22.4,36.19764
458.4848408,0.0361975915,22.4,36.1975915
459.5327485,0.0361975841,22.36,36.1975841
460.5518921,0.0361972749,22.43,36.1972749
461.5715344,0.0361975878,22.44,36.1975878
462.5910862,0.0361976847,22.41,36.1976847
463.6105336,0.0361974835,22.4,36.1974835
464.6304286,0.0361976362,22.36,36.1976362
465.6514506,0.0361976437,22.35,36.1976437
466.6714341,0.0361976996,22.39,36.1976996
467.773872,0.0361978299,22.36,36.1978299
468.7933736,0.0361977815,22.35,36.1977815
469.8591824,0.0361979715,22.39,36.1979715
470.8790407,0.0361979193,22.36,36.1979193
471.8989917,0.0361978523,22.33,36.1978523
472.9178662,0.0361981913,22.39,36.1981913
473.9595861,0.0361982695,22.4,36.1982695
474.9794045,0.0361983552,22.36,36.1983552
476.0010998,0.0361983478,22.37,36.1983478
477.0207528,0.0361984521,22.44,36.1984521
478.0565225,0.0361988693,22.4,36.1988693
479.0764026,0.0361985526,22.36,36.1985526
480.096505,0.0361989922,22.49,36.1989922
481.1493274,0.0361987687,22.44,36.1987687
482.1687765,0.036198955,22.46,36.198955
483.1878941,0.0361994877,22.44,36.1994877
484.215345,0.0361992865,22.4,36.1992865
485.235528,0.0361993946,22.4,36.1993946
486.2568758,0.036199551,22.44,36.199551
487.2772044,0.0361992418,22.5,36.1992418
488.36557,0.0361995659,22.36,36.1995659
489.3855298,0.0361992307,22.48,36.1992307
490.4059481,0.0361996032,22.44,36.1996032
491.4535311,0.0361997149,22.4,36.1997149
492.4735804,0.0361996702,22.44,36.1996702
493.4931377,0.0362000279,22.4,36.2000279
494.5356477,0.036199864,22.4,36.199864
495.5555632,0.0361996442,22.4,36.1996442
496.5753653,0.0361995957,22.49,36.1995957
497.5951639,0.0361995361,22.44,36.1995361
498.6146004,0.0361994653,22.4,36.1994653
499.6351297,0.0361997969,22.52,36.1997969
500.6558136,0.0361996106,22.5,36.1996106
501.7574451,0.0361996181,22.44,36.1996181
502.777052,0.0361999496,22.5,36.1999496
503.7970044,0.036199931,22.44,36.199931
504.8431585,0.0361997708,22.52,36.1997708
505.8625693,0.0362000018,22.52,36.2000018
506.8822087,0.0361996553,22.56,36.1996553
507.9015008,0.0361995026,22.5,36.1995026
508.9208533,0.0361997224,22.44,36.1997224
509.9410744,0.0362000353,22.48,36.2000353
510.9603649,0.0362002812,22.5,36.2002812
511.9794178,0.0362005084,22.46,36.2005084
513.0553089,0.0362003743,22.5,36.2003743
514.0755985,0.0362006537,22.36,36.2006537
515.1353663,0.0362007804,22.45,36.2007804
516.1556665,0.0362003371,22.36,36.2003371
517.1756162,0.0362006239,22.39,36.2006239
518.1954765,0.0362005904,22.4,36.2005904
519.2154469,0.036200542,22.36,36.200542
520.2778532,0.0362005829,22.49,36.2005829
521.2984188,0.0362007133,22.5,36.2007133
522.3174094,0.0362008661,22.44,36.2008661
523.3677806,0.0362012237,22.4,36.2012237
524.3871168,0.036201518,22.44,36.201518
525.4063284,0.0362014397,22.5,36.2014397
526.4560517,0.0362014062,22.44,36.2014062
527.4754634,0.0362014211,22.4,36.2014211
528.4947198,0.0362017601,22.46,36.2017601
529.537765,0.036201775,22.4,36.201775
530.5574914,0.0362015627,22.41,36.2015627
531.5775076,0.0362020209,22.4,36.2020209
532.6214484,0.0362018123,22.44,36.2018123
533.6413218,0.0362019017,22.44,36.2019017
534.6613915,0.0362020134,22.4,36.2020134
535.6807071,0.0362018421,22.4,36.2018421
536.7004676,0.0362020283,22.42,36.2020283
537.7206972,0.0362020283,22.5,36.2020283
538.7398287,0.0362023897,22.4,36.2023897
539.7597605,0.0362025164,22.4,36.2025164
540.8432993,0.0362021401,22.5,36.2021401
541.86214,0.0362025238,22.5,36.2025238
542.9470487,0.0362025089,22.5,36.2025089
543.9671611,0.0362026952,22.52,36.2026952
544.9861165,0.0362024419,22.5,36.2024419
546.006217,0.0362022891,22.5,36.2022891
547.0253661,0.0362019091,22.52,36.2019091
548.0455411,0.0362017638,22.4,36.2017638
549.0645966,0.0362018272,22.44,36.2018272
550.1547979,0.036202073,22.4,36.202073
551.1745337,0.0362019352,22.44,36.2019352
552.1940754,0.036202386,22.5,36.202386
553.2466226,0.0362027026,22.36,36.2027026
554.2661086,0.0362024344,22.45,36.2024344
555.2852029,0.0362026095,22.44,36.2026095
556.3367787,0.0362025238,22.5,36.2025238
557.3560812,0.0362022556,22.51,36.2022556
558.375545,0.036202684,22.44,36.202684
559.4252271,0.0362025015,22.44,36.2025015
560.4455493,0.0362026467,22.46,36.2026467
561.4650402,0.0362029336,22.4,36.2029336
562.4838366,0.0362027771,22.5,36.2027771
563.5036393,0.0362027175,22.5,36.2027175
564.5237231,0.0362027138,22.4,36.2027138
565.5433544,0.0362028852,22.5,36.2028852
566.5627338,0.036202915,22.36,36.202915
567.6502563,0.0362029485,22.39,36.2029485
568.6725716,0.0362033061,22.44,36.2033061
569.7456987,0.0362032912,22.4,36.2032912
570.7652685,0.0362030528,22.44,36.2030528
571.7847851,0.0362035036,22.47,36.2035036
572.8043072,0.0362034328,22.44,36.2034328
573.8241915,0.0362035036,22.44,36.2035036
574.8435899,0.0362035818,22.5,36.2035818
575.863531,0.0362036377,22.4,36.2036377
576.8829956,0.036203619,22.5,36.203619
577.9624521,0.0362037457,22.36,36.2037457
578.9820377,0.0362038575,22.51,36.2038575
580.0491253,0.036203701,22.52,36.203701
581.0693703,0.0362036749,22.52,36.2036749
582.0890807,0.0362037606,22.5,36.2037606
583.1082782,0.0362036414,22.5,36.2036414
584.1275407,0.0362040325,22.5,36.2040325
585.1473395,0.0362036861,22.44,36.2036861
