Longitud,Amplitud
633.74,1.09E+03
634.51,1.18E+03
635.27,1.26E+03
636.04,1.36E+03
636.8,1.46E+03
637.57,1.57E+03
638.33,1.69E+03
639.1,1.82E+03
639.86,1.94E+03
640.63,2.08E+03
641.39,2.23E+03
642.16,2.38E+03
642.92,2.53E+03
643.69,2.69E+03
644.45,2.86E+03
645.22,3.05E+03
645.98,3.22E+03
646.74,3.45E+03
647.51,3.66E+03
648.27,3.87E+03
649.04,4.09E+03
649.8,4.33E+03
650.56,4.55E+03
651.33,4.76E+03
652.09,4.96E+03
652.86,5.19E+03
653.62,5.40E+03
654.38,5.63E+03
655.15,5.86E+03
655.91,6.08E+03
656.67,6.36E+03
657.44,6.61E+03
658.2,6.84E+03
658.96,7.06E+03
659.73,7.24E+03
660.49,7.33E+03
661.25,7.36E+03
662.01,7.29E+03
662.78,7.14E+03
663.54,6.85E+03
664.3,6.58E+03
665.06,6.18E+03
665.83,5.70E+03
666.59,5.23E+03
667.35,4.79E+03
668.11,4.33E+03
668.88,3.86E+03
669.64,3.48E+03
670.4,3.09E+03
671.16,2.73E+03
671.92,2.42E+03
672.68,2.16E+03
673.45,1.90E+03
674.21,1.67E+03
674.97,1.49E+03
675.73,1.33E+03
676.49,1.17E+03
677.25,1.04E+03
678.01,9.29E+02
678.78,8.30E+02
679.54,7.40E+02
680.3,6.63E+02
681.06,5.99E+02
681.82,5.34E+02
682.58,4.79E+02
683.34,4.35E+02
684.1,3.88E+02
684.86,3.51E+02
685.62,3.16E+02
686.38,2.87E+02
687.14,2.61E+02
687.9,2.33E+02
688.66,2.08E+02
689.42,1.90E+02
690.18,1.75E+02
690.94,1.58E+02
691.7,1.45E+02
692.46,1.32E+02
693.22,1.20E+02
693.98,1.10E+02
694.74,9.96E+01
695.5,9.22E+01
696.26,8.40E+01
697.02,7.90E+01
697.78,7.08E+01
698.54,6.63E+01
699.3,5.84E+01
700.06,5.62E+01
700.82,5.17E+01
701.58,4.74E+01
702.34,4.45E+01
703.09,4.01E+01
703.85,3.85E+01
704.61,3.54E+01
705.37,3.27E+01
706.13,3.04E+01
706.89,2.82E+01
707.64,2.64E+01
708.4,2.50E+01
709.16,2.24E+01
709.92,2.06E+01
710.68,2.04E+01
711.44,1.87E+01
712.19,1.78E+01
712.95,1.67E+01
713.71,1.62E+01
714.47,1.48E+01
715.22,1.46E+01
715.98,1.35E+01
716.74,1.27E+01
717.5,1.16E+01
718.25,1.08E+01
719.01,1.02E+01
719.77,1.06E+01
720.53,9.49E+00
721.28,8.47E+00
722.04,8.38E+00
722.8,8.15E+00
723.55,7.75E+00
724.31,6.96E+00
725.07,6.98E+00
725.82,6.20E+00
726.58,6.33E+00
727.34,6.46E+00
728.09,6.20E+00
728.85,4.73E+00
729.6,5.68E+00
730.36,5.14E+00
731.12,4.86E+00
731.87,5.00E+00
732.63,4.07E+00
733.38,4.08E+00
734.14,3.40E+00
734.9,3.53E+00
735.65,3.54E+00
736.41,3.00E+00
737.16,3.14E+00
737.92,3.27E+00
738.67,3.01E+00
739.43,3.28E+00
740.18,2.74E+00
740.94,2.74E+00
741.69,2.46E+00
742.45,2.19E+00
743.2,2.33E+00
743.96,2.07E+00
744.71,2.06E+00
745.47,1.92E+00
746.22,2.20E+00
746.97,1.93E+00
747.73,1.94E+00
748.48,1.80E+00
749.24,1.39E+00
749.99,2.08E+00
750.75,1.53E+00
751.5,1.82E+00
752.25,1.26E+00
753.01,1.26E+00
753.76,1.68E+00
754.51,1.84E+00
755.27,1.13E+00
756.02,9.93E-01
756.78,1.13E+00
757.53,9.92E-01
758.28,1.42E+00
759.04,1.43E+00
759.79,1.29E+00
760.54,1.29E+00
761.29,1.00E+00
762.05,1.29E+00
762.8,1.44E+00
763.55,5.79E-01
764.31,1.16E+00
765.06,4.34E-01
765.81,1.60E+00
766.56,8.74E-01
767.32,8.78E-01
768.07,1.03E+00
768.82,4.40E-01
769.57,1.17E+00
770.32,7.36E-01
771.08,7.40E-01
771.83,4.47E-01
772.58,1.19E+00
773.33,7.44E-01
774.08,1.04E+00
774.83,1.19E+00
775.59,4.51E-01
776.34,4.54E-01
777.09,4.54E-01
777.84,6.05E-01
778.59,1.21E+00
779.34,3.04E-01
780.09,9.18E-01
780.84,1.08E+00
781.6,9.24E-01
782.35,7.67E-01
783.1,6.15E-01
783.85,4.64E-01
784.6,3.11E-01
785.35,4.69E-01
786.1,3.12E-01
786.85,6.25E-01
787.6,7.82E-01
788.35,9.42E-01
789.1,4.74E-01
789.85,4.77E-01
790.6,4.77E-01
791.35,3.17E-01
792.1,6.35E-01
792.85,9.60E-01
793.6,3.22E-01
794.35,1.13E+00
795.1,8.10E-01
795.85,3.23E-01
796.6,6.45E-01
797.35,6.51E-01
798.1,8.20E-01
798.85,3.30E-01
799.59,8.25E-01
800.34,-1.64E-01
