Tiempo,Corriente,Voltaje
5:45:54 PM,0.007602,0.839196
5:45:56 PM,0.007602,0.839192
5:45:57 PM,0.007602,0.839174
5:45:59 PM,0.007602,0.839226
5:46:01 PM,0.007603,0.839223
5:46:02 PM,0.007602,0.839225
5:46:04 PM,0.007602,0.839235
5:46:06 PM,0.007602,0.83923
5:46:08 PM,0.007602,0.839219
5:46:09 PM,0.007602,0.839222
5:46:11 PM,0.007602,0.839211
5:46:13 PM,0.007602,0.839224
5:46:14 PM,0.007602,0.839222
5:46:16 PM,0.007607,0.896004
5:46:18 PM,0.010041,1.155527
5:46:20 PM,0.01126,1.256305
5:46:21 PM,0.011261,1.256349
5:46:23 PM,0.011261,1.256341
5:46:25 PM,0.011261,1.256291
5:46:27 PM,0.011267,1.257054
5:46:28 PM,0.011267,1.257068
5:46:30 PM,0.011267,1.257037
5:46:32 PM,0.011267,1.257028
5:46:33 PM,0.011267,1.257007
5:46:35 PM,0.011266,1.25694
5:46:37 PM,0.011266,1.257096
5:46:39 PM,0.011266,1.257009
5:46:40 PM,0.011266,1.257014
5:46:42 PM,0.011267,1.257048
5:46:44 PM,0.011267,1.257161
5:46:45 PM,0.011267,1.257154
5:46:47 PM,0.011268,1.257184
5:46:49 PM,0.011268,1.257155
5:46:50 PM,0.011268,1.257061
5:46:52 PM,0.011268,1.257136
5:46:54 PM,0.011268,1.257178
5:46:55 PM,0.011268,1.257242
5:46:57 PM,0.011268,1.257223
5:46:59 PM,0.011268,1.257288
5:47:01 PM,0.011268,1.25717
5:47:02 PM,0.011268,1.257187
5:47:04 PM,0.011268,1.257227
5:47:06 PM,0.011268,1.257209
5:47:08 PM,0.011277,1.315249
5:47:09 PM,0.013732,1.57513
5:47:11 PM,0.014934,1.675131
5:47:13 PM,0.014935,1.67513
5:47:14 PM,0.014935,1.675043
5:47:16 PM,0.014934,1.675043
5:47:18 PM,0.014936,1.675856
5:47:19 PM,0.014941,1.675838
5:47:21 PM,0.014941,1.675856
5:47:23 PM,0.014941,1.675836
5:47:25 PM,0.014942,1.675808
5:47:26 PM,0.014942,1.67586
5:47:28 PM,0.014942,1.675883
5:47:30 PM,0.014941,1.675836
5:47:31 PM,0.014941,1.675821
5:47:33 PM,0.014941,1.675893
5:47:35 PM,0.014942,1.675879
5:47:36 PM,0.014942,1.675857
5:47:38 PM,0.014942,1.675774
5:47:40 PM,0.014942,1.675931
5:47:42 PM,0.014941,1.675786
5:47:43 PM,0.014942,1.675899
5:47:45 PM,0.014942,1.675842
5:47:47 PM,0.014942,1.675897
5:47:48 PM,0.014941,1.675888
5:47:50 PM,0.014942,1.675924
5:47:52 PM,0.014943,1.676003
5:47:53 PM,0.014943,1.67593
5:47:55 PM,0.014943,1.675988
5:47:57 PM,0.014943,1.675963
5:47:59 PM,0.014944,1.734159
5:48:00 PM,0.017369,1.995793
5:48:02 PM,0.01861,2.093889
5:48:04 PM,0.01861,2.093873
5:48:05 PM,0.01861,2.093917
5:48:07 PM,0.01861,2.09389
5:48:09 PM,0.018614,2.094988
5:48:11 PM,0.018621,2.094992
5:48:12 PM,0.01862,2.095061
5:48:14 PM,0.018621,2.095023
5:48:16 PM,0.018621,2.094911
5:48:17 PM,0.018621,2.095089
5:48:19 PM,0.018621,2.094929
5:48:21 PM,0.018621,2.094994
5:48:22 PM,0.018621,2.095142
5:48:24 PM,0.018621,2.095071
5:48:26 PM,0.018621,2.095046
5:48:28 PM,0.018621,2.095133
5:48:29 PM,0.018622,2.095085
5:48:31 PM,0.018622,2.095098
5:48:33 PM,0.018622,2.095144
5:48:34 PM,0.018621,2.095024
5:48:36 PM,0.018621,2.095079
5:48:38 PM,0.018621,2.094967
5:48:39 PM,0.018621,2.095096
5:48:41 PM,0.018621,2.095026
5:48:43 PM,0.018622,2.095119
5:48:45 PM,0.018621,2.094892
5:48:46 PM,0.018621,2.094991
5:48:48 PM,0.018621,2.094925
5:48:50 PM,0.018637,2.153476
5:48:51 PM,0.02111,2.415241
5:48:53 PM,0.02229,2.513055
5:48:55 PM,0.022291,2.513007
5:48:57 PM,0.02229,2.51296
5:48:58 PM,0.02229,2.512898
5:49:00 PM,0.022302,2.51422
5:49:02 PM,0.022302,2.514387
5:49:03 PM,0.022302,2.51428
5:49:05 PM,0.022302,2.514215
5:49:07 PM,0.022302,2.514373
5:49:08 PM,0.022304,2.514413
5:49:10 PM,0.022303,2.514357
5:49:12 PM,0.022303,2.51437
5:49:14 PM,0.022303,2.514277
5:49:15 PM,0.022303,2.514264
5:49:17 PM,0.022303,2.514351
5:49:19 PM,0.022304,2.514372
5:49:20 PM,0.022303,2.514202
5:49:22 PM,0.022304,2.514303
5:49:24 PM,0.022304,2.514307
5:49:25 PM,0.022304,2.514314
5:49:27 PM,0.022304,2.514319
5:49:29 PM,0.022304,2.514398
5:49:31 PM,0.022304,2.514288
5:49:32 PM,0.022305,2.514368
5:49:34 PM,0.022305,2.514467
5:49:36 PM,0.022305,2.51441
5:49:37 PM,0.022305,2.514484
5:49:39 PM,0.022305,2.514474
5:49:41 PM,0.022305,2.572432
5:49:43 PM,0.024686,2.830697
5:49:44 PM,0.025929,2.927275
5:49:46 PM,0.025929,2.927305
5:49:48 PM,0.02593,2.927296
5:49:49 PM,0.02593,2.927256
5:49:51 PM,0.025944,2.92873
5:49:53 PM,0.025944,2.928846
5:49:54 PM,0.025945,2.928821
5:49:56 PM,0.025945,2.928851
5:49:58 PM,0.025945,2.928782
5:50:00 PM,0.025945,2.928809
5:50:01 PM,0.025946,2.928838
5:50:03 PM,0.025946,2.928836
5:50:05 PM,0.025946,2.928828
5:50:06 PM,0.025947,2.928836
5:50:08 PM,0.025947,2.928875
5:50:10 PM,0.025947,2.928959
5:50:11 PM,0.025948,2.928907
5:50:13 PM,0.025948,2.928869
5:50:15 PM,0.025948,2.928807
5:50:17 PM,0.025949,2.928877
5:50:18 PM,0.025948,2.928896
5:50:20 PM,0.025948,2.928947
5:50:22 PM,0.025949,2.928922
5:50:23 PM,0.025949,2.92898
5:50:25 PM,0.025949,2.928783
5:50:27 PM,0.02595,2.9288
5:50:28 PM,0.025949,2.928842
5:50:30 PM,0.02595,2.92891
5:50:32 PM,0.02595,2.987896
5:50:34 PM,0.028313,3.246044
5:50:35 PM,0.029575,3.341806
5:50:37 PM,0.029575,3.341719
5:50:39 PM,0.029576,3.341891
5:50:41 PM,0.029576,3.341757
5:50:42 PM,0.029592,3.343681
5:50:44 PM,0.029593,3.34364
5:50:46 PM,0.029594,3.343638
5:50:47 PM,0.029594,3.343767
5:50:49 PM,0.029595,3.343589
5:50:51 PM,0.029596,3.343672
5:50:52 PM,0.029596,3.343686
5:50:54 PM,0.029596,3.343675
5:50:56 PM,0.029596,3.34375
5:50:58 PM,0.029597,3.343678
5:50:59 PM,0.029596,3.343644
5:51:01 PM,0.029595,3.343544
5:51:03 PM,0.029595,3.343516
5:51:04 PM,0.029596,3.343546
5:51:06 PM,0.029596,3.343516
5:51:08 PM,0.029596,3.343573
5:51:09 PM,0.029597,3.343607
5:51:11 PM,0.029596,3.343536
5:51:13 PM,0.029597,3.343477
5:51:14 PM,0.029597,3.343615
5:51:16 PM,0.029597,3.343537
5:51:18 PM,0.029597,3.343605
5:51:20 PM,0.029598,3.34352
5:51:21 PM,0.029598,3.343494
5:51:23 PM,0.02962,3.402774
5:51:25 PM,0.032076,3.662674
5:51:27 PM,0.033234,3.757567
5:51:28 PM,0.033235,3.757676
5:51:30 PM,0.033236,3.757674
5:51:32 PM,0.033236,3.757557
5:51:33 PM,0.033254,3.759514
5:51:35 PM,0.033254,3.759548
5:51:37 PM,0.033253,3.759353
5:51:38 PM,0.033251,3.75935
5:51:40 PM,0.033251,3.759341
5:51:42 PM,0.033251,3.759308
5:51:44 PM,0.033252,3.759392
5:51:45 PM,0.033252,3.759387
5:51:47 PM,0.033253,3.759616
5:51:49 PM,0.033255,3.759564
5:51:50 PM,0.033256,3.759618
5:51:52 PM,0.033256,3.759565
5:51:54 PM,0.033258,3.759711
5:51:55 PM,0.033259,3.759785
5:51:57 PM,0.033258,3.759659
5:51:59 PM,0.033258,3.759512
5:52:01 PM,0.033258,3.759502
5:52:02 PM,0.033258,3.759596
5:52:04 PM,0.033259,3.759594
5:52:06 PM,0.03326,3.759691
5:52:07 PM,0.03326,3.75979
5:52:09 PM,0.033261,3.759752
5:52:11 PM,0.03326,3.759779
5:52:12 PM,0.03326,3.759731
5:52:14 PM,0.03326,3.819333
5:52:16 PM,0.035498,4.077366
5:52:18 PM,0.036873,4.171051
5:52:19 PM,0.036874,4.171064
5:52:21 PM,0.036875,4.171049
5:52:23 PM,0.036876,4.170979
5:52:24 PM,0.036894,4.173181
5:52:26 PM,0.036895,4.173125
5:52:28 PM,0.036895,4.173162
5:52:30 PM,0.036895,4.173301
5:52:31 PM,0.036895,4.173311
5:52:33 PM,0.036896,4.173255
5:52:35 PM,0.036895,4.173114
5:52:36 PM,0.036895,4.173143
5:52:38 PM,0.036896,4.173157
5:52:40 PM,0.036896,4.173125
5:52:41 PM,0.036897,4.173197
5:52:43 PM,0.036897,4.173177
5:52:45 PM,0.036897,4.173173
5:52:47 PM,0.036897,4.173198
5:52:48 PM,0.036896,4.173139
5:52:50 PM,0.036896,4.173024
5:52:52 PM,0.036897,4.173191
5:52:53 PM,0.036897,4.173131
5:52:55 PM,0.036896,4.17323
5:52:57 PM,0.036897,4.173257
5:52:58 PM,0.036897,4.173184
5:53:00 PM,0.036897,4.173199
5:53:02 PM,0.036897,4.173232
5:53:04 PM,0.036898,4.173157
5:53:05 PM,0.036928,4.232253
5:53:07 PM,0.038489,4.355385
5:53:09 PM,0.038491,4.355347
5:53:10 PM,0.038492,4.355498
5:53:12 PM,0.038492,4.355318
5:53:14 PM,0.038493,4.355292
5:53:16 PM,0.038492,4.355396
5:53:17 PM,0.038492,4.355422
5:53:19 PM,0.038493,4.355369
5:53:21 PM,0.038493,4.355262
5:53:22 PM,0.038493,4.355299
5:53:24 PM,0.038492,4.355258
5:53:26 PM,0.038492,4.355191
5:53:27 PM,0.038491,4.355087
5:53:29 PM,0.03849,4.355194
5:53:31 PM,0.03849,4.355046
5:53:33 PM,0.03849,4.354997
5:53:34 PM,0.03849,4.355063
5:53:36 PM,0.038491,4.355079
5:53:38 PM,0.038491,4.355001
5:53:39 PM,0.038491,4.354986
5:53:41 PM,0.038491,4.354992
5:53:43 PM,0.038494,4.354988
5:53:44 PM,0.038491,4.354868
5:53:46 PM,0.038491,4.35484
5:53:48 PM,0.038492,4.355055
5:53:50 PM,0.038492,4.354948
5:53:51 PM,0.038492,4.354958
5:53:53 PM,0.038492,4.355014
5:53:55 PM,0.038493,4.354954
5:53:56 PM,0.038493,4.354905
5:53:58 PM,0.038492,4.354892
5:54:00 PM,0.038493,4.35489
5:54:02 PM,0.038493,4.354853
5:54:03 PM,0.038493,4.354884
5:54:05 PM,0.038493,4.354862
5:54:07 PM,0.038493,4.354958
5:54:08 PM,0.038493,4.35491
5:54:10 PM,0.038493,4.354792
5:54:12 PM,0.038492,4.354856
5:54:13 PM,0.038493,4.354867
5:54:15 PM,0.038494,4.354811
5:54:17 PM,0.038495,4.354862
5:54:19 PM,0.038494,4.354856
5:54:20 PM,0.038495,4.354929
5:54:22 PM,0.038495,4.354896
5:54:24 PM,0.038495,4.354947
5:54:25 PM,0.038494,4.354793
5:54:27 PM,0.038494,4.354714
5:54:29 PM,0.038495,4.354932
5:54:30 PM,0.038495,4.354816
5:54:32 PM,0.038495,4.354798
5:54:34 PM,0.038495,4.354817
5:54:36 PM,0.038495,4.354883
5:54:37 PM,0.038495,4.35487
5:54:39 PM,0.038495,4.354756
5:54:41 PM,0.038495,4.354827
5:54:42 PM,0.038495,4.354847
5:54:44 PM,0.038495,4.35495
5:54:46 PM,0.038495,4.354878
5:54:48 PM,0.038495,4.354764
5:54:49 PM,0.038495,4.354772
5:54:51 PM,0.038495,4.354822
5:54:53 PM,0.038494,4.354816
5:54:54 PM,0.038494,4.354683
5:54:56 PM,0.038493,4.354718
5:54:58 PM,0.038494,4.35473
