Longitud,Amplitud
677.25,-4.92E-01
678.01,-4.92E-01
678.78,-6.16E-01
679.54,-1.24E-01
680.3,-6.16E-01
681.06,-1.23E-01
681.82,1.23E-01
682.58,-2.47E-01
683.34,-1.24E-01
684.1,-3.72E-01
684.86,4.96E-01
685.62,4.95E-01
686.38,2.49E-01
687.14,4.97E-01
687.9,4.96E-01
688.66,2.48E-01
689.42,4.97E-01
690.18,8.73E-01
690.94,7.47E-01
691.7,1.25E+00
692.46,9.98E-01
693.22,1.12E+00
693.98,1.75E+00
694.74,1.12E+00
695.5,2.00E+00
696.26,1.75E+00
697.02,1.76E+00
697.78,2.88E+00
698.54,2.39E+00
699.3,3.02E+00
700.06,3.27E+00
700.82,3.27E+00
701.58,3.91E+00
702.34,3.66E+00
703.09,4.16E+00
703.85,4.55E+00
704.61,4.81E+00
705.37,5.32E+00
706.13,5.71E+00
706.89,5.85E+00
707.64,6.09E+00
708.4,7.38E+00
709.16,6.37E+00
709.92,8.54E+00
710.68,8.17E+00
711.44,8.96E+00
712.19,9.88E+00
712.95,1.08E+01
713.71,1.09E+01
714.47,1.18E+01
715.22,1.24E+01
715.98,1.34E+01
716.74,1.51E+01
717.5,1.57E+01
718.25,1.75E+01
719.01,1.80E+01
719.77,1.89E+01
720.53,1.95E+01
721.28,2.18E+01
722.04,2.29E+01
722.8,2.43E+01
723.55,2.53E+01
724.31,2.80E+01
725.07,2.93E+01
725.82,3.16E+01
726.58,3.31E+01
727.34,3.46E+01
728.09,3.69E+01
728.85,3.93E+01
729.6,4.21E+01
730.36,4.53E+01
731.12,4.82E+01
731.87,5.01E+01
732.63,5.48E+01
733.38,5.54E+01
734.14,5.99E+01
734.9,6.39E+01
735.65,6.60E+01
736.41,7.15E+01
737.16,7.71E+01
737.92,8.06E+01
738.67,8.58E+01
739.43,9.02E+01
740.18,9.63E+01
740.94,1.03E+02
741.69,1.09E+02
742.45,1.16E+02
743.2,1.22E+02
743.96,1.29E+02
744.71,1.40E+02
745.47,1.43E+02
746.22,1.56E+02
746.97,1.62E+02
747.73,1.73E+02
748.48,1.86E+02
749.24,1.94E+02
749.99,2.05E+02
750.75,2.18E+02
751.5,2.32E+02
752.25,2.46E+02
753.01,2.59E+02
753.76,2.72E+02
754.51,2.91E+02
755.27,3.05E+02
756.02,3.28E+02
756.78,3.47E+02
757.53,3.65E+02
758.28,3.85E+02
759.04,4.10E+02
759.79,4.31E+02
760.54,4.58E+02
761.29,4.88E+02
762.05,5.13E+02
762.8,5.40E+02
763.55,5.70E+02
764.31,6.07E+02
765.06,6.40E+02
765.81,6.77E+02
766.56,7.15E+02
767.32,7.53E+02
768.07,7.98E+02
768.82,8.40E+02
769.57,8.91E+02
770.32,9.40E+02
771.08,9.93E+02
771.83,1.04E+03
772.58,1.10E+03
773.33,1.16E+03
774.08,1.22E+03
774.83,1.29E+03
775.59,1.36E+03
776.34,1.43E+03
777.09,1.52E+03
777.84,1.60E+03
778.59,1.69E+03
779.34,1.77E+03
780.09,1.86E+03
780.84,1.99E+03
781.6,2.10E+03
782.35,2.19E+03
783.1,2.31E+03
783.85,2.42E+03
784.6,2.55E+03
785.35,2.68E+03
786.1,2.79E+03
786.85,2.93E+03
787.6,3.04E+03
788.35,3.16E+03
789.1,3.28E+03
789.85,3.40E+03
790.6,3.50E+03
791.35,3.59E+03
792.1,3.68E+03
792.85,3.78E+03
793.6,3.88E+03
794.35,3.96E+03
795.1,4.07E+03
795.85,4.18E+03
796.6,4.28E+03
797.35,4.39E+03
798.1,4.53E+03
798.85,4.69E+03
799.59,4.84E+03
800.34,5.00E+03
801.09,5.15E+03
801.84,5.32E+03
802.59,5.53E+03
803.34,5.74E+03
804.09,5.98E+03
804.84,6.21E+03
805.58,6.40E+03
806.33,6.60E+03
807.08,6.81E+03
807.83,6.99E+03
808.58,7.10E+03
809.33,7.13E+03
810.07,7.08E+03
810.82,6.96E+03
811.57,6.70E+03
812.32,6.42E+03
813.06,6.09E+03
813.81,5.70E+03
814.56,5.29E+03
815.31,4.85E+03
816.05,4.43E+03
816.8,4.03E+03
817.55,3.65E+03
818.3,3.31E+03
819.04,2.98E+03
819.79,2.66E+03
820.54,2.38E+03
821.28,2.14E+03
822.03,1.91E+03
822.78,1.71E+03
823.52,1.54E+03
824.27,1.38E+03
825.02,1.24E+03
825.76,1.11E+03
826.51,9.97E+02
827.25,8.98E+02
828,8.10E+02
828.75,7.32E+02
829.49,6.65E+02
830.24,5.97E+02
830.98,5.45E+02
831.73,4.94E+02
832.48,4.49E+02
833.22,4.11E+02
833.97,3.75E+02
834.71,3.43E+02
835.46,3.14E+02
836.2,2.88E+02
836.95,2.69E+02
837.69,2.48E+02
838.44,2.24E+02
839.18,2.08E+02
839.93,1.90E+02
840.67,1.77E+02
841.42,1.65E+02
842.16,1.52E+02
842.91,1.41E+02
843.65,1.34E+02
844.39,1.21E+02
845.14,1.14E+02
845.88,1.07E+02
846.63,9.80E+01
847.37,9.15E+01
848.12,8.76E+01
848.86,8.07E+01
849.6,7.53E+01
850.35,7.12E+01
851.09,6.68E+01
851.83,6.33E+01
852.58,5.72E+01
853.32,5.76E+01
854.06,5.30E+01
854.81,4.96E+01
855.55,4.64E+01
856.29,4.41E+01
857.04,4.12E+01
857.78,4.08E+01
858.52,3.87E+01
859.26,3.59E+01
860.01,3.48E+01
860.75,3.30E+01
861.49,3.19E+01
862.24,3.07E+01
862.98,2.86E+01
863.72,2.73E+01
864.46,2.68E+01
865.2,2.60E+01
865.95,2.48E+01
866.69,2.31E+01
867.43,2.26E+01
868.17,2.17E+01
868.91,2.04E+01
869.66,1.98E+01
870.4,1.94E+01
871.14,1.85E+01
871.88,1.81E+01
872.62,1.72E+01
873.36,1.69E+01
874.1,1.64E+01
874.84,1.47E+01
875.59,1.56E+01
876.33,1.54E+01
877.07,1.45E+01
877.81,1.42E+01
878.55,1.38E+01
879.29,1.46E+01
880.03,1.32E+01
880.77,1.37E+01
881.51,1.28E+01
882.25,1.31E+01
882.99,1.19E+01
883.73,1.20E+01
884.47,1.11E+01
885.21,1.07E+01
885.95,1.12E+01
886.69,1.12E+01
887.43,1.06E+01
888.17,1.11E+01
888.91,9.68E+00
889.65,9.77E+00
890.39,9.11E+00
891.13,9.62E+00
891.87,9.64E+00
892.61,8.91E+00
893.35,8.92E+00
894.08,8.94E+00
894.82,9.23E+00
895.56,8.32E+00
896.3,9.60E+00
897.04,8.64E+00
897.78,9.68E+00
898.52,9.68E+00
899.25,1.07E+01
899.99,8.97E+00
900.73,9.51E+00
901.47,9.10E+00
902.21,8.91E+00
902.95,9.43E+00
903.68,8.68E+00
904.42,1.02E+01
905.16,1.03E+01
905.9,9.54E+00
906.63,1.04E+01
907.37,1.04E+01
908.11,9.47E+00
908.85,9.80E+00
909.58,9.82E+00
910.32,9.06E+00
911.06,9.62E+00
911.8,9.65E+00
912.53,1.08E+01
913.27,1.00E+01
914.01,9.59E+00
914.74,1.08E+01
915.48,9.48E+00
916.22,9.81E+00
916.95,1.04E+01
917.69,9.31E+00
918.43,1.02E+01
919.16,9.70E+00
919.9,8.92E+00
920.63,9.86E+00
921.37,1.02E+01
922.11,9.99E+00
922.84,9.47E+00
923.58,8.94E+00
924.31,9.59E+00
925.05,9.38E+00
925.78,8.88E+00
926.52,1.09E+01
927.25,8.15E+00
927.99,9.80E+00
928.73,9.24E+00
929.46,8.67E+00
930.2,8.76E+00
930.93,8.55E+00
