Longitud,Amplitud
225.2,-12.5
225.47,-6.5
225.74,46.5
226.01,28.5
226.28,33.5
226.55,54.5
226.82,56.5
227.09,4.5
227.35,-0.5
227.62,26.5
227.89,58.5
228.16,9.5
228.43,-0.5
228.7,19.5
228.97,15.5
229.24,-23.5
229.51,-32.5
229.78,-23.5
230.05,15.5
230.32,17.5
230.59,-3.5
230.86,-12.5
231.13,-21.5
231.4,-18.5
231.67,23.5
231.93,1.5
232.2,-18.5
232.47,20.5
232.74,-9.5
233.01,17.5
233.28,27.5
233.55,27.5
233.82,-3.5
234.09,6.5
234.36,36.5
234.63,16.5
234.9,3.5
235.17,29.5
235.43,14.5
235.7,18.5
235.97,2.5
236.24,-3.5
236.51,-7.5
236.78,11.5
237.05,-1.5
237.32,24.5
237.59,42.5
237.86,15.5
238.13,-13.5
238.4,-4.5
238.66,-3.5
238.93,-38.5
239.2,11.5
239.47,43.5
239.74,61.5
240.01,-14.5
240.28,7.5
240.55,29.5
240.82,28.5
241.09,16.5
241.35,37.5
241.62,16.5
241.89,28.5
242.16,34.5
242.43,-37.5
242.7,-31.5
242.97,40.5
243.24,5.5
243.51,-17.5
243.77,11.5
244.04,44.5
244.31,44.5
244.58,9.5
244.85,-24.5
245.12,-23.5
245.39,-19.5
245.66,-13.5
245.93,-4.5
246.19,5.5
246.46,2.5
246.73,-3.5
247,11.5
247.27,29.5
247.54,3.5
247.81,-17.5
248.07,6.5
248.34,27.5
248.61,7.5
248.88,-4.5
249.15,-3.5
249.42,5.5
249.69,11.5
249.96,7.5
250.22,38.5
250.49,21.5
250.76,-33.5
251.03,-0.5
251.3,40.5
251.57,27.5
251.84,0.5
252.1,8.5
252.37,-0.5
252.64,20.5
252.91,15.5
253.18,-2.5
253.45,-20.5
253.72,-7.5
253.98,6.5
254.25,7.5
254.52,-18.5
254.79,13.5
255.06,48.5
255.33,-11.5
255.59,6.5
255.86,-8.5
256.13,-44.5
256.4,-1.5
256.67,11.5
256.94,14.5
257.2,-0.5
257.47,-23.5
257.74,-20.5
258.01,16.5
258.28,-1.5
258.55,-9.5
258.81,13.5
259.08,-23.5
259.35,19.5
259.62,7.5
259.89,-11.5
260.16,-37.5
260.42,-4.5
260.69,-1.5
260.96,19.5
261.23,3.5
261.5,-20.5
261.76,-9.5
262.03,30.5
262.3,50.5
262.57,22.5
262.84,14.5
263.11,12.5
263.37,-3.5
263.64,-6.5
263.91,14.5
264.18,60.5
264.45,30.5
264.71,3.5
264.98,-22.5
265.25,14.5
265.52,52.5
265.79,-10.5
266.05,-33.5
266.32,6.5
266.59,43.5
266.86,33.5
267.13,-21.5
267.39,1.5
267.66,-7.5
267.93,-19.5
268.2,-10.5
268.47,-5.5
268.73,-11.5
269,-5.5
269.27,-19.5
269.54,-10.5
269.81,6.5
270.07,8.5
270.34,-32.5
270.61,-13.5
270.88,24.5
271.14,26.5
271.41,-6.5
271.68,16.5
271.95,2.5
272.22,-8.5
272.48,-19.5
272.75,-37.5
273.02,8.5
273.29,-2.5
273.55,-22.5
273.82,-7.5
274.09,5.5
274.36,14.5
274.62,5.5
274.89,12.5
275.16,13.5
275.43,-28.5
275.7,-16.5
275.96,-9.5
276.23,-4.5
276.5,-24.5
276.77,-13.5
277.03,0.5
277.3,18.5
277.57,-22.5
277.84,-23.5
278.1,-15.5
278.37,23.5
278.64,31.5
278.91,-2.5
279.17,28.5
279.44,18.5
279.71,-3.5
279.98,44.5
280.24,48.5
280.51,0.5
280.78,2.5
281.05,8.5
281.31,2.5
281.58,-3.5
281.85,35.5
282.12,-1.5
282.38,-5.5
282.65,-12.5
282.92,-3.5
283.19,-10.5
283.45,-1.5
283.72,-21.5
283.99,-8.5
284.25,-4.5
284.52,15.5
284.79,-35.5
285.06,7.5
285.32,10.5
285.59,11.5
285.86,-8.5
286.13,-15.5
286.39,0.5
286.66,2.5
286.93,23.5
287.19,19.5
287.46,-3.5
287.73,-9.5
288,32.5
288.26,20.5
288.53,-17.5
288.8,-8.5
289.06,19.5
289.33,-8.5
289.6,-10.5
289.87,24.5
290.13,30.5
290.4,-11.5
290.67,-20.5
290.93,10.5
291.2,24.5
291.47,-26.5
291.74,-30.5
292,-37.5
292.27,25.5
292.54,19.5
292.8,18.5
293.07,6.5
293.34,12.5
293.6,15.5
293.87,-18.5
294.14,-1.5
294.41,11.5
294.67,17.5
294.94,-13.5
295.21,1.5
295.47,27.5
295.74,11.5
296.01,-21.5
296.27,-19.5
296.54,25.5
296.81,-10.5
297.07,1.5
297.34,8.5
297.61,21.5
297.87,26.5
298.14,-15.5
298.41,13.5
298.67,52.5
298.94,46.5
299.21,-24.5
299.47,-2.5
299.74,-10.5
300.01,-16.5
300.27,33.5
300.54,16.5
300.81,15.5
301.07,-9.5
301.34,-24.5
301.61,10.5
301.87,23.5
302.14,13.5
302.41,26.5
302.67,5.5
302.94,-4.5
303.21,-11.5
303.47,-18.5
303.74,-9.5
304.01,13.5
304.27,-4.5
304.54,-10.5
304.81,-30.5
305.07,37.5
305.34,27.5
305.61,35.5
305.87,17.5
306.14,17.5
306.41,9.5
306.67,28.5
306.94,-30.5
307.21,-29.5
307.47,-15.5
307.74,-10.5
308.01,1.5
308.27,25.5
308.54,2.5
308.8,-48.5
309.07,-56.5
309.34,-20.5
309.6,12.5
309.87,-15.5
310.14,-38.5
310.4,-29.5
310.67,0.5
310.93,16.5
311.2,10.5
311.47,31.5
311.73,37.5
312,19.5
312.27,50.5
312.53,61.5
312.8,40.5
313.06,6.5
313.33,-29.5
313.6,-18.5
313.86,23.5
314.13,-25.5
314.4,0.5
314.66,3.5
314.93,-33.5
315.19,-7.5
315.46,-11.5
315.73,4.5
315.99,73.5
316.26,13.5
316.52,-12.5
316.79,6.5
317.06,-16.5
317.32,-1.5
317.59,16.5
317.86,8.5
318.12,-25.5
318.39,-42.5
318.65,-44.5
318.92,-14.5
319.19,-8.5
319.45,-28.5
319.72,-15.5
319.98,16.5
320.25,26.5
320.52,-5.5
320.78,-24.5
321.05,-16.5
321.31,9.5
321.58,31.5
321.84,13.5
322.11,1.5
322.38,4.5
322.64,-6.5
322.91,5.5
323.17,-4.5
323.44,-8.5
323.71,39.5
323.97,-15.5
324.24,1.5
324.5,2.5
324.77,-31.5
325.03,-2.5
325.3,10.5
325.57,8.5
325.83,7.5
326.1,-1.5
326.36,12.5
326.63,-11.5
326.89,-13.5
327.16,15.5
327.43,-1.5
327.69,33.5
327.96,-25.5
328.22,-18.5
328.49,28.5
328.75,-1.5
329.02,17.5
329.29,11.5
329.55,-6.5
329.82,12.5
330.08,-3.5
330.35,-20.5
330.61,2.5
330.88,4.5
331.14,8.5
331.41,-2.5
331.68,30.5
331.94,5.5
332.21,8.5
332.47,-3.5
332.74,-24.5
333,-30.5
333.27,-17.5
333.53,1.5
333.8,54.5
334.06,6.5
334.33,-3.5
334.6,-29.5
334.86,-35.5
335.13,-41.5
335.39,20.5
335.66,41.5
335.92,-20.5
336.19,-12.5
336.45,-1.5
336.72,7.5
336.98,-10.5
337.25,10.5
337.51,10.5
337.78,28.5
338.05,14.5
338.31,28.5
338.58,44.5
338.84,7.5
339.11,-24.5
339.37,-22.5
339.64,-51.5
339.9,-27.5
340.17,-23.5
340.43,-16.5
340.7,-26.5
340.96,-34.5
341.23,15.5
341.49,37.5
341.76,-35.5
342.02,-15.5
342.29,27.5
342.55,2.5
342.82,-19.5
343.08,20.5
343.35,-0.5
343.61,-35.5
343.88,-0.5
344.14,16.5
344.41,41.5
344.67,38.5
344.94,16.5
345.2,18.5
345.47,12.5
345.73,27.5
346,-21.5
346.26,-18.5
346.53,12.5
346.79,38.5
347.06,-1.5
347.32,-17.5
347.59,18.5
347.85,8.5
348.12,24.5
348.38,8.5
348.65,5.5
348.91,31.5
349.18,-2.5
349.44,-5.5
349.71,-4.5
349.97,19.5
350.24,-22.5
350.5,-19.5
350.77,9.5
351.03,59.5
351.3,0.5
351.56,-14.5
351.83,30.5
352.09,44.5
352.36,-9.5
352.62,-8.5
352.89,60.5
353.15,20.5
353.41,-14.5
353.68,13.5
353.94,33.5
354.21,14.5
354.47,5.5
354.74,-17.5
355,-23.5
355.27,-12.5
355.53,-17.5
355.8,-18.5
356.06,16.5
356.33,25.5
356.59,7.5
356.86,26.5
357.12,9.5
357.38,11.5
357.65,-5.5
357.91,-18.5
358.18,8.5
358.44,33.5
358.71,4.5
358.97,11.5
359.24,2.5
359.5,7.5
359.76,0.5
360.03,-10.5
360.29,-10.5
360.56,-24.5
360.82,0.5
361.09,4.5
361.35,-18.5
361.62,-3.5
361.88,-15.5
362.14,1.5
362.41,-21.5
362.67,-3.5
362.94,-19.5
363.2,-35.5
363.47,17.5
363.73,15.5
364,-5.5
364.26,-7.5
364.52,24.5
364.79,-17.5
365.05,3.5
365.32,-23.5
365.58,-2.5
365.85,22.5
366.11,-6.5
366.37,10.5
366.64,26.5
366.9,31.5
367.17,10.5
367.43,21.5
367.69,1.5
367.96,14.5
368.22,-2.5
368.49,14.5
368.75,-10.5
369.02,-0.5
369.28,-6.5
369.54,-48.5
369.81,-23.5
370.07,-6.5
370.34,-16.5
370.6,-25.5
370.86,-12.5
371.13,-19.5
371.39,-22.5
371.66,35.5
371.92,46.5
372.18,12.5
372.45,-12.5
372.71,-34.5
372.98,-7.5
373.24,2.5
373.5,19.5
373.77,-7.5
374.03,4.5
374.3,16.5
374.56,-2.5
374.82,2.5
375.09,51.5
375.35,2.5
375.62,1.5
375.88,26.5
376.14,-2.5
376.41,-5.5
376.67,5.5
376.93,-11.5
377.2,-22.5
377.46,-7.5
377.73,14.5
377.99,6.5
378.25,20.5
378.52,18.5
378.78,31.5
379.05,-22.5
379.31,-12.5
379.57,-4.5
379.84,-6.5
380.1,1.5
380.36,-22.5
380.63,-6.5
380.89,-10.5
381.15,-7.5
381.42,29.5
381.68,14.5
381.95,-18.5
382.21,1.5
382.47,14.5
382.74,19.5
383,-9.5
383.26,-30.5
383.53,-32.5
383.79,-11.5
384.05,-34.5
384.32,-11.5
384.58,10.5
384.85,4.5
385.11,-3.5
385.37,-8.5
385.64,40.5
385.9,60.5
386.16,-33.5
386.43,-15.5
386.69,-18.5
386.95,-16.5
387.22,-7.5
387.48,-28.5
387.74,-22.5
388.01,11.5
388.27,19.5
388.53,24.5
388.8,4.5
389.06,-28.5
389.32,1.5
389.59,-10.5
389.85,-17.5
390.11,16.5
390.38,-47.5
390.64,-50.5
390.9,6.5
391.17,14.5
391.43,36.5
391.69,9.5
391.96,127.5
392.22,318.5
392.48,38.5
392.75,24.5
393.01,7.5
393.27,-10.5
393.54,-12.5
393.8,45.5
394.06,-10.5
394.33,-7.5
394.59,1.5
394.85,-8.5
395.12,-7.5
395.38,-5.5
395.64,-17.5
395.91,-30.5
396.17,-3.5
396.43,-3.5
396.7,-0.5
396.96,15.5
397.22,26.5
397.48,-15.5
397.75,-8.5
398.01,11.5
398.27,-6.5
398.54,22.5
398.8,32.5
399.06,-7.5
399.33,5.5
399.59,-34.5
399.85,-52.5
400.11,-52.5
400.38,-9.5
400.64,-0.5
400.9,12.5
401.17,7.5
401.43,31.5
401.69,20.5
401.96,-34.5
402.22,-16.5
402.48,31.5
402.74,11.5
403.01,-8.5
403.27,-12.5
403.53,-10.5
403.8,-11.5
404.06,2.5
404.32,6.5
404.58,-2.5
404.85,12.5
405.11,-13.5
405.37,-4.5
405.64,18.5
405.9,-9.5
406.16,-43.5
406.42,-12.5
406.69,-18.5
406.95,12.5
407.21,13.5
407.47,-1.5
407.74,0.5
408,12.5
408.26,-15.5
408.53,-33.5
408.79,7.5
409.05,38.5
409.31,15.5
409.58,-9.5
409.84,-22.5
410.1,27.5
410.36,25.5
410.63,-6.5
410.89,2.5
411.15,36.5
411.41,16.5
411.68,-10.5
411.94,-23.5
412.2,2.5
412.46,-6.5
412.73,10.5
412.99,38.5
413.25,19.5
413.51,-17.5
413.78,6.5
414.04,6.5
414.3,19.5
414.56,9.5
414.83,26.5
415.09,28.5
415.35,-10.5
415.61,1.5
415.88,-15.5
416.14,26.5
416.4,-13.5
416.66,-35.5
416.93,-32.5
417.19,16.5
417.45,58.5
417.71,-1.5
417.98,-20.5
418.24,-19.5
418.5,-4.5
418.76,30.5
419.02,17.5
419.29,25.5
419.55,30.5
419.81,26.5
420.07,-10.5
420.34,-36.5
420.6,12.5
420.86,-1.5
421.12,16.5
421.38,13.5
421.65,1.5
421.91,13.5
422.17,14.5
422.43,-11.5
422.7,-19.5
422.96,-3.5
423.22,-11.5
423.48,25.5
423.74,17.5
424.01,3.5
424.27,20.5
424.53,40.5
424.79,67.5
425.05,19.5
425.32,9.5
425.58,1.5
425.84,-16.5
426.1,-47.5
426.36,-19.5
426.63,58.5
426.89,28.5
427.15,28.5
427.41,18.5
427.67,65.5
427.94,50.5
428.2,32.5
428.46,7.5
428.72,-23.5
428.98,-5.5
429.25,-18.5
429.51,-33.5
429.77,16.5
430.03,-3.5
430.29,-7.5
430.56,13.5
430.82,-16.5
431.08,-48.5
431.34,-10.5
431.6,-16.5
431.87,1.5
432.13,-13.5
432.39,-24.5
432.65,-5.5
432.91,-37.5
433.17,-62.5
433.44,-7.5
433.7,-20.5
433.96,16.5
434.22,-12.5
434.48,-8.5
434.74,-33.5
435.01,-1.5
435.27,-2.5
435.53,7.5
435.79,5.5
436.05,-2.5
436.31,29.5
436.58,15.5
436.84,18.5
437.1,35.5
437.36,42.5
437.62,20.5
437.88,6.5
438.15,24.5
438.41,26.5
438.67,-17.5
438.93,10.5
439.19,148.5
439.45,30.5
439.72,13.5
439.98,5.5
440.24,-16.5
440.5,11.5
440.76,-22.5
441.02,-31.5
441.28,18.5
441.55,-22.5
441.81,-9.5
442.07,15.5
442.33,-25.5
442.59,-52.5
442.85,-21.5
443.11,-8.5
443.38,5.5
443.64,-14.5
443.9,-23.5
444.16,-2.5
444.42,19.5
444.68,8.5
444.94,-5.5
445.21,-16.5
445.47,-18.5
445.73,31.5
445.99,-2.5
446.25,-34.5
446.51,-10.5
446.77,21.5
447.04,-2.5
447.3,10.5
447.56,62.5
447.82,46.5
448.08,-8.5
448.34,-22.5
448.6,-24.5
448.86,14.5
449.12,5.5
449.39,3.5
449.65,-25.5
449.91,10.5
450.17,8.5
450.43,-5.5
450.69,10.5
450.95,19.5
451.21,20.5
451.48,-11.5
451.74,-8.5
452,-2.5
452.26,6.5
452.52,17.5
452.78,-4.5
453.04,2.5
453.3,2.5
453.56,28.5
453.83,21.5
454.09,30.5
454.35,21.5
454.61,-5.5
454.87,59.5
455.13,13.5
455.39,-8.5
455.65,-24.5
455.91,-2.5
456.17,28.5
456.43,23.5
456.7,-7.5
456.96,-21.5
457.22,18.5
457.48,-21.5
457.74,-32.5
458,-29.5
458.26,12.5
458.52,-0.5
458.78,-4.5
459.04,-25.5
459.3,-13.5
459.57,-10.5
459.83,-44.5
460.09,-16.5
460.35,9.5
460.61,-6.5
460.87,-21.5
461.13,-19.5
461.39,2.5
461.65,-12.5
461.91,11.5
462.17,-10.5
462.43,6.5
462.69,13.5
462.96,21.5
463.22,14.5
463.48,26.5
463.74,28.5
464,27.5
464.26,-5.5
464.52,1.5
464.78,14.5
465.04,20.5
465.3,38.5
465.56,12.5
465.82,-13.5
466.08,9.5
466.34,38.5
466.6,-10.5
466.86,-10.5
467.13,22.5
467.39,-23.5
467.65,-45.5
467.91,-48.5
468.17,-31.5
468.43,-20.5
468.69,-8.5
468.95,-59.5
469.21,-28.5
469.47,32.5
469.73,37.5
469.99,30.5
470.25,-2.5
470.51,-2.5
470.77,76.5
471.03,11.5
471.29,-13.5
471.55,6.5
471.81,51.5
472.07,35.5
472.33,-14.5
472.6,-26.5
472.86,8.5
473.12,14.5
473.38,-28.5
473.64,-19.5
473.9,-16.5
474.16,10.5
474.42,33.5
474.68,-2.5
474.94,-3.5
475.2,24.5
475.46,4.5
475.72,-14.5
475.98,-15.5
476.24,24.5
476.5,23.5
476.76,35.5
477.02,5.5
477.28,-1.5
477.54,2.5
477.8,-3.5
478.06,7.5
478.32,-11.5
478.58,30.5
478.84,35.5
479.1,8.5
479.36,3.5
479.62,15.5
479.88,28.5
480.14,-17.5
480.4,-32.5
480.66,12.5
480.92,-7.5
481.18,-36.5
481.44,2.5
481.7,-0.5
481.96,-18.5
482.22,27.5
482.48,43.5
482.74,11.5
483,13.5
483.26,29.5
483.52,7.5
483.78,41.5
484.04,53.5
484.3,31.5
484.56,-34.5
484.82,-9.5
485.08,20.5
485.34,34.5
485.6,12.5
485.86,14.5
486.12,26.5
486.38,2.5
486.64,-12.5
486.9,19.5
487.16,1.5
487.42,-4.5
487.68,-10.5
487.94,3.5
488.2,35.5
488.46,-23.5
488.72,-14.5
488.98,5.5
489.24,33.5
489.5,18.5
489.76,6.5
490.02,1.5
490.28,-4.5
490.54,-30.5
490.8,-38.5
491.06,-18.5
491.32,-0.5
491.58,2.5
491.84,-24.5
492.1,7.5
492.36,10.5
492.62,31.5
492.87,-8.5
493.13,3.5
493.39,-0.5
493.65,-5.5
493.91,29.5
494.17,5.5
494.43,10.5
494.69,40.5
494.95,14.5
495.21,7.5
495.47,1.5
495.73,41.5
495.99,25.5
496.25,24.5
496.51,-14.5
496.77,-11.5
497.03,11.5
497.29,45.5
497.55,3.5
497.81,31.5
498.07,2.5
498.33,6.5
498.58,10.5
498.84,17.5
499.1,33.5
499.36,25.5
499.62,13.5
499.88,-29.5
500.14,-24.5
500.4,-2.5
500.66,2.5
500.92,-1.5
501.18,-5.5
501.44,9.5
501.7,1.5
501.96,-12.5
502.22,-3.5
502.47,22.5
502.73,11.5
502.99,-23.5
503.25,20.5
503.51,-5.5
503.77,26.5
504.03,10.5
504.29,-15.5
504.55,8.5
504.81,-5.5
505.07,10.5
505.33,-10.5
505.59,-3.5
505.85,-15.5
506.1,-1.5
506.36,-4.5
506.62,-30.5
506.88,16.5
507.14,23.5
507.4,-16.5
507.66,-14.5
507.92,3.5
508.18,-42.5
508.44,-34.5
508.7,11.5
508.95,21.5
509.21,5.5
509.47,-48.5
509.73,-1.5
509.99,45.5
510.25,42.5
510.51,-4.5
510.77,-4.5
511.03,3.5
511.29,-10.5
511.54,-10.5
511.8,-11.5
512.06,17.5
512.32,54.5
512.58,24.5
512.84,9.5
513.1,2.5
513.36,12.5
513.62,-0.5
513.88,25.5
514.13,15.5
514.39,-0.5
514.65,14.5
514.91,6.5
515.17,6.5
515.43,5.5
515.69,-7.5
515.95,12.5
516.2,61.5
516.46,-0.5
516.72,5.5
516.98,26.5
517.24,56.5
517.5,75.5
517.76,27.5
518.02,3.5
518.28,-15.5
518.53,-17.5
518.79,-26.5
519.05,-18.5
519.31,2.5
519.57,20.5
519.83,44.5
520.09,16.5
520.34,22.5
520.6,27.5
520.86,-1.5
521.12,-5.5
521.38,-23.5
521.64,-12.5
521.9,-41.5
522.16,-30.5
522.41,5.5
522.67,17.5
522.93,9.5
523.19,-34.5
523.45,-29.5
523.71,-28.5
523.97,10.5
524.22,-13.5
524.48,10.5
524.74,-13.5
525,-3.5
525.26,1.5
525.52,-7.5
525.77,-27.5
526.03,-23.5
526.29,7.5
526.55,-9.5
526.81,-0.5
527.07,-10.5
527.33,23.5
527.58,28.5
527.84,50.5
528.1,41.5
528.36,-0.5
528.62,-8.5
528.88,26.5
529.13,13.5
529.39,-1.5
529.65,-28.5
529.91,-9.5
530.17,-21.5
530.43,-55.5
530.68,-4.5
530.94,-27.5
531.2,-16.5
531.46,-3.5
531.72,21.5
531.98,4.5
532.23,-11.5
532.49,-10.5
532.75,21.5
533.01,15.5
533.27,15.5
533.52,24.5
533.78,5.5
534.04,10.5
534.3,-1.5
534.56,-4.5
534.82,-8.5
535.07,4.5
535.33,-23.5
535.59,19.5
535.85,59.5
536.11,4.5
536.36,5.5
536.62,-0.5
536.88,18.5
537.14,1.5
537.4,-9.5
537.66,-33.5
537.91,-1.5
538.17,36.5
538.43,19.5
538.69,1.5
538.95,-10.5
539.2,-24.5
539.46,4.5
539.72,7.5
539.98,6.5
540.24,28.5
540.49,22.5
540.75,-34.5
541.01,-25.5
541.27,-5.5
541.52,33.5
541.78,10.5
542.04,-1.5
542.3,3.5
542.56,4.5
542.81,15.5
543.07,7.5
543.33,19.5
543.59,-6.5
543.85,-32.5
544.1,5.5
544.36,18.5
544.62,-36.5
544.88,0.5
545.14,-23.5
545.39,-8.5
545.65,18.5
545.91,-30.5
546.17,-11.5
546.42,-6.5
546.68,6.5
546.94,1.5
547.2,36.5
547.45,2.5
547.71,1.5
547.97,-29.5
548.23,-11.5
548.49,-15.5
548.74,-11.5
549,-12.5
549.26,3.5
549.52,-28.5
549.77,-3.5
550.03,-23.5
550.29,10.5
550.55,18.5
550.8,-7.5
551.06,-2.5
551.32,-3.5
551.58,23.5
551.83,0.5
552.09,30.5
552.35,57.5
552.61,31.5
552.87,2.5
553.12,-5.5
553.38,37.5
553.64,69.5
553.9,-19.5
554.15,10.5
554.41,42.5
554.67,21.5
554.93,2.5
555.18,-15.5
555.44,7.5
555.7,39.5
555.95,18.5
556.21,8.5
556.47,-2.5
556.73,-32.5
556.98,-25.5
557.24,-20.5
557.5,-37.5
557.76,5.5
558.01,19.5
558.27,46.5
558.53,28.5
558.79,15.5
559.04,27.5
559.3,21.5
559.56,-6.5
559.82,-17.5
560.07,-21.5
560.33,11.5
560.59,2.5
560.84,-15.5
561.1,-23.5
561.36,-29.5
561.62,0.5
561.87,6.5
562.13,-5.5
562.39,-17.5
562.64,-1.5
562.9,15.5
563.16,14.5
563.42,11.5
563.67,-0.5
563.93,5.5
564.19,20.5
564.44,15.5
564.7,17.5
564.96,-21.5
565.22,-35.5
565.47,-9.5
565.73,2.5
565.99,-8.5
566.24,-24.5
566.5,-16.5
566.76,0.5
567.02,27.5
567.27,16.5
567.53,1.5
567.79,51.5
568.04,42.5
568.3,16.5
568.56,-7.5
568.81,-10.5
569.07,-9.5
569.33,28.5
569.59,-4.5
569.84,-8.5
570.1,-31.5
570.36,-21.5
570.61,3.5
570.87,-2.5
571.13,-16.5
571.38,-4.5
571.64,-16.5
571.9,2.5
572.15,-5.5
572.41,-6.5
572.67,8.5
572.93,2.5
573.18,14.5
573.44,-0.5
573.7,13.5
573.95,5.5
574.21,24.5
574.47,63.5
574.72,25.5
574.98,-7.5
575.24,-10.5
575.49,-20.5
575.75,-13.5
576.01,26.5
576.26,23.5
576.52,43.5
576.78,-1.5
577.03,5.5
577.29,-6.5
577.55,-31.5
577.8,5.5
578.06,-14.5
578.32,-8.5
578.57,-5.5
578.83,-45.5
579.09,-23.5
579.34,17.5
579.6,13.5
579.86,22.5
580.11,19.5
580.37,11.5
580.63,10.5
580.88,-30.5
581.14,-10.5
581.4,19.5
581.65,21.5
581.91,5.5
582.17,4.5
582.42,24.5
582.68,-1.5
582.94,23.5
583.19,35.5
583.45,-23.5
583.7,-16.5
583.96,0.5
584.22,16.5
584.47,1.5
584.73,6.5
584.99,21.5
585.24,25.5
585.5,17.5
585.76,6.5
586.01,-21.5
586.27,-17.5
586.53,-22.5
586.78,-11.5
587.04,5.5
587.29,14.5
587.55,-28.5
587.81,-20.5
588.06,13.5
588.32,-31.5
588.58,6.5
588.83,-17.5
589.09,26.5
589.35,42.5
589.6,0.5
589.86,21.5
590.11,33.5
590.37,42.5
590.63,46.5
590.88,-14.5
591.14,30.5
591.4,-2.5
591.65,-28.5
591.91,-38.5
592.16,-13.5
592.42,-6.5
592.68,9.5
592.93,34.5
593.19,26.5
593.44,-3.5
593.7,4.5
593.96,9.5
594.21,-7.5
594.47,-29.5
594.73,-6.5
594.98,-9.5
595.24,-1.5
595.49,9.5
595.75,-13.5
596.01,-9.5
596.26,-20.5
596.52,-19.5
596.77,11.5
597.03,4.5
597.29,-14.5
597.54,-17.5
597.8,-22.5
598.05,-2.5
598.31,5.5
598.57,14.5
598.82,36.5
599.08,-15.5
599.33,12.5
599.59,52.5
599.85,61.5
600.1,-10.5
600.36,-27.5
600.61,-15.5
600.87,-17.5
601.12,-4.5
601.38,2.5
601.64,25.5
601.89,47.5
602.15,11.5
602.4,12.5
602.66,6.5
602.92,-0.5
603.17,5.5
603.43,-2.5
603.68,-14.5
603.94,-11.5
604.19,2.5
604.45,0.5
604.71,9.5
604.96,47.5
605.22,34.5
605.47,5.5
605.73,-3.5
605.98,26.5
606.24,22.5
606.5,22.5
606.75,2.5
607.01,-13.5
607.26,-2.5
607.52,8.5
607.77,5.5
608.03,-4.5
608.29,-11.5
608.54,-10.5
608.8,-6.5
609.05,50.5
609.31,19.5
609.56,-3.5
609.82,-11.5
610.07,-5.5
610.33,-11.5
610.59,14.5
610.84,17.5
611.1,15.5
611.35,3.5
611.61,-16.5
611.86,29.5
612.12,21.5
612.37,4.5
612.63,-7.5
612.89,10.5
613.14,-22.5
613.4,-12.5
613.65,12.5
613.91,3.5
614.16,-17.5
614.42,-14.5
614.67,21.5
614.93,44.5
615.18,65.5
615.44,49.5
615.7,-8.5
615.95,-18.5
616.21,-9.5
616.46,28.5
616.72,12.5
616.97,-12.5
617.23,-22.5
617.48,-7.5
617.74,-1.5
617.99,6.5
618.25,33.5
618.5,7.5
618.76,-10.5
619.01,-11.5
619.27,-30.5
619.53,-28.5
619.78,-21.5
620.04,-25.5
620.29,-26.5
620.55,-13.5
620.8,16.5
621.06,25.5
621.31,35.5
621.57,14.5
