Tiempo,Corriente,Temperatura,Corriente2
132.9297067,0.215877264,25.63,215.877264
133.9499132,0.21401064,25.67,214.01064
134.9692225,0.213939368,25.69,213.939368
135.9889615,0.214525446,25.63,214.525446
137.0085137,0.214756011,25.73,214.756011
138.02761,0.214727669,25.68,214.727669
139.0889487,0.214637801,25.73,214.637801
140.1084613,0.215925708,25.8,215.925708
141.1276453,0.215804234,25.76,215.804234
142.2089703,0.215750545,25.74,215.750545
143.2279618,0.216624036,25.74,216.624036
144.2472476,0.216803789,25.86,216.803789
145.2664642,0.216514751,25.74,216.514751
146.2931733,0.216675102,25.7,216.675102
147.3124852,0.216444954,25.85,216.444954
148.3313564,0.216338574,25.86,216.338574
149.4246047,0.216463923,25.82,216.463923
150.4453486,0.216232061,25.76,216.232061
151.4646747,0.216235667,25.8,216.235667
152.4845478,0.216105699,25.88,216.105699
153.5045274,0.216367378,25.94,216.367378
154.524195,0.216525673,25.94,216.525673
155.5431973,0.216615572,25.91,216.615572
156.5627902,0.216680601,25.94,216.680601
157.5828148,0.216593131,26,216.593131
158.6024374,0.216488361,25.95,216.488361
159.6800116,0.216683611,25.99,216.683611
160.6997849,0.216404482,25.99,216.404482
161.7193509,0.216507747,25.95,216.507747
162.7997583,0.216762691,25.99,216.762691
163.8196269,0.216688349,26.01,216.688349
164.8389379,0.216828644,26.07,216.828644
165.858426,0.217092633,26.01,217.092633
166.8776109,0.217013746,26.11,217.013746
167.8971612,0.216439321,26.05,216.439321
168.9171276,0.216886162,26.05,216.886162
169.9803688,0.216683834,26.05,216.683834
171.0001303,0.215573549,26.01,215.573549
172.0191496,0.215611919,26.07,215.611919
173.1163725,0.215984284,26.11,215.984284
174.1355373,0.216338962,26.13,216.338962
175.1549376,0.216463223,26.11,216.463223
176.1740811,0.216462567,26.11,216.462567
177.1934612,0.21626304,26.11,216.26304
178.2127959,0.216076776,26.11,216.076776
179.2792211,0.215993791,26.11,215.993791
180.2994844,0.215165287,26.11,215.165287
181.3195946,0.215349242,26.13,215.349242
182.3428296,0.215749695,26.13,215.749695
183.3633214,0.215549319,26.17,215.549319
184.3825489,0.213421538,26.12,213.421538
