Longitud,Amplitud
234.09,15.09
234.36,3.09
234.63,-5.91
234.9,6.09
235.17,7.09
235.43,18.09
235.7,6.09
235.97,4.09
236.24,-2.91
236.51,-14.91
236.78,24.09
237.05,7.09
237.32,3.09
237.59,2.09
237.86,4.09
238.13,14.09
238.4,-2.91
238.66,-2.91
238.93,-9.91
239.2,-8.91
239.47,8.09
239.74,21.09
240.01,11.09
240.28,-9.91
240.55,-5.91
240.82,0.09
241.09,-9.91
241.35,-10.91
241.62,-28.91
241.89,-9.91
242.16,-0.91
242.43,-0.91
242.7,-2.91
242.97,-0.91
243.24,9.09
243.51,16.09
243.77,13.09
244.04,2.09
244.31,14.09
244.58,2.09
244.85,13.09
245.12,-0.91
245.39,-10.91
245.66,-3.91
245.93,14.09
246.19,17.09
246.46,-2.91
246.73,2.09
247,-2.91
247.27,13.09
247.54,5.09
247.81,10.09
248.07,24.09
248.34,7.09
248.61,1.09
248.88,3.09
249.15,-5.91
249.42,-14.91
249.69,-4.91
249.96,9.09
250.22,10.09
250.49,-7.91
250.76,-6.91
251.03,11.09
251.3,4.09
251.57,0.09
251.84,8.09
252.1,-0.91
252.37,-4.91
252.64,0.09
252.91,20.09
253.18,9.09
253.45,7.09
253.72,8.09
253.98,16.09
254.25,2.09
254.52,14.09
254.79,24.09
255.06,27.09
255.33,3.09
255.59,-13.91
255.86,-17.91
256.13,-10.91
256.4,9.09
256.67,6.09
256.94,-12.91
257.2,-16.91
257.47,-19.91
257.74,0.09
258.01,-3.91
258.28,-14.91
258.55,-11.91
258.81,11.09
259.08,12.09
259.35,7.09
259.62,5.09
259.89,-11.91
260.16,-7.91
260.42,-12.91
260.69,0.09
260.96,-11.91
261.23,0.09
261.5,-9.91
261.76,9.09
262.03,12.09
262.3,12.09
262.57,1.09
262.84,16.09
263.11,-0.91
263.37,-10.91
263.64,-4.91
263.91,-5.91
264.18,-4.91
264.45,3.09
264.71,-0.91
264.98,4.09
265.25,-5.91
265.52,0.09
265.79,2.09
266.05,-15.91
266.32,18.09
266.59,11.09
266.86,5.09
267.13,7.09
267.39,-0.91
267.66,1.09
267.93,-10.91
268.2,-16.91
268.47,-4.91
268.73,-11.91
269,-5.91
269.27,6.09
269.54,7.09
269.81,1.09
270.07,-3.91
270.34,5.09
270.61,-2.91
270.88,-7.91
271.14,-14.91
271.41,-3.91
271.68,1.09
271.95,8.09
272.22,23.09
272.48,16.09
272.75,-4.91
273.02,-15.91
273.29,-9.91
273.55,-10.91
273.82,-17.91
274.09,-20.91
274.36,1.09
274.62,8.09
274.89,-3.91
275.16,4.09
275.43,11.09
275.7,5.09
275.96,-2.91
276.23,15.09
276.5,2.09
276.77,9.09
277.03,9.09
277.3,0.09
277.57,-8.91
277.84,2.09
278.1,1.09
278.37,3.09
278.64,7.09
278.91,8.09
279.17,10.09
279.44,9.09
279.71,14.09
279.98,-3.91
280.24,6.09
280.51,10.09
280.78,-10.91
281.05,-15.91
281.31,-4.91
281.58,-4.91
281.85,8.09
282.12,4.09
282.38,1.09
282.65,17.09
282.92,-3.91
283.19,-7.91
283.45,4.09
283.72,8.09
283.99,3.09
284.25,-3.91
284.52,11.09
284.79,7.09
285.06,12.09
285.32,8.09
285.59,6.09
285.86,4.09
286.13,8.09
286.39,11.09
286.66,0.09
286.93,-0.91
287.19,4.09
287.46,-1.91
287.73,-15.91
288,1.09
288.26,-4.91
288.53,-20.91
288.8,-1.91
289.06,-8.91
289.33,-10.91
289.6,10.09
289.87,3.09
290.13,7.09
290.4,3.09
290.67,10.09
290.93,-1.91
291.2,-19.91
291.47,-2.91
291.74,4.09
292,4.09
292.27,3.09
292.54,7.09
292.8,0.09
293.07,-23.91
293.34,-5.91
293.6,15.09
293.87,-4.91
294.14,14.09
294.41,19.09
294.67,-3.91
294.94,-10.91
295.21,14.09
295.47,5.09
295.74,6.09
296.01,11.09
296.27,3.09
296.54,-6.91
296.81,4.09
297.07,12.09
297.34,7.09
297.61,-12.91
297.87,13.09
298.14,5.09
298.41,16.09
298.67,13.09
298.94,16.09
299.21,-4.91
299.47,-1.91
299.74,2.09
300.01,1.09
300.27,13.09
300.54,16.09
300.81,15.09
301.07,0.09
301.34,0.09
301.61,-2.91
301.87,-5.91
302.14,-10.91
302.41,-6.91
302.67,-16.91
302.94,2.09
303.21,-13.91
303.47,-1.91
303.74,4.09
304.01,-2.91
304.27,11.09
304.54,-1.91
304.81,0.09
305.07,7.09
305.34,17.09
305.61,19.09
305.87,-1.91
306.14,-4.91
306.41,1.09
306.67,-0.91
306.94,-1.91
307.21,-13.91
307.47,-24.91
307.74,-19.91
308.01,1.09
308.27,7.09
308.54,-8.91
308.8,-12.91
309.07,-5.91
309.34,4.09
309.6,6.09
309.87,5.09
310.14,6.09
310.4,10.09
310.67,4.09
310.93,-1.91
311.2,-3.91
311.47,-0.91
311.73,-0.91
312,5.09
312.27,0.09
312.53,-7.91
312.8,5.09
313.06,6.09
313.33,5.09
313.6,0.09
313.86,-6.91
314.13,8.09
314.4,3.09
314.66,5.09
314.93,1.09
315.19,11.09
315.46,8.09
315.73,8.09
315.99,11.09
316.26,-0.91
316.52,2.09
316.79,0.09
317.06,-8.91
317.32,6.09
317.59,16.09
317.86,-9.91
318.12,0.09
318.39,-4.91
318.65,-0.91
318.92,-5.91
319.19,-0.91
319.45,7.09
319.72,-11.91
319.98,3.09
320.25,7.09
320.52,-13.91
320.78,-15.91
321.05,5.09
321.31,2.09
321.58,-1.91
321.84,6.09
322.11,-2.91
322.38,-10.91
322.64,-12.91
322.91,7.09
323.17,1.09
323.44,-4.91
323.71,8.09
323.97,7.09
324.24,7.09
324.5,-5.91
324.77,-7.91
325.03,11.09
325.3,-7.91
325.57,-2.91
325.83,4.09
326.1,-7.91
326.36,6.09
326.63,0.09
326.89,-8.91
327.16,14.09
327.43,9.09
327.69,10.09
327.96,1.09
328.22,12.09
328.49,19.09
328.75,1.09
329.02,6.09
329.29,6.09
329.55,10.09
329.82,12.09
330.08,20.09
330.35,15.09
330.61,14.09
330.88,8.09
331.14,5.09
331.41,11.09
331.68,2.09
331.94,0.09
332.21,25.09
332.47,16.09
332.74,10.09
333,1.09
333.27,-8.91
333.53,-8.91
333.8,9.09
334.06,9.09
334.33,24.09
334.6,7.09
334.86,12.09
335.13,15.09
335.39,-4.91
335.66,4.09
335.92,-17.91
336.19,-5.91
336.45,4.09
336.72,13.09
336.98,13.09
337.25,7.09
337.51,1.09
337.78,-0.91
338.05,4.09
338.31,2.09
338.58,-3.91
338.84,-7.91
339.11,-6.91
339.37,-1.91
339.64,-6.91
339.9,1.09
340.17,8.09
340.43,-8.91
340.7,8.09
340.96,-0.91
341.23,1.09
341.49,-4.91
341.76,1.09
342.02,1.09
342.29,12.09
342.55,15.09
342.82,-3.91
343.08,7.09
343.35,23.09
343.61,8.09
343.88,4.09
344.14,-16.91
344.41,-0.91
344.67,6.09
344.94,21.09
345.2,-11.91
345.47,-4.91
345.73,-14.91
346,-7.91
346.26,-6.91
346.53,12.09
346.79,21.09
347.06,12.09
347.32,-8.91
347.59,4.09
347.85,12.09
348.12,-14.91
348.38,-12.91
348.65,-2.91
348.91,10.09
349.18,13.09
349.44,7.09
349.71,-1.91
349.97,-15.91
350.24,6.09
350.5,0.09
350.77,-3.91
351.03,10.09
351.3,12.09
351.56,12.09
351.83,3.09
352.09,5.09
352.36,11.09
352.62,25.09
352.89,14.09
353.15,8.09
353.41,0.09
353.68,17.09
353.94,-10.91
354.21,0.09
354.47,-0.91
354.74,14.09
355,1.09
355.27,9.09
355.53,18.09
355.8,4.09
356.06,15.09
356.33,7.09
356.59,3.09
356.86,18.09
357.12,11.09
357.38,13.09
357.65,17.09
357.91,11.09
358.18,8.09
358.44,6.09
358.71,-15.91
358.97,-2.91
359.24,-0.91
359.5,2.09
359.76,8.09
360.03,-1.91
360.29,1.09
360.56,1.09
360.82,2.09
361.09,-11.91
361.35,-4.91
361.62,10.09
361.88,10.09
362.14,2.09
362.41,9.09
362.67,-0.91
362.94,-1.91
363.2,-15.91
363.47,-10.91
363.73,-0.91
364,22.09
364.26,15.09
364.52,-3.91
364.79,9.09
365.05,3.09
365.32,-2.91
365.58,3.09
365.85,12.09
366.11,-2.91
366.37,7.09
366.64,4.09
366.9,12.09
367.17,11.09
367.43,23.09
367.69,2.09
367.96,-5.91
368.22,10.09
368.49,15.09
368.75,3.09
369.02,11.09
369.28,-0.91
369.54,0.09
369.81,-6.91
370.07,-27.91
370.34,-11.91
370.6,12.09
370.86,6.09
371.13,0.09
371.39,0.09
371.66,10.09
371.92,8.09
372.18,3.09
372.45,2.09
372.71,5.09
372.98,-3.91
373.24,-2.91
373.5,-4.91
373.77,-4.91
374.03,-7.91
374.3,-4.91
374.56,-25.91
374.82,-6.91
375.09,13.09
375.35,14.09
375.62,-3.91
375.88,5.09
376.14,-8.91
376.41,2.09
376.67,-4.91
376.93,-8.91
377.2,22.09
377.46,7.09
377.73,-1.91
377.99,4.09
378.25,8.09
378.52,-3.91
378.78,0.09
379.05,4.09
379.31,2.09
379.57,-8.91
379.84,5.09
380.1,11.09
380.36,8.09
380.63,22.09
380.89,13.09
381.15,-0.91
381.42,-15.91
381.68,-2.91
381.95,4.09
382.21,0.09
382.47,-12.91
382.74,15.09
383,14.09
383.26,2.09
383.53,-2.91
383.79,15.09
384.05,11.09
384.32,16.09
384.58,-12.91
384.85,-12.91
385.11,-7.91
385.37,6.09
385.64,23.09
385.9,17.09
386.16,7.09
386.43,-6.91
386.69,10.09
386.95,7.09
387.22,8.09
387.48,19.09
387.74,10.09
388.01,4.09
388.27,8.09
388.53,9.09
388.8,-4.91
389.06,15.09
389.32,4.09
389.59,4.09
389.85,10.09
390.11,12.09
390.38,-4.91
390.64,18.09
390.9,6.09
391.17,4.09
391.43,15.09
391.69,2.09
391.96,11.09
392.22,20.09
392.48,2.09
392.75,7.09
393.01,10.09
393.27,0.09
393.54,3.09
393.8,15.09
394.06,9.09
394.33,-5.91
394.59,-10.91
394.85,10.09
395.12,7.09
395.38,6.09
395.64,23.09
395.91,-0.91
396.17,-11.91
396.43,11.09
396.7,17.09
396.96,27.09
397.22,15.09
397.48,-2.91
397.75,-5.91
398.01,5.09
398.27,11.09
398.54,-4.91
398.8,13.09
399.06,14.09
399.33,11.09
399.59,10.09
399.85,23.09
400.11,4.09
400.38,8.09
400.64,6.09
400.9,7.09
401.17,21.09
401.43,21.09
401.69,15.09
401.96,12.09
402.22,2.09
402.48,11.09
402.74,12.09
403.01,8.09
403.27,7.09
403.53,8.09
403.8,5.09
404.06,-5.91
404.32,3.09
404.58,10.09
404.85,19.09
405.11,21.09
405.37,13.09
405.64,25.09
405.9,26.09
406.16,19.09
406.42,-11.91
406.69,-4.91
406.95,9.09
407.21,-0.91
407.47,2.09
407.74,14.09
408,3.09
408.26,-18.91
408.53,10.09
408.79,28.09
409.05,22.09
409.31,14.09
409.58,7.09
409.84,12.09
410.1,11.09
410.36,3.09
410.63,4.09
410.89,13.09
411.15,15.09
411.41,5.09
411.68,-0.91
411.94,2.09
412.2,23.09
412.46,22.09
412.73,-0.91
412.99,-3.91
413.25,-5.91
413.51,-10.91
413.78,9.09
414.04,0.09
414.3,12.09
414.56,18.09
414.83,15.09
415.09,8.09
415.35,0.09
415.61,0.09
415.88,10.09
416.14,15.09
416.4,-11.91
416.66,-7.91
416.93,-10.91
417.19,0.09
417.45,17.09
417.71,-2.91
417.98,-16.91
418.24,-3.91
418.5,-0.91
418.76,21.09
419.02,25.09
419.29,16.09
419.55,15.09
419.81,23.09
420.07,13.09
420.34,2.09
420.6,1.09
420.86,16.09
421.12,-4.91
421.38,7.09
421.65,12.09
421.91,9.09
422.17,11.09
422.43,15.09
422.7,11.09
422.96,5.09
423.22,9.09
423.48,16.09
423.74,6.09
424.01,8.09
424.27,-0.91
424.53,4.09
424.79,10.09
425.05,-4.91
425.32,2.09
425.58,9.09
425.84,-7.91
426.1,8.09
426.36,0.09
426.63,1.09
426.89,13.09
427.15,10.09
427.41,12.09
427.67,22.09
427.94,21.09
428.2,15.09
428.46,8.09
428.72,17.09
428.98,17.09
429.25,8.09
429.51,2.09
429.77,-4.91
430.03,11.09
430.29,4.09
430.56,-1.91
430.82,14.09
431.08,3.09
431.34,16.09
431.6,10.09
431.87,8.09
432.13,4.09
432.39,5.09
432.65,5.09
432.91,14.09
433.17,11.09
433.44,5.09
433.7,25.09
433.96,27.09
434.22,-4.91
434.48,3.09
434.74,16.09
435.01,9.09
435.27,16.09
435.53,11.09
435.79,20.09
436.05,28.09
436.31,17.09
436.58,10.09
436.84,11.09
437.1,12.09
437.36,35.09
437.62,5.09
437.88,10.09
438.15,12.09
438.41,-1.91
438.67,4.09
438.93,20.09
439.19,16.09
439.45,21.09
439.72,-4.91
439.98,13.09
440.24,-4.91
440.5,3.09
440.76,9.09
441.02,5.09
441.28,-1.91
441.55,6.09
441.81,26.09
442.07,13.09
442.33,-1.91
442.59,-3.91
442.85,11.09
443.11,5.09
443.38,14.09
443.64,3.09
443.9,3.09
444.16,2.09
444.42,21.09
444.68,14.09
444.94,1.09
445.21,5.09
445.47,5.09
445.73,10.09
445.99,9.09
446.25,15.09
446.51,5.09
446.77,2.09
447.04,11.09
447.3,-0.91
447.56,13.09
447.82,17.09
448.08,9.09
448.34,21.09
448.6,19.09
448.86,8.09
449.12,3.09
449.39,12.09
449.65,23.09
449.91,10.09
450.17,20.09
450.43,4.09
450.69,19.09
450.95,12.09
451.21,20.09
451.48,6.09
451.74,13.09
452,7.09
452.26,3.09
452.52,9.09
452.78,34.09
453.04,0.09
453.3,26.09
453.56,15.09
453.83,0.09
454.09,4.09
454.35,7.09
454.61,8.09
454.87,8.09
455.13,7.09
455.39,-2.91
455.65,5.09
455.91,8.09
456.17,19.09
456.43,17.09
456.7,15.09
456.96,10.09
457.22,14.09
457.48,18.09
457.74,15.09
458,5.09
458.26,-8.91
458.52,16.09
458.78,26.09
459.04,13.09
459.3,4.09
459.57,23.09
459.83,12.09
460.09,15.09
460.35,26.09
460.61,25.09
460.87,16.09
461.13,4.09
461.39,-7.91
461.65,1.09
461.91,7.09
462.17,8.09
462.43,-9.91
462.69,1.09
462.96,17.09
463.22,9.09
463.48,14.09
463.74,13.09
464,3.09
464.26,-1.91
464.52,-3.91
464.78,7.09
465.04,-1.91
465.3,20.09
465.56,18.09
465.82,11.09
466.08,8.09
466.34,19.09
466.6,20.09
466.86,17.09
467.13,9.09
467.39,4.09
467.65,20.09
467.91,8.09
468.17,-6.91
468.43,8.09
468.69,8.09
468.95,15.09
469.21,17.09
469.47,12.09
469.73,9.09
469.99,10.09
470.25,-1.91
470.51,3.09
470.77,11.09
471.03,-9.91
471.29,11.09
471.55,9.09
471.81,18.09
472.07,4.09
472.33,11.09
472.6,12.09
472.86,-3.91
473.12,-5.91
473.38,15.09
473.64,7.09
473.9,18.09
474.16,-7.91
474.42,0.09
474.68,5.09
474.94,23.09
475.2,20.09
475.46,3.09
475.72,11.09
475.98,25.09
476.24,42.09
476.5,18.09
476.76,10.09
477.02,13.09
477.28,13.09
477.54,24.09
477.8,15.09
478.06,15.09
478.32,4.09
478.58,13.09
478.84,26.09
479.1,20.09
479.36,10.09
479.62,10.09
479.88,15.09
480.14,-4.91
480.4,1.09
480.66,10.09
480.92,7.09
481.18,20.09
481.44,24.09
481.7,-8.91
481.96,-3.91
482.22,20.09
482.48,15.09
482.74,9.09
483,6.09
483.26,18.09
483.52,23.09
483.78,5.09
484.04,16.09
484.3,19.09
484.56,4.09
484.82,1.09
485.08,23.09
485.34,0.09
485.6,24.09
485.86,10.09
486.12,-4.91
486.38,3.09
486.64,4.09
486.9,7.09
487.16,20.09
487.42,29.09
487.68,13.09
487.94,11.09
488.2,10.09
488.46,29.09
488.72,26.09
488.98,11.09
489.24,23.09
489.5,6.09
489.76,-3.91
490.02,15.09
490.28,18.09
490.54,5.09
490.8,21.09
491.06,5.09
491.32,9.09
491.58,8.09
491.84,24.09
492.1,7.09
492.36,7.09
492.62,-0.91
492.87,14.09
493.13,9.09
493.39,11.09
493.65,15.09
493.91,13.09
494.17,4.09
494.43,10.09
494.69,26.09
494.95,13.09
495.21,25.09
495.47,18.09
495.73,1.09
495.99,27.09
496.25,21.09
496.51,23.09
496.77,17.09
497.03,13.09
497.29,2.09
497.55,11.09
497.81,13.09
498.07,19.09
498.33,14.09
498.58,-0.91
498.84,17.09
499.1,7.09
499.36,0.09
499.62,9.09
499.88,-9.91
500.14,-11.91
500.4,7.09
500.66,7.09
500.92,12.09
501.18,6.09
501.44,12.09
501.7,6.09
501.96,28.09
502.22,17.09
502.47,24.09
502.73,30.09
502.99,21.09
503.25,21.09
503.51,12.09
503.77,20.09
504.03,4.09
504.29,3.09
504.55,5.09
504.81,24.09
505.07,29.09
505.33,20.09
505.59,34.09
505.85,19.09
506.1,8.09
506.36,12.09
506.62,0.09
506.88,-3.91
507.14,4.09
507.4,10.09
507.66,4.09
507.92,7.09
508.18,3.09
508.44,0.09
508.7,25.09
508.95,28.09
509.21,4.09
509.47,2.09
509.73,13.09
509.99,11.09
510.25,15.09
510.51,26.09
510.77,33.09
511.03,26.09
511.29,12.09
511.54,18.09
511.8,12.09
512.06,13.09
512.32,13.09
512.58,18.09
512.84,23.09
513.1,10.09
513.36,13.09
513.62,21.09
513.88,3.09
514.13,14.09
514.39,20.09
514.65,24.09
514.91,17.09
515.17,9.09
515.43,19.09
515.69,3.09
515.95,2.09
516.2,3.09
516.46,-0.91
516.72,-0.91
516.98,12.09
517.24,16.09
517.5,-0.91
517.76,14.09
518.02,7.09
518.28,18.09
518.53,17.09
518.79,-2.91
519.05,8.09
519.31,-0.91
519.57,17.09
519.83,29.09
520.09,14.09
520.34,7.09
520.6,21.09
520.86,10.09
521.12,-5.91
521.38,-2.91
521.64,5.09
521.9,12.09
522.16,24.09
522.41,17.09
522.67,-4.91
522.93,3.09
523.19,3.09
523.45,9.09
523.71,3.09
523.97,-1.91
524.22,3.09
524.48,13.09
524.74,16.09
525,10.09
525.26,5.09
525.52,2.09
525.77,1.09
526.03,13.09
526.29,4.09
526.55,12.09
526.81,12.09
527.07,6.09
527.33,27.09
527.58,9.09
527.84,14.09
528.1,23.09
528.36,18.09
528.62,-2.91
528.88,1.09
529.13,-7.91
529.39,7.09
529.65,-10.91
529.91,0.09
530.17,-4.91
530.43,11.09
530.68,7.09
530.94,-16.91
531.2,12.09
531.46,2.09
531.72,4.09
531.98,1.09
532.23,17.09
532.49,8.09
532.75,5.09
533.01,21.09
533.27,24.09
533.52,14.09
533.78,12.09
534.04,23.09
534.3,21.09
534.56,16.09
534.82,12.09
535.07,-15.91
535.33,15.09
535.59,17.09
535.85,19.09
536.11,7.09
536.36,14.09
536.62,1.09
536.88,5.09
537.14,21.09
537.4,17.09
537.66,1.09
537.91,9.09
538.17,4.09
538.43,16.09
538.69,-0.91
538.95,8.09
539.2,8.09
539.46,17.09
539.72,4.09
539.98,16.09
540.24,11.09
540.49,24.09
540.75,-2.91
541.01,1.09
541.27,1.09
541.52,-3.91
541.78,-2.91
542.04,7.09
542.3,-5.91
542.56,8.09
542.81,2.09
543.07,31.09
543.33,22.09
543.59,13.09
543.85,8.09
544.1,0.09
544.36,11.09
544.62,11.09
544.88,5.09
545.14,7.09
545.39,6.09
545.65,7.09
545.91,4.09
546.17,12.09
546.42,22.09
546.68,13.09
546.94,-7.91
547.2,7.09
547.45,17.09
547.71,22.09
547.97,26.09
548.23,15.09
548.49,17.09
548.74,24.09
549,20.09
549.26,12.09
549.52,4.09
549.77,3.09
550.03,-4.91
550.29,8.09
550.55,9.09
550.8,3.09
551.06,8.09
551.32,-0.91
551.58,9.09
551.83,1.09
552.09,16.09
552.35,21.09
552.61,11.09
552.87,8.09
553.12,8.09
553.38,5.09
553.64,15.09
553.9,0.09
554.15,9.09
554.41,28.09
554.67,2.09
554.93,11.09
555.18,21.09
555.44,12.09
555.7,16.09
555.95,9.09
556.21,27.09
556.47,6.09
556.73,4.09
556.98,-2.91
557.24,24.09
557.5,16.09
557.76,14.09
558.01,5.09
558.27,6.09
558.53,2.09
558.79,2.09
559.04,7.09
559.3,4.09
559.56,9.09
559.82,16.09
560.07,30.09
560.33,7.09
560.59,-0.91
560.84,-0.91
561.1,3.09
561.36,1.09
561.62,3.09
561.87,17.09
562.13,17.09
562.39,15.09
562.64,17.09
562.9,-7.91
563.16,23.09
563.42,10.09
563.67,11.09
563.93,2.09
564.19,4.09
564.44,18.09
564.7,23.09
564.96,4.09
565.22,15.09
565.47,8.09
565.73,-1.91
565.99,-1.91
566.24,-2.91
566.5,10.09
566.76,-2.91
567.02,9.09
567.27,11.09
567.53,33.09
567.79,19.09
568.04,11.09
568.3,8.09
568.56,-1.91
568.81,1.09
569.07,8.09
569.33,11.09
569.59,17.09
569.84,27.09
570.1,15.09
570.36,13.09
570.61,3.09
570.87,21.09
571.13,20.09
571.38,18.09
571.64,-2.91
571.9,12.09
572.15,17.09
572.41,6.09
572.67,-8.91
572.93,6.09
573.18,6.09
573.44,17.09
573.7,18.09
573.95,7.09
574.21,12.09
574.47,28.09
574.72,12.09
574.98,20.09
575.24,26.09
575.49,23.09
575.75,0.09
576.01,13.09
576.26,4.09
576.52,8.09
576.78,2.09
577.03,7.09
577.29,15.09
577.55,3.09
577.8,11.09
578.06,7.09
578.32,21.09
578.57,19.09
578.83,24.09
579.09,17.09
579.34,15.09
579.6,21.09
579.86,21.09
580.11,17.09
580.37,-0.91
580.63,7.09
580.88,23.09
581.14,5.09
581.4,-6.91
581.65,10.09
581.91,2.09
582.17,17.09
582.42,21.09
582.68,3.09
582.94,21.09
583.19,9.09
583.45,7.09
583.7,3.09
583.96,7.09
584.22,11.09
584.47,20.09
584.73,10.09
584.99,-4.91
585.24,10.09
585.5,16.09
585.76,13.09
586.01,15.09
586.27,5.09
586.53,3.09
586.78,23.09
587.04,5.09
587.29,-5.91
587.55,13.09
587.81,31.09
588.06,31.09
588.32,22.09
588.58,28.09
588.83,25.09
589.09,11.09
589.35,12.09
589.6,12.09
589.86,4.09
590.11,-0.91
590.37,23.09
590.63,8.09
590.88,8.09
591.14,22.09
591.4,11.09
591.65,18.09
591.91,5.09
592.16,12.09
592.42,14.09
592.68,15.09
592.93,9.09
593.19,18.09
593.44,17.09
593.7,14.09
593.96,4.09
594.21,5.09
594.47,-4.91
594.73,0.09
594.98,5.09
595.24,8.09
595.49,13.09
595.75,20.09
596.01,20.09
596.26,27.09
596.52,21.09
596.77,9.09
597.03,12.09
597.29,12.09
597.54,20.09
597.8,25.09
598.05,13.09
598.31,15.09
598.57,19.09
598.82,-3.91
599.08,-0.91
599.33,0.09
599.59,13.09
599.85,31.09
600.1,15.09
600.36,15.09
600.61,-8.91
600.87,10.09
601.12,-3.91
601.38,7.09
601.64,7.09
601.89,22.09
602.15,-4.91
602.4,5.09
602.66,7.09
602.92,7.09
603.17,-1.91
603.43,5.09
603.68,19.09
603.94,19.09
604.19,13.09
604.45,-1.91
604.71,7.09
604.96,3.09
605.22,11.09
605.47,16.09
605.73,18.09
605.98,23.09
606.24,20.09
606.5,13.09
606.75,12.09
607.01,30.09
607.26,14.09
607.52,3.09
607.77,25.09
608.03,3.09
608.29,5.09
608.54,18.09
608.8,22.09
609.05,32.09
609.31,12.09
609.56,15.09
609.82,12.09
610.07,13.09
610.33,9.09
610.59,10.09
610.84,27.09
611.1,20.09
611.35,35.09
611.61,19.09
611.86,28.09
612.12,-3.91
612.37,0.09
612.63,-0.91
612.89,0.09
613.14,-3.91
613.4,-3.91
613.65,16.09
613.91,11.09
614.16,4.09
614.42,13.09
614.67,8.09
614.93,12.09
615.18,19.09
615.44,28.09
615.7,8.09
615.95,12.09
616.21,10.09
616.46,14.09
616.72,21.09
616.97,28.09
617.23,13.09
617.48,21.09
617.74,8.09
617.99,6.09
618.25,-0.91
618.5,1.09
618.76,1.09
619.01,5.09
619.27,3.09
619.53,5.09
619.78,-1.91
620.04,21.09
620.29,21.09
620.55,21.09
620.8,-6.91
621.06,-0.91
621.31,33.09
621.57,13.09
621.82,4.09
622.08,9.09
622.33,14.09
622.59,11.09
622.84,6.09
623.1,-6.91
623.35,23.09
623.61,21.09
623.86,5.09
624.12,2.09
624.37,1.09
624.63,12.09
624.88,15.09
625.14,15.09
625.39,24.09
625.65,18.09
625.9,36.09
626.16,17.09
626.41,17.09
626.67,33.09
626.92,30.09
627.18,17.09
627.43,12.09
627.69,21.09
627.94,17.09
628.2,11.09
628.45,29.09
628.71,37.09
628.96,22.09
629.22,30.09
629.47,32.09
629.73,25.09
629.98,21.09
630.24,6.09
630.49,6.09
630.75,15.09
631,-0.91
631.26,11.09
631.51,11.09
631.77,12.09
632.02,14.09
632.28,9.09
632.53,2.09
