Tiempo,Corriente,Temperatura,Corriente2
453.9437208,0.0675095692,26,67.5095692
455.0376666,0.0675104036,25.87,67.5104036
456.0571171,0.0675091594,25.86,67.5091594
457.0764079,0.0675090849,25.92,67.5090849
458.1382441,0.0675090253,25.92,67.5090253
459.1582544,0.0675082057,25.86,67.5082057
460.1780749,0.0675078928,25.92,67.5078928
461.1973414,0.0675074607,25.82,67.5074607
462.2170593,0.0675071999,25.92,67.5071999
463.2473682,0.0675073117,25.92,67.5073117
464.2674274,0.0675072669,25.92,67.5072669
465.2872977,0.0675085857,25.9,67.5085857
466.3467607,0.0675086751,25.94,67.5086751
467.3663818,0.0675084888,25.93,67.5084888
468.3865231,0.0675084888,25.91,67.5084888
469.4060178,0.0675084069,25.91,67.5084069
470.4266946,0.0675078928,25.92,67.5078928
471.4711467,0.0675074383,25.89,67.5074383
472.4906363,0.0675075352,25.92,67.5075352
473.5101006,0.0675079748,25.92,67.5079748
474.5754882,0.0675074756,25.92,67.5074756
475.5953098,0.0675076991,25.98,67.5076991
476.6149319,0.0675074309,25.93,67.5074309
477.6753635,0.0675069093,25.98,67.5069093
478.6948859,0.0675067827,25.95,67.5067827
479.7142226,0.0675074979,25.93,67.5074979
480.7746354,0.0675078332,25.98,67.5078332
481.7943736,0.0675074979,26.01,67.5074979
482.8139354,0.0675071179,25.89,67.5071179
483.8343695,0.0675077885,25.94,67.5077885
484.8544939,0.0675060898,25.95,67.5060898
485.9054818,0.0675064027,25.95,67.5064027
486.9245697,0.0675060749,25.89,67.5060749
487.9439936,0.0675059333,25.88,67.5059333
489.0262062,0.0675046294,25.94,67.5046294
490.0464502,0.0675048902,25.99,67.5048902
491.0675217,0.0675047636,25.89,67.5047636
492.1369698,0.0675040259,25.94,67.5040259
493.1566402,0.0675039291,25.87,67.5039291
494.175919,0.0675034299,25.92,67.5034299
495.1956062,0.0675030872,25.92,67.5030872
496.2146403,0.0675012692,25.92,67.5012692
497.2341141,0.0675016567,25.94,67.5016567
498.2531578,0.0675018355,25.89,67.5018355
499.2730179,0.0675013586,25.92,67.5013586
500.3386191,0.0675005912,25.94,67.5005912
501.3582938,0.0675003007,25.95,67.5003007
502.3775278,0.0675006583,25.93,67.5006583
503.443111,0.067499943,26,67.499943
504.4635454,0.0675001144,25.95,67.5001144
505.4826711,0.0675002336,25.95,67.5002336
506.5025436,0.0675001144,26.01,67.5001144
507.5218398,0.0674993842,26.05,67.4993842
508.5495686,0.0674982368,25.99,67.4982368
509.5692949,0.0674975737,25.95,67.4975737
510.5889487,0.0674972459,25.99,67.4972459
511.6845704,0.0674967169,26.01,67.4967169
512.7045818,0.0674969479,25.95,67.4969479
513.7785565,0.0674965158,26.01,67.4965158
514.7979897,0.0674969777,25.93,67.4969777
515.8179221,0.0674971565,25.98,67.4971565
516.8762258,0.067498058,25.95,67.498058
517.8959721,0.0674972236,26.01,67.4972236
518.9152032,0.0674971565,26.01,67.4971565
519.9742357,0.067497529,26.01,67.497529
520.9937257,0.0674978494,26.01,67.4978494
522.013485,0.0674970299,26.01,67.4970299
523.0337289,0.0674975365,25.99,67.4975365
524.0536693,0.0674970895,26.01,67.4970895
525.0856393,0.0674973204,25.93,67.4973204
526.1053769,0.067497909,26.04,67.497909
527.1245111,0.0674979984,26.01,67.4979984
528.1834097,0.0674983859,26.01,67.4983859
529.2033074,0.0674979686,26.01,67.4979686
530.2226743,0.0674979314,26.01,67.4979314
531.2836361,0.0674979016,25.99,67.4979016
532.3042524,0.0674974322,26.01,67.4974322
533.3448245,0.0674983039,25.95,67.4983039
534.3639856,0.0674984753,26.01,67.4984753
535.4174891,0.0674987062,26.05,67.4987062
536.4368419,0.0674976855,26.01,67.4976855
537.4564161,0.067498058,26.01,67.498058
538.4759509,0.0674980059,26.07,67.4980059
539.5045917,0.0674973577,26.11,67.4973577
540.5242417,0.0674973204,26.05,67.4973204
541.5437311,0.0674974545,26.01,67.4974545
542.6065143,0.0674981102,26.07,67.4981102
543.6452214,0.0674976184,26.07,67.4976184
544.6647719,0.0674971491,26.01,67.4971491
545.7174433,0.0674980655,26.11,67.4980655
546.7367309,0.0674982741,26.13,67.4982741
547.7567242,0.0674983263,26.05,67.4983263
548.8047977,0.0674980804,26.05,67.4980804
549.8236035,0.0674983412,26.07,67.4983412
550.8426049,0.0674984157,26.07,67.4984157
551.902264,0.0674979016,25.99,67.4979016
552.9213345,0.0674976259,26.05,67.4976259
553.9496742,0.0674977004,26.01,67.4977004
554.9997478,0.0674980282,25.99,67.4980282
556.0400599,0.0674973204,26.05,67.4973204
557.0591447,0.0674969702,25.99,67.4969702
558.1054851,0.0674969106,26.05,67.4969106
559.1249043,0.0674966201,26.07,67.4966201
560.1446097,0.0674970969,26.05,67.4970969
561.2087802,0.0674969404,26.11,67.4969404
562.2282523,0.0674969702,26.07,67.4969702
563.248355,0.0674961134,26.05,67.4961134
564.3175134,0.0674958005,26.07,67.4958005
565.3379618,0.0674962997,26.01,67.4962997
566.3576454,0.0674965605,26.07,67.4965605
567.4119807,0.067496322,26.07,67.496322
568.4316194,0.0674965381,26.07,67.4965381
569.451456,0.0674975663,26.07,67.4975663
570.5190079,0.0674975067,26.07,67.4975067
571.5391326,0.067497,26.07,67.497
572.5588943,0.0674966573,26.07,67.4966573
573.5788557,0.0674972608,26.01,67.4972608
574.5985117,0.0674968808,26.07,67.4968808
575.6250853,0.0674972012,26.07,67.4972012
576.6454935,0.067496322,26.07,67.496322
577.6647887,0.0674965977,26.05,67.4965977
578.7637036,0.0674965232,26.05,67.4965232
579.7829628,0.0674968287,26.07,67.4968287
580.8645495,0.0674963518,26.05,67.4963518
581.8843195,0.0674961209,26.07,67.4961209
582.9044784,0.0674962624,26.08,67.4962624
583.9676496,0.0674964413,25.96,67.4964413
584.9873691,0.0674963891,26.05,67.4963891
586.0075115,0.0674961209,26,67.4961209
587.0694209,0.0674960166,26.07,67.4960166
588.0892324,0.0674960911,26.05,67.4960911
589.1101995,0.0674960911,26.07,67.4960911
590.1296806,0.0674957409,26.1,67.4957409
591.1497237,0.0674956813,26.05,67.4956813
592.1821529,0.0674958303,26.09,67.4958303
593.201714,0.0674954429,26.07,67.4954429
594.2205948,0.0674955621,26.03,67.4955621
595.2811052,0.067495346,26.09,67.495346
596.30061,0.0674959346,26.08,67.4959346
597.3197002,0.0674959868,26.08,67.4959868
598.3385942,0.067496106,26.08,67.496106
599.3581623,0.0674964487,26.07,67.4964487
600.407813,0.0674955546,26.05,67.4955546
601.4278324,0.0674949586,26.07,67.4949586
602.4474971,0.06749475,26.13,67.49475
603.5399525,0.0674948766,26.13,67.4948766
604.5598103,0.0674955546,26.07,67.4955546
605.6383645,0.0674948394,26.05,67.4948394
606.6578842,0.0674946606,26.07,67.4946606
607.6787416,0.0674946233,26.11,67.4946233
608.7346418,0.0674953386,26.11,67.4953386
609.7551453,0.0674956217,26.07,67.4956217
610.7742132,0.0674953088,26.07,67.4953088
611.8318131,0.0674955844,26.07,67.4955844
612.8515749,0.0674952566,26.13,67.4952566
613.8705349,0.067493841,26.07,67.493841
614.9259467,0.0674934908,26.11,67.4934908
615.944778,0.0674936994,26.07,67.4936994
616.9639758,0.0674935355,26.11,67.4935355
618.0222019,0.067493312,26.07,67.493312
619.0468742,0.0674939081,26.11,67.4939081
620.0711809,0.0674938857,26.07,67.4938857
621.0917023,0.0674939155,26.07,67.4939155
622.1113459,0.0674939453,26.11,67.4939453
623.1413372,0.0674940645,26.13,67.4940645
624.1613654,0.0674943104,26.17,67.4943104
625.1809459,0.0674945488,26.14,67.4945488
626.2446666,0.0674942955,26.13,67.4942955
627.264523,0.0674943923,26.13,67.4943923
628.2845414,0.0674939304,26.13,67.4939304
629.3625898,0.0674943849,26.11,67.4943849
630.383013,0.0674944892,26.11,67.4944892
631.4021803,0.0674938187,26.11,67.4938187
632.478516,0.0674935579,26.19,67.4935579
633.4975044,0.0674940347,26.14,67.4940347
634.5172317,0.067494668,26.13,67.494668
635.5368841,0.0674940124,26.19,67.4940124
636.556101,0.0674940049,26.24,67.4940049
637.575631,0.0674942657,26.18,67.4942657
638.5952513,0.0674942061,26.14,67.4942061
639.6149169,0.0674936771,26.17,67.4936771
640.6347082,0.0674937441,26.2,67.4937441
641.6583438,0.0674931332,26.2,67.4931332
642.6780391,0.0674934834,26.2,67.4934834
643.6976087,0.0674929693,26.2,67.4929693
644.7174157,0.0674931779,26.18,67.4931779
645.7375168,0.0674928128,26.24,67.4928128
646.7715009,0.0674928873,26.2,67.4928873
647.7916155,0.067493312,26.12,67.493312
648.8113549,0.067493245,26.13,67.493245
649.9243661,0.0674931332,26.19,67.4931332
650.9435569,0.0674928575,26.18,67.4928575
652.0235479,0.0674929842,26.2,67.4929842
653.0430602,0.0674936249,26.18,67.4936249
654.0627193,0.067493163,26.18,67.493163
655.1199925,0.0674929991,26.2,67.4929991
656.1390274,0.0674930438,26.18,67.4930438
657.1582068,0.0674928501,26.18,67.4928501
658.1779612,0.0674928426,26.18,67.4928426
659.1974538,0.0674924999,26.18,67.4924999
660.2513712,0.0674926936,26.24,67.4926936
661.2705153,0.067493014,26.24,67.493014
662.2900745,0.0674923434,26.2,67.4923434
663.3541415,0.0674922019,26.2,67.4922019
664.3734217,0.067491956,26.18,67.491956
665.3926251,0.0674914866,26.12,67.4914866
666.4123788,0.067491576,26.19,67.491576
667.432321,0.0674913004,26.18,67.4913004
668.477542,0.0674914047,26.23,67.4914047
669.4968917,0.0674910917,26.15,67.4910917
670.5164336,0.0674907788,26.17,67.4907788
671.5772466,0.0674903094,26.19,67.4903094
672.5966302,0.0674900114,26.2,67.4900114
673.6162439,0.0674908235,26.18,67.4908235
674.6752798,0.0674907267,26.14,67.4907267
675.6951111,0.0674909576,26.17,67.4909576
676.71445,0.0674909278,26.2,67.4909278
677.7778519,0.067490682,26.2,67.490682
678.7978851,0.0674904212,26.18,67.4904212
679.8178374,0.0674901008,26.18,67.4901008
680.8371629,0.0674892812,26.2,67.4892812
681.8569101,0.0674893707,26.14,67.4893707
682.8875955,0.067489624,26.13,67.489624
683.9068027,0.0674891546,26.19,67.4891546
684.9258867,0.0674893781,26.18,67.4893781
686.0213213,0.067489624,26.18,67.489624
687.0414612,0.0674903467,26.14,67.4903467
688.1365993,0.067490071,26.23,67.490071
689.1563241,0.0674907565,26.12,67.4907565
690.1758847,0.0674902796,26.19,67.4902796
691.2376661,0.0674900636,26.2,67.4900636
692.2572002,0.0674901753,26.2,67.4901753
693.276438,0.067490004,26.18,67.490004
694.3536493,0.0674897581,26.2,67.4897581
695.3736088,0.0674896538,26.18,67.4896538
696.3931704,0.0674896165,26.18,67.4896165
697.4130031,0.0674895495,26.18,67.4895495
698.4328134,0.067489162,26.18,67.489162
699.4524528,0.0674887001,26.12,67.4887001
700.4712452,0.0674887076,26.13,67.4887076
701.4914228,0.0674879997,26.07,67.4879997
702.5105376,0.0674884244,26.13,67.4884244
703.5298192,0.0674886777,26.19,67.4886777
704.5493548,0.0674892142,26.14,67.4892142
705.5689456,0.0674886554,26.17,67.4886554
706.5882577,0.0674889385,26.12,67.4889385
707.608425,0.0674893781,26.13,67.4893781
708.6277426,0.0674894526,26.13,67.4894526
709.7245138,0.0674888044,26.13,67.4888044
710.7438273,0.0674891024,26.17,67.4891024
711.763696,0.0674892738,26.18,67.4892738
712.8234411,0.067489244,26.12,67.489244
713.843475,0.0674886405,26.11,67.4886405
714.8638106,0.0674883201,26.13,67.4883201
715.9197945,0.067488268,26.01,67.488268
716.9393364,0.0674889683,26.07,67.4889683
717.9584844,0.0674883201,26.11,67.4883201
719.0403222,0.0674882903,26.07,67.4882903
720.1161062,0.0674887672,26.11,67.4887672
721.1354901,0.0674885734,26.13,67.4885734
722.1556173,0.0674880743,26.11,67.4880743
723.1754329,0.0674880743,26.23,67.4880743
724.195165,0.067487277,26.3,67.487277
725.240701,0.0674870759,26.3,67.4870759
726.2597322,0.0674867182,26.27,67.4867182
727.2792583,0.0674869269,26.33,67.4869269
728.3438753,0.0674863979,26.24,67.4863979
729.3641401,0.0674870461,26.18,67.4870461
730.4153194,0.0674870163,26.24,67.4870163
731.4488651,0.0674867406,26.26,67.4867406
732.4687653,0.0674848034,26.18,67.4848034
733.4888692,0.0674840658,26.26,67.4840658
734.5082306,0.0674843117,26.32,67.4843117
735.5276775,0.0674820914,26.3,67.4820914
736.5902485,0.0674828216,26.3,67.4828216
737.6101779,0.0674824565,26.24,67.4824565
738.644066,0.0674825757,26.24,67.4825757
739.728087,0.0674826726,26.24,67.4826726
740.748104,0.067481704,26.3,67.481704
741.7673074,0.067481026,26.32,67.481026
742.8314895,0.0674809217,26.3,67.4809217
743.85121,0.0674812197,26.26,67.4812197
744.8704182,0.0674815326,26.3,67.4815326
745.8897887,0.0674812495,26.26,67.4812495
746.9088041,0.0674808397,26.24,67.4808397
747.9443382,0.0674806237,26.3,67.4806237
748.9641579,0.0674802511,26.26,67.4802511
749.9834996,0.0674810335,26.24,67.4810335
751.0466158,0.0674811601,26.3,67.4811601
752.0664934,0.0674817711,26.26,67.4817711
753.0860303,0.0674795061,26.3,67.4795061
