Tiempo,Voltaje,Corriente
2:56:26 PM,0.00375,0
2:56:29 PM,0.00375,0
2:56:31 PM,0.00375,0
2:56:33 PM,0.003749,0
2:56:35 PM,0.003749,0
2:56:37 PM,0.003749,0
2:56:40 PM,0.00375,0
2:56:42 PM,0.003751,0
2:56:44 PM,0.00375,0
2:56:46 PM,0.003748,0
2:56:48 PM,0.003748,0
2:56:51 PM,0.003749,0
2:56:53 PM,0.003747,0
2:56:55 PM,0.003748,0
2:56:57 PM,0.003748,0
2:57:00 PM,0.003748,0
2:57:02 PM,0.003748,0
2:57:04 PM,0.003749,0
2:57:06 PM,0.00375,0
2:57:08 PM,0.003751,0
2:57:11 PM,0.003749,0
2:57:13 PM,0.003748,0
2:57:15 PM,0.003748,0
2:57:17 PM,0.003748,0
2:57:20 PM,0.003749,0
2:57:22 PM,0.003749,0
2:57:24 PM,0.003748,0
2:57:26 PM,0.003749,0
2:57:28 PM,0.003749,0
2:57:31 PM,0.003749,0
2:57:33 PM,0.003749,0
2:57:35 PM,0.322615,0
2:57:37 PM,0.414521,0
2:57:40 PM,0.414511,0
2:57:42 PM,0.414484,0
2:57:44 PM,0.415144,0
2:57:46 PM,0.415145,0
2:57:49 PM,0.415147,0
2:57:51 PM,0.415132,0
2:57:53 PM,0.415136,0
2:57:55 PM,0.415138,0
2:57:57 PM,0.415135,0
2:58:00 PM,0.415135,0
2:58:02 PM,0.415138,0
2:58:04 PM,0.415135,0
2:58:06 PM,0.415135,0
2:58:08 PM,0.415132,0
2:58:11 PM,0.415128,0
2:58:13 PM,0.415127,0
2:58:15 PM,0.415129,0
2:58:17 PM,0.415124,0
2:58:20 PM,0.415128,0
2:58:22 PM,0.41513,0
2:58:24 PM,0.41513,0
2:58:26 PM,0.415137,0
2:58:28 PM,0.415131,0
2:58:31 PM,0.415134,0
2:58:33 PM,0.415129,0
2:58:35 PM,0.415133,0
2:58:37 PM,0.415128,0
2:58:40 PM,0.415062,0
2:58:42 PM,0.73685,0.008111
2:58:44 PM,0.827209,0.008174
2:58:46 PM,0.827202,0.008185
2:58:48 PM,0.827196,0.008168
2:58:50 PM,0.828497,0.008181
2:58:53 PM,0.828516,0.008182
2:58:55 PM,0.828512,0.008211
2:58:57 PM,0.828506,0.008175
2:58:59 PM,0.828516,0.008191
2:59:02 PM,0.828498,0.008165
