Tiempo,Voltaje,Corriente
10:19:20 PM,0.003762,0
10:19:22 PM,0.003763,0
10:19:59 PM,0.003761,0
10:20:02 PM,0.00376,0
10:20:04 PM,0.003759,0
10:20:06 PM,0.00376,0
10:20:08 PM,0.003758,0
10:20:11 PM,0.003759,0
10:20:13 PM,0.003758,0
10:20:15 PM,0.003758,0
10:20:17 PM,0.003758,0
10:20:19 PM,0.003759,0
10:20:22 PM,0.003759,0
10:20:24 PM,0.00376,0
10:20:26 PM,0.003759,0
10:20:28 PM,0.003758,0
10:20:31 PM,0.003758,0
10:20:33 PM,0.003758,0
10:20:35 PM,0.003756,0
10:20:37 PM,0.003757,0
10:20:39 PM,0.003757,0
10:20:42 PM,0.003756,0
10:20:44 PM,0.003758,0
10:20:46 PM,0.003759,0
10:20:48 PM,0.00376,0
10:20:50 PM,0.003761,0
10:20:53 PM,0.003761,0
10:20:55 PM,0.003761,0
10:20:57 PM,0.003761,0
10:20:59 PM,0.003759,0
10:21:02 PM,0.003759,0
10:21:04 PM,0.322822,0
10:21:06 PM,0.414536,0
10:21:08 PM,0.414547,0
10:21:11 PM,0.414564,0
10:21:13 PM,0.415053,0
10:21:15 PM,0.415045,0
10:21:17 PM,0.415032,0
10:21:19 PM,0.415035,0
10:21:22 PM,0.415039,0
10:21:24 PM,0.415026,0
10:21:26 PM,0.415038,0
10:21:28 PM,0.415026,0
10:21:31 PM,0.415032,0
10:21:33 PM,0.415027,0
10:21:35 PM,0.415022,0
10:21:37 PM,0.415021,0
10:21:39 PM,0.41502,0
10:21:42 PM,0.415028,0
10:21:44 PM,0.41502,0
10:21:46 PM,0.415012,0
10:21:48 PM,0.415013,0
10:21:50 PM,0.415019,0
10:21:53 PM,0.415051,0
10:21:55 PM,0.415066,0
10:21:57 PM,0.415045,0
10:21:59 PM,0.415062,0
10:22:02 PM,0.41512,0
10:22:04 PM,0.415037,0
10:22:06 PM,0.415003,0
10:22:08 PM,0.414738,0
10:22:10 PM,0.735565,0.008142
10:22:13 PM,0.825644,0.008193
10:22:15 PM,0.825639,0.008169
10:22:17 PM,0.825661,0.008178
10:22:19 PM,0.826714,0.0082
10:22:21 PM,0.826731,0.008198
10:22:24 PM,0.826734,0.0082
10:22:26 PM,0.826741,0.008185
10:22:28 PM,0.82673,0.008213
10:22:30 PM,0.82678,0.008229
10:22:32 PM,0.826723,0.008179
10:22:35 PM,0.826702,0.008174
10:22:37 PM,0.826701,0.008191
10:22:39 PM,0.82669,0.008184
10:22:41 PM,0.826672,0.00822
10:22:44 PM,0.826659,0.008199
10:22:46 PM,0.826648,0.008185
10:22:48 PM,0.826644,0.008207
10:22:50 PM,0.826643,0.008198
10:22:52 PM,0.826612,0.0082
10:22:55 PM,0.826648,0.008198
10:22:57 PM,0.82663,0.008215
10:22:59 PM,0.826638,0.008184
10:23:01 PM,0.826615,0.008226
10:23:04 PM,0.826608,0.008219
10:23:06 PM,0.826621,0.008201
10:23:08 PM,0.826608,0.008197
10:23:10 PM,0.826626,0.008179
10:23:12 PM,0.826625,0.008187
10:23:15 PM,0.826387,0.009474
10:23:17 PM,1.148,0.012263
10:23:19 PM,1.23737,0.012268
10:23:21 PM,1.23733,0.012272
10:23:24 PM,1.23728,0.012264
10:23:26 PM,1.2389,0.012288
10:23:28 PM,1.23884,0.012273
10:23:30 PM,1.23892,0.012282
10:23:32 PM,1.23886,0.012269
10:23:35 PM,1.23884,0.012264
10:23:37 PM,1.2388,0.012289
10:23:39 PM,1.23881,0.012268
10:23:41 PM,1.2388,0.012287
10:23:44 PM,1.23882,0.012284
10:23:46 PM,1.23881,0.012273
10:23:48 PM,1.23877,0.012313
10:23:50 PM,1.23872,0.012291
10:23:52 PM,1.23876,0.012267
10:23:55 PM,1.23878,0.012257
10:23:57 PM,1.23876,0.012281
10:23:59 PM,1.23873,0.012299
10:24:01 PM,1.23875,0.012296
10:24:04 PM,1.23879,0.012326
10:24:06 PM,1.23872,0.012306
10:24:08 PM,1.23875,0.012304
10:24:10 PM,1.23874,0.012313
10:24:12 PM,1.23873,0.012291
10:24:15 PM,1.23874,0.012268
10:24:17 PM,1.2387,0.012288
10:24:19 PM,1.23873,0.012283
10:24:21 PM,1.23941,0.013575
10:24:24 PM,1.56058,0.016378
10:24:26 PM,1.64901,0.016364
10:24:28 PM,1.64899,0.016352
10:24:30 PM,1.64899,0.016361
10:24:32 PM,1.6511,0.016376
