Tiempo,Corriente,Temperatura,Corriente2
201.3490428,0.0514048747,23.59,51.4048747
202.3984258,0.0514124743,23.53,51.4124743
203.4178068,0.0514149963,23.52,51.4149963
204.438152,0.0536833442,23.59,53.6833442
205.5373171,0.0565139912,23.63,56.5139912
206.5569286,0.0578100271,23.5,57.8100271
207.5765266,0.0578152537,23.55,57.8152537
208.6408229,0.0578153021,23.53,57.8153021
209.6609856,0.0578182712,23.53,57.8182712
210.6803563,0.0578179433,23.48,57.8179433
211.699992,0.0578188374,23.53,57.8188374
212.7199275,0.0578199476,23.53,57.8199476
213.7823981,0.0578238256,23.59,57.8238256
214.8021485,0.0578252747,23.47,57.8252747
215.8211507,0.0578270442,23.49,57.8270442
216.8662018,0.0579295493,23.43,57.9295493
217.8866753,0.0607825107,23.49,60.7825107
218.9060187,0.0628705769,23.47,62.8705769
219.9518433,0.0641485527,23.49,64.1485527
220.9706919,0.0656162574,23.53,65.6162574
221.9918467,0.0674584805,23.49,67.4584805
223.0407288,0.0674603208,23.55,67.4603208
224.060397,0.0674609169,23.47,67.4609169
225.0803042,0.067460224,23.47,67.460224
226.1278854,0.0674617663,23.43,67.4617663
227.1480301,0.0674617812,23.53,67.4617812
228.16751,0.0674614757,23.49,67.4614757
229.2433959,0.0674606487,23.53,67.4606487
230.2632579,0.0674609392,23.49,67.4609392
231.2821719,0.0674609616,23.49,67.4609616
232.3014372,0.0674614906,23.48,67.4614906
233.3212237,0.0674608945,23.47,67.4608945
234.3902272,0.0674602463,23.49,67.4602463
235.4097862,0.0674595013,23.55,67.4595013
236.4290431,0.0674583539,23.49,67.4583539
237.4848903,0.0674594417,23.53,67.4594417
238.5042908,0.0674578696,23.47,67.4578696
239.5239476,0.0674571692,23.47,67.4571692
240.5748691,0.0674564614,23.43,67.4564614
241.5943962,0.0674555301,23.49,67.4555301
242.6140163,0.0674550831,23.49,67.4550831
243.6327235,0.0674547404,23.43,67.4547404
244.6526286,0.0674534291,23.43,67.4534291
245.7355241,0.0674526169,23.47,67.4526169
246.7554656,0.0674522817,23.43,67.4522817
247.7748425,0.0674521327,23.41,67.4521327
248.8289896,0.0674505457,23.46,67.4505457
249.8479956,0.0674493759,23.53,67.4493759
250.8674774,0.0674485191,23.49,67.4485191
251.9303347,0.0674486383,23.41,67.4486383
252.9499689,0.0674487873,23.46,67.4487873
253.9702252,0.0674484744,23.43,67.4484744
254.9902118,0.0674488916,23.49,67.4488916
256.0102364,0.0674492269,23.43,67.4492269
257.029949,0.0674496591,23.49,67.4496591
258.0495732,0.0674493014,23.47,67.4493014
259.0692972,0.0674495846,23.49,67.4495846
260.1076981,0.0674499422,23.49,67.4499422
261.1268013,0.0674496814,23.49,67.4496814
262.1461688,0.0674499794,23.5,67.4499794
263.1944754,0.0674507245,23.43,67.4507245
264.2142195,0.0674514919,23.43,67.4514919
265.2333624,0.0674524605,23.53,67.4524605
266.2948378,0.0674531236,23.49,67.4531236
267.3148793,0.067454122,23.49,67.454122
268.3345452,0.0674548298,23.47,67.4548298
269.4082866,0.0674552023,23.43,67.4552023
270.4274045,0.0674557238,23.49,67.4557238
271.4465712,0.0674555972,23.49,67.4555972
272.4963122,0.0674562677,23.37,67.4562677
273.516319,0.0674563497,23.4,67.4563497
274.5360626,0.0674555897,23.4,67.4555897
275.6718855,0.0674545466,23.4,67.4545466
276.6922382,0.0674534887,23.5,67.4534887
277.712005,0.0674526393,23.49,67.4526393
278.7715812,0.0674515217,23.53,67.4515217
279.7907597,0.0674505829,23.53,67.4505829
280.8101033,0.0674492344,23.55,67.4492344
281.8299966,0.0674472674,23.49,67.4472674
282.8497553,0.067445293,23.55,67.445293
283.8691384,0.0674431622,23.51,67.4431622
284.8883557,0.0674412623,23.55,67.4412623
285.9075553,0.0674396157,23.49,67.4396157
286.9491056,0.0674374103,23.49,67.4374103
287.9682011,0.0674361959,23.47,67.4361959
288.9879497,0.0674345344,23.49,67.4345344
290.034904,0.0674331709,23.49,67.4331709
291.0547963,0.0674316138,23.49,67.4316138
292.0739684,0.0674310997,23.47,67.4310997
293.0932255,0.0674313157,23.53,67.4313157
294.1124289,0.0674309059,23.53,67.4309059
295.1326193,0.0674311667,23.49,67.4311667
296.1522497,0.0674316063,23.49,67.4316063
297.2388746,0.0674316957,23.59,67.4316957
298.258817,0.0674322023,23.47,67.4322023
299.2782609,0.0674319714,23.48,67.4319714
300.3255829,0.0674323365,23.53,67.4323365
301.3455619,0.0674338266,23.49,67.4338266
302.3646903,0.0674343109,23.53,67.4343109
303.4180095,0.0674351826,23.47,67.4351826
304.4385682,0.0674362182,23.49,67.4362182
305.4576771,0.0674369409,23.47,67.4369409
306.5078539,0.0674380585,23.53,67.4380585
307.5270414,0.0674384832,23.47,67.4384832
308.5469124,0.0674386173,23.41,67.4386173
309.596627,0.0674396455,23.48,67.4396455
310.6166369,0.0674400627,23.41,67.4400627
311.6366743,0.0674405768,23.52,67.4405768
312.656066,0.0674410164,23.47,67.4410164
313.6764724,0.0674413964,23.43,67.4413964
314.6965106,0.067441456,23.41,67.441456
315.7162108,0.0674413815,23.45,67.4413815
316.7355591,0.0674415528,23.43,67.4415528
317.8313977,0.0674412101,23.49,67.4412101
318.8504019,0.0674412474,23.47,67.4412474
319.9844396,0.0674409642,23.43,67.4409642
321.0039667,0.0674413517,23.43,67.4413517
322.0231138,0.0674413368,23.47,67.4413368
323.0715746,0.0674412176,23.47,67.4412176
324.0912178,0.0674406364,23.43,67.4406364
325.1104151,0.0674417242,23.43,67.4417242
326.1602377,0.067441672,23.43,67.441672
327.1805216,0.0674418509,23.47,67.4418509
328.2003004,0.0674423426,23.43,67.4423426
329.2469598,0.0674418583,23.49,67.4418583
330.2676327,0.067441985,23.49,67.441985
331.286873,0.0674416124,23.43,67.4416124
332.3068496,0.0674414262,23.46,67.4414262
333.3259881,0.0674407482,23.41,67.4407482
334.3551287,0.0674410164,23.48,67.4410164
335.3749578,0.0674403607,23.43,67.4403607
336.3946302,0.067440994,23.43,67.440994
337.4479477,0.067440629,23.47,67.440629
338.4671648,0.0674406066,23.37,67.4406066
339.4873834,0.0674405321,23.48,67.4405321
340.5066619,0.0674407109,23.47,67.4407109
341.526146,0.0674403011,23.47,67.4403011
342.556939,0.0674403235,23.41,67.4403235
343.5760853,0.0674400478,23.4,67.4400478
344.5956626,0.0674400329,23.48,67.4400329
345.6701704,0.0674404576,23.41,67.4404576
346.6903518,0.0674400702,23.42,67.4400702
347.7095154,0.0674399733,23.47,67.4399733
348.7614321,0.0674397796,23.45,67.4397796
349.7810566,0.0674403011,23.41,67.4403011
350.8003556,0.0674403309,23.46,67.4403309
351.8459878,0.0674402266,23.43,67.4402266
352.8656729,0.0674400478,23.41,67.4400478
353.8857259,0.0674397572,23.46,67.4397572
354.9825036,0.0674401223,23.31,67.4401223
356.0020225,0.067440018,23.46,67.440018
357.0213545,0.0674401819,23.44,67.4401819
358.0412147,0.0674401223,23.37,67.4401223
