Tiempo,Voltaje,Corriente
5:05:43 PM,2.6E-05,0
5:05:45 PM,2.6E-05,0
5:05:47 PM,2.6E-05,0
5:05:50 PM,2.6E-05,0
5:05:52 PM,2.6E-05,0
5:05:54 PM,2.6E-05,0
5:05:56 PM,2.7E-05,0
5:05:59 PM,2.7E-05,0
5:06:01 PM,2.7E-05,0
5:06:03 PM,2.7E-05,0
5:06:05 PM,2.7E-05,0
5:06:07 PM,2.7E-05,0
5:06:10 PM,2.7E-05,0
5:06:12 PM,2.7E-05,0
5:06:14 PM,2.7E-05,0
5:06:16 PM,2.7E-05,0
5:06:19 PM,2.7E-05,0
5:06:21 PM,2.7E-05,0
5:06:23 PM,2.8E-05,0
5:06:25 PM,2.8E-05,0
5:06:27 PM,2.8E-05,0
5:06:30 PM,2.8E-05,0
5:06:32 PM,2.8E-05,0
5:06:34 PM,2.8E-05,0
5:06:36 PM,2.8E-05,0
5:06:38 PM,2.8E-05,0
5:06:41 PM,2.8E-05,0
5:06:43 PM,2.8E-05,0
5:06:45 PM,2.8E-05,0
5:06:47 PM,2.8E-05,0
5:06:50 PM,5.8E-05,0
5:06:52 PM,0.32549,0
5:06:54 PM,0.417645,0.006478
5:06:56 PM,0.417682,0.006495
5:06:58 PM,0.417661,0.006473
5:07:01 PM,0.418226,0.006487
5:07:03 PM,0.418238,0.006509
5:07:05 PM,0.418204,0.006511
5:07:07 PM,0.418188,0.006487
5:07:09 PM,0.418191,0.006487
5:07:12 PM,0.41817,0.006464
5:07:14 PM,0.418191,0.006514
5:07:16 PM,0.418175,0.006487
5:07:18 PM,0.418178,0.006483
5:07:20 PM,0.418185,0.006516
5:07:23 PM,0.418159,0.006488
5:07:25 PM,0.418143,0.006503
5:07:27 PM,0.418147,0.006501
5:07:29 PM,0.418149,0.006475
5:07:32 PM,0.418135,0.006498
5:07:34 PM,0.418138,0.006498
5:07:36 PM,0.418139,0.006487
5:07:38 PM,0.418203,0.0065
5:07:40 PM,0.418198,0.006473
5:07:43 PM,0.418202,0.006501
5:07:45 PM,0.418213,0.006494
5:07:47 PM,0.418185,0.006471
5:07:49 PM,0.418206,0.006484
5:07:52 PM,0.418193,0.006463
5:07:54 PM,0.418195,0.006493
5:07:56 PM,0.418366,0.008384
5:07:58 PM,0.737232,0.012669
5:08:00 PM,0.828947,0.012664
