Longitud,Amplitud
347.06,-161.43
347.32,-89.43
347.59,217.57
347.85,92.57
348.12,-78.43
348.38,-62.43
348.65,117.57
348.91,186.57
349.18,-120.43
349.44,-79.43
349.71,62.57
349.97,52.57
350.24,-111.43
350.5,-89.43
350.77,163.57
351.03,246.57
351.3,-99.43
351.56,-2.43
351.83,209.57
352.09,193.57
352.36,-125.43
352.62,-60.43
352.89,283.57
353.15,178.57
353.41,-68.43
353.68,-36.43
353.94,201.57
354.21,111.57
354.47,-92.43
354.74,-70.43
355,66.57
355.27,18.57
355.53,-132.43
355.8,-30.43
356.06,188.57
356.33,92.57
356.59,-80.43
356.86,-7.43
357.12,160.57
357.38,53.57
357.65,-98.43
357.91,-50.43
358.18,137.57
358.44,133.57
358.71,-161.43
358.97,-93.43
359.24,78.57
359.5,92.57
359.76,-80.43
360.03,-65.43
360.29,56.57
360.56,-24.43
360.82,-113.43
361.09,-97.43
361.35,48.57
361.62,35.57
361.88,-148.43
362.14,-69.43
362.41,31.57
362.67,31.57
362.94,-148.43
363.2,-94.43
363.47,138.57
363.73,73.57
364,-166.43
364.26,-100.43
364.52,125.57
364.79,-26.43
365.05,-120.43
365.32,-76.43
365.58,88.57
365.85,147.57
366.11,-116.43
366.37,-15.43
366.64,194.57
366.9,102.57
367.17,-152.43
367.43,-54.43
367.69,161.57
367.96,104.57
368.22,-84.43
368.49,-67.43
368.75,75.57
369.02,29.57
369.28,-91.43
369.54,-90.43
369.81,60.57
370.07,51.57
370.34,-119.43
370.6,-84.43
370.86,73.57
371.13,36.57
371.39,-124.43
371.66,-29.43
371.92,204.57
372.18,93.57
372.45,-131.43
372.71,-79.43
372.98,98.57
373.24,102.57
373.5,-75.43
373.77,-67.43
374.03,124.57
374.3,67.57
374.56,-119.43
374.82,-41.43
375.09,202.57
375.35,25.57
375.62,-155.43
375.88,-98.43
376.14,66.57
376.41,85.57
376.67,-150.43
376.93,-111.43
377.2,26.57
377.46,41.57
377.73,-115.43
377.99,-51.43
378.25,151.57
378.52,132.57
378.78,43.57
379.05,-44.43
379.31,58.57
379.57,0.57
379.84,-127.43
380.1,-80.43
380.36,74.57
380.63,29.57
380.89,-129.43
381.15,-93.43
381.42,126.57
381.68,79.57
381.95,-121.43
382.21,-64.43
382.47,193.57
382.74,134.57
383,-121.43
383.26,-90.43
383.53,23.57
383.79,71.57
384.05,-135.43
384.32,-72.43
384.58,110.57
384.85,0.57
385.11,-117.43
385.37,-86.43
385.64,149.57
385.9,220.57
386.16,-104.43
386.43,-66.43
386.69,100.57
386.95,85.57
387.22,-99.43
387.48,-67.43
387.74,54.57
388.01,-0.43
388.27,-131.43
388.53,-37.43
388.8,150.57
389.06,-30.43
389.32,-113.43
389.59,-20.43
389.85,43.57
390.11,147.57
390.38,-160.43
390.64,-75.43
390.9,146.57
391.17,59.57
391.43,-21.43
391.69,-41.43
391.96,511.57
392.22,1103.57
392.48,-62.43
392.75,-34.43
393.01,131.57
393.27,63.57
393.54,-108.43
393.8,-43.43
394.06,33.57
394.33,14.57
394.59,-129.43
394.85,-94.43
395.12,134.57
395.38,122.57
395.64,-103.43
395.91,-73.43
396.17,122.57
396.43,57.57
396.7,-100.43
396.96,-2.43
397.22,211.57
397.48,-8.43
397.75,-138.43
398.01,-47.43
398.27,145.57
398.54,56.57
398.8,-142.43
399.06,-75.43
399.33,88.57
399.59,-48.43
399.85,-171.43
400.11,-106.43
400.38,27.57
400.64,13.57
400.9,-94.43
401.17,-21.43
401.43,165.57
401.69,104.57
401.96,-147.43
402.22,-53.43
402.48,141.57
402.74,47.57
403.01,-128.43
403.27,-76.43
403.53,80.57
403.8,47.57
404.06,-105.43
404.32,-52.43
404.58,109.57
404.85,93.57
405.11,-100.43
405.37,-28.43
405.64,162.57
405.9,39.57
406.16,-149.43
406.42,-80.43
406.69,58.57
406.95,64.57
407.21,-57.43
407.47,-38.43
407.74,142.57
408,116.57
408.26,-83.43
408.53,-55.43
408.79,149.57
409.05,158.57
409.31,-67.43
409.58,-16.43
409.84,105.57
410.1,165.57
410.36,-30.43
410.63,-64.43
410.89,117.57
411.15,87.57
411.41,-138.43
411.68,-133.43
411.94,4.57
412.2,120.57
412.46,-87.43
412.73,-31.43
412.99,188.57
413.25,102.57
413.51,-106.43
413.78,-6.43
414.04,156.57
414.3,126.57
414.56,-79.43
414.83,-23.43
415.09,170.57
415.35,6.57
415.61,-106.43
415.88,-25.43
416.14,175.57
416.4,63.57
416.66,-104.43
416.93,-61.43
417.19,203.57
417.45,177.57
417.71,-103.43
417.98,-57.43
418.24,92.57
418.5,51.57
418.76,-82.43
419.02,-75.43
419.29,170.57
419.55,144.57
419.81,-25.43
420.07,-101.43
420.34,54.57
420.6,69.57
420.86,-70.43
421.12,-24.43
421.38,123.57
421.65,63.57
421.91,-131.43
422.17,-56.43
422.43,79.57
422.7,-18.43
422.96,-89.43
423.22,21.57
423.48,238.57
423.74,135.57
424.01,-74.43
424.27,-34.43
424.53,195.57
424.79,204.57
425.05,-98.43
425.32,-66.43
425.58,68.57
425.84,23.57
426.1,-158.43
426.36,-62.43
426.63,169.57
426.89,33.57
427.15,-47.43
427.41,-5.43
427.67,298.57
427.94,144.57
428.2,-74.43
428.46,-40.43
428.72,94.57
428.98,20.57
429.25,-76.43
429.51,-40.43
429.77,181.57
430.03,68.57
430.29,-94.43
430.56,-9.43
430.82,79.57
431.08,-29.43
431.34,-51.43
431.6,-37.43
431.87,105.57
432.13,75.57
432.39,-76.43
432.65,-68.43
432.91,31.57
433.17,-77.43
433.44,-99.43
433.7,11.57
433.96,143.57
434.22,0.57
434.48,-66.43
434.74,-83.43
435.01,119.57
435.27,32.57
435.53,-101.43
435.79,-17.43
436.05,111.57
436.31,146.57
436.58,-98.43
436.84,-41.43
437.1,181.57
437.36,118.57
437.62,-55.43
437.88,20.57
438.15,160.57
438.41,104.57
438.67,-103.43
438.93,103.57
439.19,636.57
439.45,171.57
439.72,-48.43
439.98,-34.43
440.24,94.57
440.5,100.57
440.76,-111.43
441.02,-69.43
441.28,157.57
441.55,-6.43
441.81,-150.43
442.07,-65.43
442.33,50.57
442.59,-19.43
442.85,-121.43
443.11,-41.43
443.38,148.57
443.64,65.57
443.9,-112.43
444.16,-41.43
444.42,159.57
444.68,114.57
444.94,-111.43
445.21,-67.43
445.47,73.57
445.73,103.57
445.99,-86.43
446.25,-72.43
446.51,107.57
446.77,134.57
447.04,-42.43
447.3,61.57
447.56,347.57
447.82,204.57
448.08,-131.43
448.34,-94.43
448.6,52.57
448.86,69.57
449.12,-96.43
449.39,-56.43
449.65,69.57
449.91,78.57
450.17,-134.43
450.43,-82.43
450.69,161.57
450.95,133.57
451.21,-64.43
451.48,-88.43
451.74,71.57
452,-8.43
452.26,-78.43
452.52,0.57
452.78,138.57
453.04,45.57
453.3,-84.43
453.56,16.57
453.83,161.57
454.09,103.57
454.35,-64.43
454.61,-16.43
454.87,228.57
455.13,137.57
455.39,-76.43
455.65,-59.43
455.91,86.57
456.17,116.57
456.43,-116.43
456.7,-120.43
456.96,33.57
457.22,136.57
457.48,-104.43
457.74,-86.43
458,63.57
458.26,89.57
458.52,-89.43
458.78,-81.43
459.04,12.57
459.3,-4.43
459.57,-86.43
459.83,-60.43
460.09,55.57
460.35,48.57
460.61,-132.43
460.87,-42.43
461.13,94.57
461.39,63.57
461.65,-88.43
461.91,-60.43
462.17,32.57
462.43,53.57
462.69,-111.43
462.96,-36.43
463.22,131.57
463.48,122.57
463.74,-68.43
464,-35.43
464.26,59.57
464.52,7.57
464.78,-128.43
465.04,-54.43
465.3,255.57
465.56,139.57
465.82,-112.43
466.08,-38.43
466.34,215.57
466.6,71.57
466.86,-135.43
467.13,-66.43
467.39,77.57
467.65,-38.43
467.91,-106.43
468.17,-112.43
468.43,48.57
468.69,20.57
468.95,-155.43
469.21,-41.43
469.47,226.57
469.73,186.57
469.99,-121.43
470.25,-69.43
470.51,173.57
470.77,295.57
471.03,-21.43
471.29,-42.43
471.55,142.57
471.81,214.57
472.07,-72.43
472.33,-76.43
472.6,75.57
472.86,53.57
473.12,-88.43
473.38,-95.43
473.64,78.57
473.9,23.57
474.16,-127.43
474.42,-32.43
474.68,112.57
474.94,53.57
475.2,-83.43
475.46,-18.43
475.72,99.57
475.98,72.57
476.24,-37.43
476.5,-15.43
476.76,168.57
477.02,26.57
477.28,-117.43
477.54,-61.43
477.8,69.57
478.06,45.57
478.32,-107.43
478.58,-6.43
478.84,187.57
479.1,99.57
479.36,-76.43
479.62,25.57
479.88,208.57
480.14,25.57
480.4,-161.43
480.66,-84.43
480.92,70.57
481.18,-3.43
481.44,-111.43
481.7,-79.43
481.96,110.57
482.22,129.57
482.48,-86.43
482.74,-36.43
483,155.57
483.26,88.57
483.52,-96.43
483.78,19.57
484.04,294.57
484.3,164.57
484.56,-91.43
484.82,-16.43
485.08,203.57
485.34,125.57
485.6,-98.43
485.86,-35.43
486.12,137.57
486.38,55.57
486.64,-93.43
486.9,-65.43
487.16,142.57
487.42,41.57
487.68,-51.43
487.94,-0.43
488.2,194.57
488.46,70.57
488.72,-122.43
488.98,-6.43
489.24,210.57
489.5,87.57
489.76,-96.43
490.02,-26.43
490.28,74.57
490.54,-30.43
490.8,-137.43
491.06,-82.43
491.32,86.57
491.58,72.57
491.84,-132.43
492.1,-74.43
492.36,97.57
492.62,53.57
492.87,-138.43
493.13,-96.43
493.39,33.57
493.65,21.57
493.91,-79.43
494.17,-22.43
494.43,160.57
494.69,170.57
494.95,-100.43
495.21,-21.43
495.47,199.57
495.73,240.57
495.99,-39.43
496.25,-24.43
496.51,26.57
496.77,5.57
497.03,-83.43
497.29,-6.43
497.55,58.57
497.81,78.57
498.07,-111.43
498.33,-64.43
498.58,86.57
498.84,72.57
499.1,-49.43
499.36,-17.43
499.62,197.57
499.88,-0.43
500.14,-132.43
500.4,-88.43
500.66,60.57
500.92,49.57
501.18,-87.43
501.44,-40.43
501.7,113.57
501.96,60.57
502.22,-98.43
502.47,-4.43
502.73,168.57
502.99,-35.43
503.25,-67.43
503.51,-25.43
503.77,181.57
504.03,77.57
504.29,-145.43
504.55,-63.43
504.81,123.57
505.07,77.57
505.33,-124.43
505.59,-101.43
505.85,28.57
506.1,61.57
506.36,-74.43
506.62,-94.43
506.88,125.57
507.14,159.57
507.4,-98.43
507.66,-28.43
507.92,146.57
508.18,6.57
508.44,-121.43
508.7,-44.43
508.95,139.57
509.21,100.57
509.47,-146.43
509.73,-50.43
509.99,201.57
510.25,117.57
510.51,-101.43
510.77,-43.43
511.03,118.57
511.29,46.57
511.54,-141.43
511.8,-104.43
512.06,144.57
512.32,206.57
512.58,-63.43
512.84,-8.43
513.1,143.57
513.36,122.57
513.62,-49.43
513.88,63.57
514.13,116.57
514.39,56.57
514.65,-104.43
514.91,-23.43
515.17,204.57
515.43,172.57
515.69,-114.43
515.95,13.57
516.2,257.57
516.46,21.57
516.72,-72.43
516.98,-14.43
517.24,255.57
517.5,193.57
517.76,-80.43
518.02,-63.43
518.28,59.57
518.53,66.57
518.79,-114.43
519.05,-50.43
519.31,91.57
519.57,63.57
519.83,-80.43
520.09,-46.43
520.34,149.57
520.6,120.57
520.86,-113.43
521.12,-114.43
521.38,-64.43
521.64,8.57
521.9,-159.43
522.16,-116.43
522.41,68.57
522.67,45.57
522.93,-124.43
523.19,-78.43
523.45,20.57
523.71,-64.43
523.97,-90.43
524.22,-39.43
524.48,168.57
524.74,74.57
525,-102.43
525.26,-31.43
525.52,126.57
525.77,4.57
526.03,-115.43
526.29,-56.43
526.55,76.57
526.81,17.57
527.07,-137.43
527.33,-63.43
527.58,154.57
527.84,133.57
528.1,-56.43
528.36,-20.43
528.62,92.57
528.88,140.57
529.13,-74.43
529.39,-8.43
529.65,46.57
529.91,95.57
530.17,-103.43
530.43,-99.43
530.68,129.57
530.94,33.57
531.2,-145.43
531.46,9.57
531.72,206.57
531.98,56.57
532.23,-80.43
532.49,-17.43
532.75,210.57
533.01,98.57
533.27,-106.43
533.52,-86.43
533.78,58.57
534.04,30.57
534.3,-124.43
534.56,-78.43
534.82,66.57
535.07,84.57
535.33,-131.43
535.59,-13.43
535.85,258.57
536.11,59.57
536.36,-114.43
536.62,-18.43
536.88,211.57
537.14,99.57
537.4,-87.43
537.66,-57.43
537.91,117.57
538.17,122.57
538.43,-66.43
538.69,-79.43
538.95,91.57
539.2,-14.43
539.46,-109.43
539.72,-32.43
539.98,156.57
540.24,84.57
540.49,-129.43
540.75,-150.43
541.01,-8.43
541.27,5.57
541.52,-70.43
541.78,-64.43
542.04,56.57
542.3,43.57
542.56,-127.43
542.81,-90.43
543.07,125.57
543.33,137.57
543.59,-89.43
543.85,-48.43
544.1,177.57
544.36,149.57
544.62,-118.43
544.88,-15.43
545.14,82.57
545.39,17.57
545.65,-82.43
545.91,-59.43
546.17,46.57
546.42,1.57
546.68,-57.43
546.94,7.57
547.2,205.57
547.45,14.57
547.71,-114.43
547.97,-58.43
548.23,55.57
548.49,12.57
548.74,-88.43
549,-49.43
549.26,78.57
549.52,-25.43
549.77,-125.43
550.03,-93.43
550.29,97.57
550.55,112.57
550.8,-68.43
551.06,-22.43
551.32,107.57
551.58,164.57
551.83,-92.43
552.09,-13.43
552.35,216.57
552.61,124.57
552.87,-105.43
553.12,-21.43
553.38,227.57
553.64,220.57
553.9,-94.43
554.15,14.57
554.41,271.57
554.67,78.57
554.93,-97.43
555.18,-109.43
555.44,109.57
555.7,108.57
555.95,-132.43
556.21,-24.43
556.47,69.57
556.73,-56.43
556.98,-150.43
557.24,-75.43
557.5,17.57
557.76,35.57
558.01,-124.43
558.27,-41.43
558.53,161.57
558.79,45.57
559.04,-46.43
559.3,-43.43
559.56,54.57
559.82,58.57
560.07,-128.43
560.33,-48.43
560.59,85.57
560.84,0.57
561.1,-121.43
561.36,-107.43
561.62,61.57
561.87,86.57
562.13,-82.43
562.39,-59.43
562.64,87.57
562.9,96.57
563.16,-112.43
563.42,-30.43
563.67,122.57
563.93,39.57
564.19,-71.43
564.44,-12.43
564.7,70.57
564.96,-8.43
565.22,-146.43
565.47,-42.43
565.73,76.57
565.99,-2.43
566.24,-154.43
566.5,-96.43
566.76,69.57
567.02,119.57
567.27,-85.43
567.53,-40.43
567.79,260.57
568.04,180.57
568.3,-118.43
568.56,-39.43
568.81,111.57
569.07,17.57
569.33,-63.43
569.59,-82.43
569.84,39.57
570.1,-24.43
570.36,-112.43
570.61,-22.43
570.87,91.57
571.13,20.57
571.38,-110.43
571.64,-38.43
571.9,139.57
572.15,31.57
572.41,-103.43
572.67,-19.43
572.93,101.57
573.18,59.57
573.44,-66.43
573.7,-56.43
573.95,105.57
574.21,39.57
574.47,-69.43
574.72,-58.43
574.98,56.57
575.24,-6.43
575.49,-153.43
575.75,-111.43
576.01,105.57
576.26,84.57
576.52,-111.43
576.78,-43.43
577.03,142.57
577.29,41.57
577.55,-131.43
577.8,-38.43
578.06,85.57
578.32,6.57
578.57,-82.43
578.83,-96.43
579.09,-4.43
579.34,34.57
579.6,-103.43
579.86,-34.43
580.11,95.57
580.37,27.57
580.63,-86.43
580.88,-107.43
581.14,81.57
581.4,120.57
581.65,-120.43
581.91,-37.43
582.17,174.57
582.42,167.57
582.68,-87.43
582.94,-28.43
583.19,210.57
583.45,24.57
583.7,-117.43
583.96,-51.43
584.22,163.57
584.47,44.57
584.73,-130.43
584.99,-42.43
585.24,138.57
585.5,108.57
585.76,-102.43
586.01,-46.43
586.27,89.57
586.53,18.57
586.78,-91.43
587.04,-86.43
587.29,119.57
587.55,23.57
587.81,-136.43
588.06,-106.43
588.32,48.57
588.58,107.57
588.83,-103.43
589.09,-0.43
589.35,189.57
589.6,19.57
589.86,-74.43
590.11,-22.43
590.37,243.57
590.63,218.57
590.88,-95.43
591.14,-57.43
591.4,66.57
591.65,-32.43
591.91,-129.43
592.16,-55.43
592.42,116.57
592.68,45.57
592.93,-96.43
593.19,-24.43
593.44,135.57
593.7,4.57
593.96,-138.43
594.21,-88.43
594.47,49.57
594.73,49.57
594.98,-124.43
595.24,-52.43
595.49,123.57
595.75,43.57
596.01,-135.43
596.26,-106.43
596.52,59.57
596.77,28.57
597.03,-101.43
597.29,-90.43
597.54,-6.43
597.8,-1.43
598.05,-97.43
598.31,-69.43
598.57,145.57
598.82,104.57
599.08,-130.43
599.33,-54.43
599.59,213.57
599.85,212.57
600.1,-56.43
600.36,-83.43
600.61,47.57
600.87,35.57
601.12,-54.43
601.38,-25.43
601.64,228.57
601.89,219.57
602.15,-62.43
602.4,-28.43
602.66,131.57
602.92,63.57
603.17,-57.43
603.43,-11.43
603.68,116.57
603.94,71.57
604.19,-61.43
604.45,-4.43
604.71,164.57
604.96,210.57
605.22,-75.43
605.47,-49.43
605.73,116.57
605.98,157.57
606.24,-12.43
606.5,1.57
606.75,121.57
607.01,52.57
607.26,-40.43
607.52,24.57
607.77,175.57
608.03,87.57
608.29,-58.43
608.54,-47.43
608.8,155.57
609.05,289.57
609.31,18.57
609.56,14.57
609.82,173.57
610.07,124.57
610.33,-18.43
610.59,58.57
610.84,239.57
611.1,141.57
611.35,-40.43
611.61,48.57
611.86,246.57
612.12,200.57
612.37,3.57
612.63,47.57
612.89,217.57
613.14,117.57
613.4,35.57
613.65,128.57
613.91,215.57
614.16,85.57
614.42,17.57
614.67,156.57
614.93,313.57
615.18,308.57
615.44,108.57
615.7,88.57
615.95,214.57
616.21,157.57
616.46,44.57
616.72,89.57
616.97,228.57
617.23,153.57
617.48,60.57
617.74,142.57
617.99,381.57
618.25,327.57
618.5,75.57
618.76,97.57
