Tiempo,Voltaje,Corriente
4:49:55 PM,2.09423,0.017501
4:49:57 PM,2.09426,0.017505
4:49:59 PM,2.09422,0.017479
4:50:01 PM,2.09422,0.017513
4:50:04 PM,2.09421,0.017509
4:50:06 PM,2.0946,0.018597
4:50:08 PM,2.42207,0.020948
4:50:10 PM,2.51001,0.020943
4:50:13 PM,2.50997,0.020947
4:50:15 PM,2.5099,0.020938
4:50:17 PM,2.51337,0.020982
4:50:19 PM,2.5133,0.021008
4:50:21 PM,2.51333,0.020973
4:50:24 PM,2.51332,0.02095
4:50:26 PM,2.51332,0.020966
4:50:28 PM,2.51333,0.020973
4:50:30 PM,2.51332,0.02099
4:50:32 PM,2.51332,0.020995
4:50:35 PM,2.51325,0.020968
4:50:37 PM,2.51326,0.020967
4:50:39 PM,2.51326,0.020993
4:50:41 PM,2.51323,0.020952
4:50:44 PM,2.51321,0.020989
4:50:46 PM,2.51323,0.021001
4:50:48 PM,2.51317,0.021002
4:50:50 PM,2.51318,0.020982
4:50:52 PM,2.51319,0.020959
4:50:55 PM,2.51317,0.020978
4:50:57 PM,2.51322,0.020987
4:50:59 PM,2.51318,0.020983
4:51:01 PM,2.51314,0.02099
4:51:04 PM,2.51314,0.020972
4:51:06 PM,2.51308,0.020968
4:51:08 PM,2.5131,0.020964
4:51:10 PM,2.5131,0.020983
4:51:12 PM,2.51346,0.022038
4:51:15 PM,2.83592,0.024373
4:51:17 PM,2.92316,0.024359
4:51:19 PM,2.92323,0.024359
4:51:21 PM,2.92325,0.024369
4:51:24 PM,2.92704,0.024394
4:51:26 PM,2.92704,0.02442
4:51:28 PM,2.92706,0.024417
4:51:30 PM,2.92684,0.024381
4:51:32 PM,2.92685,0.024415
4:51:35 PM,2.92681,0.024383
4:51:37 PM,2.9268,0.024369
4:51:39 PM,2.92675,0.024392
4:51:41 PM,2.92724,0.024396
4:51:44 PM,2.92695,0.024427
4:51:46 PM,2.92691,0.024411
4:51:48 PM,2.92712,0.024412
4:51:50 PM,2.92715,0.024433
4:51:52 PM,2.92714,0.024403
4:51:55 PM,2.92745,0.024414
4:51:57 PM,2.92743,0.024399
4:51:59 PM,2.92727,0.024397
4:52:01 PM,2.92722,0.024415
4:52:03 PM,2.92728,0.024402
4:52:06 PM,2.92726,0.024405
4:52:08 PM,2.92726,0.024407
4:52:10 PM,2.92725,0.024412
4:52:12 PM,2.92727,0.02437
4:52:15 PM,2.9273,0.024426
4:52:17 PM,2.92728,0.024428
4:52:19 PM,2.92763,0.025482
4:52:21 PM,3.25143,0.027726
4:52:24 PM,3.33435,0.027747
4:52:26 PM,3.33429,0.027719
4:52:28 PM,3.33386,0.027719
4:52:30 PM,3.33769,0.027766
4:52:32 PM,3.33773,0.027768
4:52:35 PM,3.33774,0.02777
4:52:37 PM,3.33787,0.02775
4:52:39 PM,3.33777,0.027756
4:52:41 PM,3.3378,0.027757
4:52:44 PM,3.33778,0.027741
4:52:46 PM,3.33782,0.027774
4:52:48 PM,3.33781,0.02776
4:52:50 PM,3.33779,0.027747
4:52:52 PM,3.33775,0.027765
4:52:55 PM,3.33778,0.027767
4:52:57 PM,3.33775,0.027776
4:52:59 PM,3.33781,0.027752
4:53:01 PM,3.33773,0.027752
4:53:03 PM,3.33774,0.027767
4:53:06 PM,3.33743,0.027747
4:53:08 PM,3.33727,0.027747
4:53:10 PM,3.33735,0.027726
4:53:12 PM,3.33743,0.027749
4:53:15 PM,3.33734,0.027762
4:53:17 PM,3.33729,0.02775
4:53:19 PM,3.33733,0.027773
4:53:21 PM,3.3373,0.027722
4:53:23 PM,3.3373,0.027759
4:53:26 PM,3.33646,0.028857
4:53:28 PM,3.66301,0.031183
4:53:30 PM,3.74839,0.031181
4:53:32 PM,3.74831,0.031196
4:53:35 PM,3.74827,0.03122
4:53:37 PM,3.75325,0.031217
4:53:39 PM,3.75328,0.031235
4:53:41 PM,3.75325,0.031229
4:53:44 PM,3.75326,0.031236
4:53:46 PM,3.75326,0.031251
4:53:48 PM,3.75329,0.031222
4:53:50 PM,3.75332,0.031245
4:53:52 PM,3.75329,0.031238
4:53:55 PM,3.75328,0.031256
4:53:57 PM,3.75326,0.031212
4:53:59 PM,3.75327,0.03127
4:54:01 PM,3.7533,0.031247
4:54:03 PM,3.75322,0.031244
4:54:06 PM,3.75324,0.031253
4:54:08 PM,3.75322,0.031245
4:54:10 PM,3.75329,0.031252
4:54:12 PM,3.75346,0.031235
4:54:15 PM,3.75353,0.031262
4:54:17 PM,3.7536,0.031233
4:54:19 PM,3.75375,0.031232
4:54:21 PM,3.75352,0.031248
4:54:23 PM,3.75349,0.031223
4:54:26 PM,3.75328,0.031254
4:54:28 PM,3.75354,0.03124
4:54:30 PM,3.75362,0.031242
4:54:32 PM,3.7545,0.032331
4:54:35 PM,4.07826,0.034643
4:54:37 PM,4.16318,0.034655
4:54:39 PM,4.16279,0.03463
4:54:41 PM,4.16276,0.034638
4:54:43 PM,4.16842,0.034701
4:54:46 PM,4.16855,0.034695
4:54:48 PM,4.16866,0.034702
4:54:50 PM,4.16881,0.034688
4:54:52 PM,4.16892,0.034646
4:54:55 PM,4.16884,0.034717
4:54:57 PM,4.16852,0.034692
4:54:59 PM,4.16855,0.034698
4:55:01 PM,4.16852,0.034683
4:55:03 PM,4.16851,0.034664
4:55:06 PM,4.16848,0.034703
4:55:08 PM,4.16849,0.034711
4:55:10 PM,4.16847,0.034696
4:55:12 PM,4.16852,0.034683
4:55:15 PM,4.16848,0.034691
4:55:17 PM,4.16849,0.03469
4:55:19 PM,4.16852,0.034684
4:55:21 PM,4.16846,0.034697
4:55:23 PM,4.16847,0.034708
4:55:26 PM,4.16848,0.034685
4:55:28 PM,4.16845,0.034671
4:55:30 PM,4.16851,0.03472
4:55:32 PM,4.1685,0.0347
4:55:34 PM,4.16852,0.03469
4:55:37 PM,4.16848,0.034723
4:55:39 PM,4.16647,0.035749
4:55:41 PM,4.35464,0.036252
4:55:43 PM,4.35467,0.036223
4:55:46 PM,4.35462,0.036252
4:55:48 PM,4.35463,0.036279
4:55:50 PM,4.35462,0.036219
4:55:52 PM,4.35458,0.036239
4:55:55 PM,4.35456,0.036256
4:55:57 PM,4.35454,0.036241
4:55:59 PM,4.35453,0.036217
4:56:01 PM,4.35446,0.036251
4:56:03 PM,4.35448,0.036235
4:56:06 PM,4.35451,0.03623
4:56:08 PM,4.35447,0.03624
4:56:10 PM,4.35444,0.036217
4:56:12 PM,4.35446,0.03625
4:56:15 PM,4.35444,0.036245
4:56:17 PM,4.35443,0.036245
4:56:19 PM,4.35443,0.03623
4:56:21 PM,4.35444,0.03627
4:56:23 PM,4.3544,0.03623
4:56:26 PM,4.35441,0.036231
4:56:28 PM,4.35435,0.036223
4:56:30 PM,4.35432,0.036241
4:56:32 PM,4.3543,0.036242
4:56:34 PM,4.3543,0.036242
4:56:37 PM,4.35428,0.036233
4:56:39 PM,4.35431,0.03623
4:56:41 PM,4.35431,0.03624
4:56:43 PM,4.35437,0.03622
4:56:46 PM,4.35434,0.036223
4:56:48 PM,4.35426,0.036214
4:56:50 PM,4.35433,0.03625
4:56:52 PM,4.35434,0.036223
4:56:55 PM,4.35431,0.036244
4:56:57 PM,4.35437,0.036241
4:56:59 PM,4.35433,0.036246
4:57:01 PM,4.35433,0.036242
4:57:03 PM,4.3543,0.036266
4:57:06 PM,4.35439,0.036231
4:57:08 PM,4.35437,0.036254
4:57:10 PM,4.35443,0.036239
4:57:12 PM,4.35447,0.036226
4:57:15 PM,4.3545,0.036246
4:57:17 PM,4.3545,0.03621
4:57:19 PM,4.35447,0.036262
4:57:21 PM,4.3545,0.036234
4:57:23 PM,4.3545,0.036233
4:57:26 PM,4.35452,0.03623
4:57:28 PM,4.35452,0.036255
4:57:30 PM,4.35455,0.036245
4:57:32 PM,4.3546,0.036245
4:57:34 PM,4.35454,0.036227
4:57:37 PM,4.35453,0.036252
4:57:39 PM,4.35453,0.036245
4:57:41 PM,4.35456,0.036237
4:57:43 PM,4.35451,0.036238
4:57:46 PM,4.3546,0.036227
4:57:48 PM,4.35451,0.036243
4:57:50 PM,4.35457,0.036235
4:57:52 PM,4.35453,0.036258
4:57:55 PM,4.35448,0.036255
4:57:57 PM,4.35452,0.036242
4:57:59 PM,4.3545,0.036259
4:58:01 PM,4.35446,0.036231
4:58:03 PM,4.35447,0.036237
4:58:06 PM,4.3545,0.036247
4:58:08 PM,4.3545,0.036212
4:58:10 PM,4.3545,0.036233
4:58:12 PM,4.35449,0.036207
4:58:14 PM,4.35457,0.03625
4:58:17 PM,4.35455,0.036238
4:58:19 PM,4.35454,0.036224
4:58:21 PM,4.35454,0.036223
4:58:23 PM,4.35457,0.036249
4:58:26 PM,4.35459,0.036218
4:58:28 PM,4.35454,0.03622
4:58:30 PM,4.3545,0.036237
4:58:32 PM,4.35455,0.036217
4:58:34 PM,4.35456,0.036247
4:58:37 PM,4.35456,0.036248
4:58:39 PM,4.35463,0.036266
4:58:41 PM,4.35459,0.036237
4:58:43 PM,4.3546,0.036231
4:58:46 PM,4.35461,0.036232
4:58:48 PM,4.35456,0.036224
4:58:50 PM,4.35458,0.036241
4:58:52 PM,4.35458,0.03624
4:58:54 PM,4.35458,0.03623
4:58:57 PM,4.35454,0.036226
4:58:59 PM,4.35462,0.036226
4:59:01 PM,4.35451,0.03622
4:59:03 PM,4.35456,0.036232
