Tiempo,Corriente,Temperatura,Corriente2
161.3049004,0.171109855,24.84,171.109855
162.3527935,0.171114072,24.87,171.114072
163.3718035,0.171123087,24.89,171.123087
164.3909259,0.171132057,24.9,171.132057
165.446969,0.171166926,24.9,171.166926
166.4676555,0.171183794,24.9,171.183794
167.4872447,0.171223193,24.95,171.223193
168.544878,0.17123267,24.98,171.23267
169.5651733,0.171245962,24.98,171.245962
170.584614,0.171251341,24.98,171.251341
171.6037416,0.171274811,24.98,171.274811
172.6236222,0.171261519,25,171.261519
173.6454081,0.171278029,25.04,171.278029
174.6650169,0.171289846,24.98,171.289846
175.6845721,0.171283185,24.98,171.283185
176.7405246,0.171281918,25,171.281918
177.7605412,0.171309292,25.04,171.309292
178.7805164,0.171306803,25.06,171.306803
179.8353456,0.171311408,25.06,171.311408
180.8549459,0.171307519,25.1,171.307519
181.874468,0.171291321,25.11,171.291321
182.9284154,0.171288937,25.12,171.288937
183.9483243,0.171289891,25.15,171.289891
184.9678129,0.171307325,25.14,171.307325
185.9869262,0.171321392,25.17,171.321392
187.0064105,0.171305328,25.23,171.305328
188.0362222,0.17131181,25.11,171.31181
189.0564388,0.171293586,25.17,171.293586
190.0754927,0.171267539,25.23,171.267539
191.1647471,0.171270266,25.23,171.270266
192.1845959,0.171257287,25.25,171.257287
193.2595997,0.171272844,25.23,171.272844
194.2791995,0.171271428,25.23,171.271428
195.2988388,0.171278089,25.17,171.278089
196.3568214,0.171276092,25.25,171.276092
197.3758824,0.171289876,25.25,171.289876
198.3947183,0.17129983,25.25,171.29983
199.4506149,0.171306028,25.29,171.306028
200.4709113,0.171316474,25.31,171.316474
201.490763,0.171329855,25.24,171.329855
202.5554535,0.171336144,25.31,171.336144
203.5753712,0.17134492,25.38,171.34492
204.5947396,0.171323165,25.26,171.323165
205.6606882,0.17134045,25.35,171.34045
206.6800622,0.171340137,25.32,171.340137
207.6995777,0.171340465,25.44,171.340465
208.7893327,0.171338096,25.5,171.338096
209.8089414,0.171344429,25.48,171.344429
210.8285032,0.171345084,25.48,171.345084
211.8984396,0.171356424,25.42,171.356424
212.9171599,0.17135699,25.42,171.35699
213.9364091,0.171362832,25.5,171.362832
214.9558156,0.171363234,25.41,171.363234
215.9752583,0.171355068,25.39,171.355068
217.0038615,0.171353548,25.42,171.353548
218.0229758,0.171316951,25.42,171.316951
219.0421984,0.171326145,25.44,171.326145
220.0982713,0.171330347,25.42,171.330347
221.1176456,0.171338826,25.44,171.338826
222.1371253,0.171347364,25.42,171.347364
223.1957345,0.171351194,25.48,171.351194
224.2155676,0.17137441,25.54,171.37441
225.2351085,0.171371906,25.55,171.371906
226.2926516,0.171372294,25.57,171.372294
227.3128831,0.171379268,25.57,171.379268
228.3323771,0.17137131,25.61,171.37131
229.3521523,0.171357199,25.57,171.357199
230.3718374,0.171358764,25.57,171.358764
231.3909537,0.171356618,25.57,171.356618
232.4110407,0.171371012,25.57,171.371012
233.430756,0.171376004,25.63,171.376004
234.5236226,0.171375751,25.63,171.375751
235.5435422,0.171366348,25.69,171.366348
236.6251824,0.171377986,25.61,171.377986
237.6451153,0.171426087,25.61,171.426087
238.6648845,0.17142789,25.67,171.42789
239.6839655,0.171417757,25.63,171.417757
240.7071771,0.17140983,25.63,171.40983
241.7284839,0.171423763,25.67,171.423763
242.7477325,0.17142637,25.69,171.42637
243.7666744,0.171433836,25.63,171.433836
244.8736614,0.171432584,25.77,171.432584
245.8935037,0.171429619,25.73,171.429619
246.9769985,0.171440079,25.74,171.440079
247.9965227,0.171435341,25.71,171.435341
249.0159248,0.171459823,25.73,171.459823
250.0782379,0.171459898,25.7,171.459898
251.0979115,0.171463653,25.75,171.463653
252.1172309,0.171465024,25.86,171.465024
253.1831245,0.171469703,25.74,171.469703
254.2035597,0.171460971,25.76,171.460971
255.2235054,0.171467766,25.8,171.467766
256.2848598,0.171476364,25.8,171.476364
257.3045176,0.171496316,25.86,171.496316
258.324329,0.171498864,25.86,171.498864
259.3434104,0.171513676,25.8,171.513676
260.3657548,0.171511933,25.82,171.511933
261.4119617,0.171518787,25.94,171.518787
262.4321402,0.171504437,25.95,171.504437
263.4521874,0.171499446,25.89,171.499446
264.5211693,0.171498432,25.88,171.498432
265.5414651,0.171507477,25.86,171.507477
266.5614516,0.171527698,25.98,171.527698
267.6294709,0.171523541,25.87,171.523541
268.6491765,0.171532467,25.98,171.532467
269.6679872,0.171533033,25.99,171.533033
270.7543277,0.171543687,25.99,171.543687
271.8132713,0.171518281,25.95,171.518281
272.8331286,0.171527773,25.95,171.527773
273.879249,0.171524479,25.93,171.524479
274.8983576,0.171538665,26.04,171.538665
275.9184582,0.17152813,25.95,171.52813
276.9885289,0.17153193,25.99,171.53193
278.008685,0.171488016,26.05,171.488016
279.0281915,0.171543926,25.95,171.543926
280.1119574,0.171553924,25.99,171.553924
281.1335099,0.171567842,25.99,171.567842
282.1536778,0.17156969,25.93,171.56969
283.1736119,0.171583205,25.98,171.583205
284.1935169,0.171584188,26.07,171.584188
285.2129478,0.171558961,26.05,171.558961
286.2327104,0.171598017,26.11,171.598017
287.2525385,0.171593904,26.07,171.593904
288.2722924,0.171597421,26.13,171.597421
289.3179101,0.171605974,26.1,171.605974
290.3377643,0.171613767,26.16,171.613767
291.3573779,0.177089393,26.14,177.089393
292.4612136,0.18523994,26.15,185.23994
293.480939,0.196033462,26.17,196.033462
294.5004292,0.19593355,26.17,195.93355
295.5612229,0.195956707,26.14,195.956707
296.5809681,0.196003943,26.29,196.003943
297.6002119,0.195992961,26.68,195.992961
298.6708279,0.196022868,26.34,196.022868
299.6907212,0.196049943,26.2,196.049943
300.7108647,0.196073412,26.26,196.073412
301.7334079,0.196097105,26.42,196.097105
302.7533576,0.196099579,26.49,196.099579
303.7830544,0.19610618,26.69,196.10618
304.8024426,0.196152746,26.46,196.152746
305.821481,0.196170255,26.69,196.170255
306.8828272,0.196172565,26.82,196.172565
307.9028664,0.196185916,26.53,196.185916
308.9222514,0.196212291,26.57,196.212291
309.9412662,0.196242406,27.12,196.242406
310.9606341,0.196613609,27.26,196.613609
311.9958936,0.196245908,27.23,196.245908
313.0159539,0.19624488,27.05,196.24488
314.0347524,0.196249142,27.1,196.249142
315.134433,0.19626367,27.08,196.26367
316.1546029,0.196260988,27.08,196.260988
317.246915,0.19627583,26.48,196.27583
318.2670226,0.19629617,26.43,196.29617
319.2868231,0.196316406,26.43,196.316406
320.3699089,0.19633305,26.43,196.33305
321.3893507,0.196336656,26.45,196.336656
322.4093655,0.196304097,26.49,196.304097
323.4984829,0.196311861,26.43,196.311861
324.517869,0.196320801,26.45,196.320801
325.5377648,0.19633013,26.49,196.33013
326.5569824,0.196332082,26.51,196.332082
327.5774198,0.196341887,26.49,196.341887
328.5972629,0.19635944,26.51,196.35944
329.6167163,0.1963716,26.51,196.3716
330.6359593,0.196369662,26.55,196.369662
331.6558586,0.196372389,26.55,196.372389
332.6833014,0.196378692,26.61,196.378692
333.7033465,0.196368217,26.58,196.368217
334.7229241,0.196377053,26.62,196.377053
335.7425716,0.196386829,26.58,196.386829
336.7615347,0.196396872,26.56,196.396872
337.799942,0.196399345,26.61,196.399345
338.8195116,0.196392312,26.61,196.392312
339.8398694,0.196394756,26.62,196.394756
340.935564,0.196412011,26.59,196.412011
341.9553305,0.196416422,26.63,196.416422
343.0445969,0.196421533,26.66,196.421533
344.0641812,0.196431204,26.68,196.431204
345.0835702,0.196437627,26.74,196.437627
346.1444235,0.196435943,26.64,196.435943
347.1634583,0.196446582,26.64,196.446582
348.1832668,0.196452632,26.68,196.452632
349.2468584,0.196463003,26.7,196.463003
350.2663889,0.19645366,26.7,196.45366
351.2870003,0.196456894,26.7,196.456894
352.3066781,0.196464806,26.7,196.464806
353.3271111,0.196475133,26.7,196.475133
354.3821598,0.196478992,26.74,196.478992
355.4023018,0.196480855,26.82,196.480855
356.4212881,0.196480125,26.71,196.480125
357.4962113,0.196493253,26.7,196.493253
358.5150718,0.196492612,26.76,196.492612
359.5346796,0.196494624,26.82,196.494624
360.5545526,0.196501567,26.75,196.501567
361.5746158,0.196502029,26.76,196.502029
362.648467,0.196506872,26.8,196.506872
363.6682762,0.196510672,26.81,196.510672
364.6873093,0.196512609,26.77,196.512609
365.7498124,0.196522504,26.76,196.522504
366.769182,0.196521952,26.8,196.521952
367.7961331,0.196518689,26.81,196.518689
368.8515715,0.196522563,26.89,196.522563
369.8702473,0.196527317,26.83,196.527317
370.8898677,0.196529939,26.81,196.529939
371.9545439,0.19653277,26.89,196.53277
372.9740832,0.196534901,26.89,196.534901
373.9930765,0.196538731,26.87,196.538731
375.0539834,0.196550115,26.91,196.550115
376.0732258,0.196555852,26.91,196.555852
377.0936551,0.196556821,26.95,196.556821
378.1569942,0.196559652,26.89,196.559652
379.1770162,0.196564584,26.91,196.564584
380.1966373,0.196574196,26.97,196.574196
381.2164572,0.196570888,26.89,196.570888
382.2362077,0.196571588,27.03,196.571588
383.2561767,0.196577429,26.92,196.577429
384.2758654,0.196578443,26.97,196.578443
385.2950407,0.196586355,26.91,196.586355
386.380286,0.196595326,27.09,196.595326
387.3998073,0.196599274,27.08,196.599274
388.4196409,0.196602523,26.98,196.602523
389.5201801,0.196609064,26.97,196.609064
390.5403464,0.196616262,27.13,196.616262
391.6192787,0.196604207,27.04,196.604207
392.6394021,0.196602135,27.1,196.602135
393.6583045,0.196622163,27.04,196.622163
394.7247629,0.19661431,27.04,196.61431
395.7439904,0.196624934,27.1,196.624934
396.7632823,0.196623668,27.16,196.623668
397.7825935,0.19663766,27.14,196.63766
398.8026376,0.196641221,27.16,196.641221
399.8591161,0.196644246,27.16,196.644246
400.878504,0.196644455,27.08,196.644455
401.8981992,0.196640431,27.08,196.640431
402.9933887,0.1966549,27.2,196.6549
404.0128431,0.196653783,27.21,196.653783
405.1030294,0.196653261,27.17,196.653261
406.1223467,0.196657419,27.22,196.657419
407.1414806,0.196653619,27.11,196.653619
408.2062051,0.196656793,27.16,196.656793
409.2251247,0.196661427,27.22,196.661427
410.2446717,0.196667283,27.23,196.667283
411.3085391,0.196673974,27.23,196.673974
412.3290434,0.19667758,27.29,196.67758
413.3488706,0.196675151,27.29,196.675151
414.3691691,0.196674942,27.29,196.674942
415.3888014,0.196681246,27.29,196.681246
416.4338773,0.196681335,27.29,196.681335
