Tiempo,Voltaje,Corriente
12:44:14 PM,0.000126,0
12:44:17 PM,0.000126,0
12:44:19 PM,0.000126,0
12:44:21 PM,0.000126,0
12:44:23 PM,0.000126,0
12:44:26 PM,0.000127,0
12:44:28 PM,0.000127,0
12:44:30 PM,0.000126,0
12:44:32 PM,0.000126,0
12:44:34 PM,0.000126,0
12:44:37 PM,0.000126,0
12:44:39 PM,0.000126,0
12:44:41 PM,0.000126,0
12:44:43 PM,0.000126,0
12:44:46 PM,0.000126,0
12:44:48 PM,0.000126,0
12:44:50 PM,0.000126,0
12:44:52 PM,0.000126,0
12:44:54 PM,0.000126,0
12:44:57 PM,0.000126,0
12:44:59 PM,0.000126,0
12:45:01 PM,0.000126,0
12:45:03 PM,0.000126,0
12:45:05 PM,0.000126,0
12:45:08 PM,0.000126,0
12:45:10 PM,0.000126,0
12:45:12 PM,0.000126,0
12:45:14 PM,0.000126,0
12:45:17 PM,0.000126,0
12:45:19 PM,0.000126,0
12:45:21 PM,0.000164,0
12:45:23 PM,0.328227,0
12:45:26 PM,0.420622,0
12:45:28 PM,0.420617,0
12:45:30 PM,0.420629,0
12:45:32 PM,0.42122,0
12:45:34 PM,0.421223,0
12:45:37 PM,0.421225,0
12:45:39 PM,0.421213,0
12:45:41 PM,0.42122,0
12:45:43 PM,0.421198,0
12:45:46 PM,0.421223,0
12:45:48 PM,0.421278,0
12:45:50 PM,0.42125,0
12:45:52 PM,0.421254,0
12:45:54 PM,0.42126,0
12:45:57 PM,0.421261,0
12:45:59 PM,0.42126,0
12:46:01 PM,0.421278,0
12:46:03 PM,0.421258,0
12:46:05 PM,0.421245,0
12:46:08 PM,0.42125,0
12:46:10 PM,0.421277,0
12:46:12 PM,0.421293,0
12:46:14 PM,0.421296,0
12:46:17 PM,0.421288,0
12:46:19 PM,0.421187,0
12:46:21 PM,0.421231,0
12:46:23 PM,0.421246,0
12:46:25 PM,0.421223,0
12:46:28 PM,0.421205,0
12:46:30 PM,0.746847,0.007076
12:46:32 PM,0.839307,0.007118
12:46:34 PM,0.839378,0.007113
12:46:36 PM,0.839402,0.007108
12:46:39 PM,0.840449,0.007129
12:46:41 PM,0.840425,0.007128
12:46:43 PM,0.840453,0.007133
12:46:45 PM,0.840401,0.007108
12:46:47 PM,0.840434,0.007138
12:46:50 PM,0.84049,0.00713
12:46:52 PM,0.840435,0.007117
12:46:54 PM,0.840519,0.007147
12:46:56 PM,0.840439,0.007142
12:46:59 PM,0.84048,0.007123
12:47:01 PM,0.840512,0.007127
12:47:03 PM,0.840441,0.007148
12:47:05 PM,0.840468,0.007157
12:47:07 PM,0.840425,0.007143
12:47:10 PM,0.84044,0.00712
12:47:12 PM,0.840715,0.007131
12:47:14 PM,0.840771,0.007121
12:47:16 PM,0.84077,0.007144
12:47:18 PM,0.84076,0.007148
12:47:21 PM,0.840847,0.007145
12:47:23 PM,0.840479,0.007146
12:47:25 PM,0.840521,0.007129
12:47:27 PM,0.840525,0.007127
12:47:30 PM,0.840789,0.007152
12:47:32 PM,0.840444,0.007125
12:47:34 PM,0.840606,0.008233
12:47:36 PM,1.16561,0.010566
12:47:39 PM,1.25721,0.01059
12:47:41 PM,1.25718,0.01057
12:47:43 PM,1.25717,0.010585
12:47:45 PM,1.25899,0.010601
12:47:47 PM,1.25902,0.010582
12:47:50 PM,1.2588,0.01058
12:47:52 PM,1.25876,0.010589
12:47:54 PM,1.25888,0.010594
12:47:56 PM,1.25888,0.010608
12:47:59 PM,1.25892,0.010607
12:48:01 PM,1.25886,0.010561
12:48:03 PM,1.25886,0.010602
12:48:05 PM,1.25887,0.010592
12:48:07 PM,1.2588,0.010584
12:48:10 PM,1.25892,0.010596
12:48:12 PM,1.25888,0.010599
12:48:14 PM,1.25894,0.010609
12:48:16 PM,1.25878,0.010613
12:48:18 PM,1.25879,0.010591
12:48:21 PM,1.25881,0.010596
12:48:23 PM,1.25879,0.010592
12:48:25 PM,1.25884,0.010568
12:48:27 PM,1.25879,0.0106
12:48:30 PM,1.25873,0.01057
12:48:32 PM,1.25875,0.010602
12:48:34 PM,1.25874,0.010595
12:48:36 PM,1.25879,0.010601
12:48:38 PM,1.25877,0.010576
12:48:41 PM,1.25884,0.011686
12:48:43 PM,1.58507,0.014025
12:48:45 PM,1.67541,0.014051
12:48:47 PM,1.67536,0.014031
12:48:50 PM,1.67533,0.013999
12:48:52 PM,1.67779,0.014046
12:48:54 PM,1.67774,0.014052
12:48:56 PM,1.67778,0.014052
12:48:59 PM,1.67774,0.014046
12:49:01 PM,1.67772,0.014038
12:49:03 PM,1.67778,0.014052
12:49:05 PM,1.6779,0.014076
12:49:07 PM,1.67795,0.014067
