Tiempo,Voltaje,Corriente
12:10:35 PM,2.7E-05,0
12:10:38 PM,2.7E-05,0
12:10:40 PM,2.7E-05,0
12:10:42 PM,2.7E-05,0
12:10:44 PM,2.7E-05,0
12:10:46 PM,2.7E-05,0
12:10:49 PM,2.7E-05,0
12:10:51 PM,2.7E-05,0
12:10:53 PM,2.7E-05,0
12:10:55 PM,2.7E-05,0
12:10:58 PM,2.7E-05,0
12:11:00 PM,2.7E-05,0
12:11:02 PM,2.7E-05,0
12:11:04 PM,2.7E-05,0
12:11:06 PM,2.7E-05,0
12:11:09 PM,2.6E-05,0
12:11:11 PM,2.7E-05,0
12:11:13 PM,2.7E-05,0
12:11:15 PM,2.6E-05,0
12:11:17 PM,2.7E-05,0
12:11:20 PM,8.7E-05,0
12:11:22 PM,0.326732,0
12:11:24 PM,0.419083,0.006428
12:11:26 PM,0.419088,0.006441
12:11:28 PM,0.419085,0.006458
12:11:31 PM,0.41961,0.006468
12:11:33 PM,0.419623,0.006446
12:11:35 PM,0.419629,0.006454
12:11:37 PM,0.419626,0.006464
12:11:40 PM,0.419642,0.00646
12:11:42 PM,0.419622,0.006442
12:11:44 PM,0.419627,0.006417
12:11:46 PM,0.419637,0.006443
12:11:48 PM,0.419644,0.006424
12:11:51 PM,0.419607,0.006422
12:11:53 PM,0.419608,0.006457
12:11:55 PM,0.41963,0.006448
12:11:57 PM,0.419629,0.006453
12:11:59 PM,0.41961,0.006461
12:12:02 PM,0.419598,0.006424
12:12:04 PM,0.419607,0.006459
12:12:06 PM,0.419621,0.006446
12:12:08 PM,0.41963,0.00646
12:12:11 PM,0.419632,0.006432
12:12:13 PM,0.419621,0.006434
12:12:15 PM,0.419629,0.006461
12:12:17 PM,0.419635,0.006488
12:12:19 PM,0.419639,0.006429
12:12:22 PM,0.419636,0.006448
12:12:24 PM,0.419622,0.00646
12:12:26 PM,0.419375,0.008357
12:12:28 PM,0.74086,0.012718
12:12:31 PM,0.833446,0.012708
12:12:33 PM,0.833406,0.012672
12:12:35 PM,0.833427,0.012693
12:12:37 PM,0.834423,0.012726
12:12:40 PM,0.834384,0.012692
12:12:42 PM,0.834425,0.012753
12:12:44 PM,0.834387,0.012698
12:12:46 PM,0.834383,0.012706
12:12:48 PM,0.834282,0.012726
12:12:51 PM,0.834284,0.012716
12:12:53 PM,0.834277,0.012705
12:12:55 PM,0.834287,0.012742
12:12:57 PM,0.834389,0.012705
12:12:59 PM,0.834281,0.012752
12:13:02 PM,0.834327,0.012716
12:13:04 PM,0.834397,0.012719
12:13:06 PM,0.834453,0.012715
12:13:08 PM,0.834399,0.012707
12:13:11 PM,0.8343,0.012722
12:13:13 PM,0.834263,0.012706
12:13:15 PM,0.834281,0.012707
12:13:17 PM,0.834274,0.012694
12:13:19 PM,0.834286,0.012727
12:13:22 PM,0.834259,0.012721
12:13:24 PM,0.83426,0.012693
12:13:26 PM,0.834261,0.012706
12:13:28 PM,0.833637,0.012687
12:13:30 PM,0.834152,0.01273
12:13:33 PM,0.834538,0.014687
12:13:35 PM,1.15659,0.018895
12:13:37 PM,1.24687,0.018919
