Tiempo,Voltaje,Corriente
5:16:27 PM,2.9E-05,0
5:16:29 PM,2.9E-05,0
5:16:31 PM,2.9E-05,0
5:16:34 PM,2.9E-05,0
5:16:36 PM,3E-05,0
5:16:38 PM,3E-05,0
5:16:40 PM,3E-05,0
5:16:42 PM,3E-05,0
5:16:45 PM,3E-05,0
5:16:47 PM,3E-05,0
5:16:49 PM,3E-05,0
5:16:51 PM,3E-05,0
5:16:54 PM,3E-05,0
5:16:56 PM,3E-05,0
5:16:58 PM,3E-05,0
5:17:00 PM,3E-05,0
5:17:02 PM,3E-05,0
5:17:05 PM,3E-05,0
5:17:07 PM,3E-05,0
5:17:09 PM,3E-05,0
5:17:11 PM,3E-05,0
5:17:13 PM,3E-05,0
5:17:16 PM,3E-05,0
5:17:18 PM,3E-05,0
5:17:20 PM,3E-05,0
5:17:22 PM,3E-05,0
5:17:25 PM,3E-05,0
5:17:27 PM,3E-05,0
5:17:29 PM,3E-05,0
5:17:31 PM,3E-05,0
5:17:34 PM,8.4E-05,0
5:17:36 PM,0.325935,0
5:17:38 PM,0.418226,0.006528
5:17:40 PM,0.418243,0.006502
5:17:42 PM,0.418268,0.006531
5:17:44 PM,0.418896,0.006506
5:17:47 PM,0.418843,0.006491
5:17:49 PM,0.418847,0.006505
5:17:51 PM,0.418896,0.006531
5:17:53 PM,0.418914,0.006497
5:17:55 PM,0.418918,0.0065
5:17:58 PM,0.418863,0.006538
5:18:00 PM,0.418828,0.006511
5:18:02 PM,0.418804,0.006491
5:18:04 PM,0.418813,0.006501
5:18:07 PM,0.418807,0.006498
5:18:09 PM,0.4188,0.006507
5:18:11 PM,0.4188,0.00651
5:18:13 PM,0.418798,0.006508
5:18:15 PM,0.418788,0.006529
5:18:18 PM,0.418802,0.006514
5:18:20 PM,0.418807,0.006507
5:18:22 PM,0.418862,0.006521
5:18:24 PM,0.41885,0.006519
5:18:27 PM,0.418818,0.006498
5:18:29 PM,0.418852,0.006486
5:18:31 PM,0.418842,0.006497
5:18:33 PM,0.418846,0.006518
5:18:35 PM,0.418783,0.006515
5:18:38 PM,0.418782,0.006502
5:18:40 PM,0.418415,0.008434
5:18:42 PM,0.739283,0.012757
5:18:44 PM,0.831147,0.012764
5:18:47 PM,0.831153,0.012744
5:18:49 PM,0.831151,0.012744
5:18:51 PM,0.832445,0.012751
5:18:53 PM,0.832462,0.012761
5:18:55 PM,0.832457,0.012759
5:18:58 PM,0.832405,0.012741
5:19:00 PM,0.832411,0.012787
5:19:02 PM,0.832393,0.012758
5:19:04 PM,0.832368,0.012737
5:19:07 PM,0.832439,0.012762
5:19:09 PM,0.832455,0.012757
5:19:11 PM,0.832393,0.012768
5:19:13 PM,0.831939,0.01275
5:19:15 PM,0.832427,0.012781
5:19:18 PM,0.832426,0.012759
5:19:20 PM,0.832417,0.012761
5:19:22 PM,0.832404,0.012748
5:19:24 PM,0.832415,0.012767
5:19:27 PM,0.8324,0.012754
5:19:29 PM,0.832547,0.012767
5:19:31 PM,0.832628,0.012753
5:19:33 PM,0.832607,0.012757
5:19:35 PM,0.832636,0.012728
5:19:38 PM,0.832386,0.012755
5:19:40 PM,0.832369,0.012767
5:19:42 PM,0.832356,0.012786
5:19:44 PM,0.832374,0.012754
5:19:47 PM,0.831314,0.014689
5:19:49 PM,1.15308,0.018927
5:19:51 PM,1.24288,0.018935
5:19:53 PM,1.24293,0.018929
5:19:55 PM,1.24287,0.018928
5:19:58 PM,1.24459,0.018961
5:20:00 PM,1.24463,0.018932
5:20:02 PM,1.2446,0.018989
5:20:04 PM,1.24462,0.018936
5:20:07 PM,1.2446,0.018931
5:20:09 PM,1.24461,0.018955
5:20:11 PM,1.24486,0.018939
5:20:13 PM,1.24504,0.018962
5:20:15 PM,1.2448,0.018954
5:20:18 PM,1.24494,0.018982
5:20:20 PM,1.24483,0.018937
5:20:22 PM,1.24488,0.018947
5:20:24 PM,1.24514,0.018963
5:20:27 PM,1.24495,0.018941
5:20:29 PM,1.24498,0.019005
5:20:31 PM,1.24477,0.018951
5:20:33 PM,1.2448,0.018955
5:20:35 PM,1.24478,0.018972
5:20:38 PM,1.24466,0.018976
5:20:40 PM,1.24465,0.018962
5:20:42 PM,1.24466,0.018953
5:20:44 PM,1.24466,0.018968
5:20:47 PM,1.24467,0.018971
5:20:49 PM,1.24468,0.018941
5:20:51 PM,1.24449,0.018956
5:20:53 PM,1.24464,0.020925
5:20:55 PM,1.57058,0.025277
5:20:58 PM,1.66133,0.025309
5:21:00 PM,1.66137,0.025341
5:21:02 PM,1.66131,0.025265
5:21:04 PM,1.66372,0.025323
5:21:07 PM,1.66366,0.025366
5:21:09 PM,1.66374,0.025329
5:21:11 PM,1.66369,0.02532
5:21:13 PM,1.66373,0.025294
5:21:15 PM,1.66377,0.025316
5:21:18 PM,1.66372,0.025332
5:21:20 PM,1.66371,0.025322
5:21:22 PM,1.66369,0.025346
5:21:24 PM,1.66373,0.02535
5:21:27 PM,1.66386,0.025401
5:21:29 PM,1.66386,0.02533
5:21:31 PM,1.66382,0.025306
5:21:33 PM,1.66383,0.025338
5:21:35 PM,1.66381,0.025338
5:21:38 PM,1.66383,0.025344
5:21:40 PM,1.66379,0.025303
5:21:42 PM,1.66382,0.025329
5:21:44 PM,1.66388,0.02534
5:21:47 PM,1.6638,0.025341
5:21:49 PM,1.66379,0.025333
5:21:51 PM,1.66373,0.025352
5:21:53 PM,1.66383,0.025331
5:21:55 PM,1.66373,0.025316
5:21:58 PM,1.66371,0.025347
5:22:00 PM,1.66345,0.027409
5:22:02 PM,1.99832,0.03195
5:22:04 PM,2.09158,0.031954
5:22:07 PM,2.09154,0.031963
5:22:09 PM,2.09151,0.03195
5:22:11 PM,2.09444,0.031997
5:22:13 PM,2.09443,0.031981
5:22:15 PM,2.09457,0.031992
5:22:18 PM,2.09447,0.031983
5:22:20 PM,2.09444,0.031978
5:22:22 PM,2.09444,0.032006
5:22:24 PM,2.09455,0.031991
5:22:27 PM,2.09454,0.03201
5:22:29 PM,2.09469,0.031973
5:22:31 PM,2.09463,0.031981
5:22:33 PM,2.09447,0.031992
5:22:35 PM,2.09455,0.031976
5:22:38 PM,2.09466,0.032002
5:22:40 PM,2.09471,0.031982
5:22:42 PM,2.09442,0.031982
5:22:44 PM,2.09445,0.031992
5:22:47 PM,2.09444,0.031999
5:22:49 PM,2.09446,0.032006
5:22:51 PM,2.09446,0.031999
5:22:53 PM,2.09448,0.031995
5:22:55 PM,2.09443,0.032006
5:22:58 PM,2.09442,0.031998
5:23:00 PM,2.09371,0.032024
5:23:02 PM,2.09375,0.031984
5:23:04 PM,2.09371,0.03202
5:23:07 PM,2.09404,0.034059
5:23:09 PM,2.41975,0.038418
5:23:11 PM,2.50718,0.038414
5:23:13 PM,2.50717,0.038414
5:23:15 PM,2.50716,0.038401
5:23:18 PM,2.51074,0.038455
5:23:20 PM,2.51074,0.038498
5:23:22 PM,2.51079,0.038505
5:23:24 PM,2.51078,0.038493
5:23:27 PM,2.51074,0.038505
5:23:29 PM,2.5111,0.038501
5:23:31 PM,2.51115,0.038464
5:23:33 PM,2.51135,0.038513
5:23:35 PM,2.51128,0.038479
5:23:38 PM,2.51125,0.038465
5:23:40 PM,2.51109,0.038487
5:23:42 PM,2.51107,0.038476
5:23:44 PM,2.51101,0.038478
5:23:47 PM,2.51097,0.038474
5:23:49 PM,2.51115,0.038449
5:23:51 PM,2.51115,0.03848
5:23:53 PM,2.51101,0.038498
5:23:55 PM,2.5111,0.038472
5:23:58 PM,2.51115,0.03848
5:24:00 PM,2.51112,0.038519
5:24:02 PM,2.51114,0.038489
5:24:04 PM,2.51082,0.038485
5:24:06 PM,2.51068,0.038476
5:24:09 PM,2.51072,0.038461
5:24:11 PM,2.5107,0.038505
5:24:13 PM,2.51108,0.040488
5:24:15 PM,2.83453,0.044856
5:24:18 PM,2.92111,0.044876
5:24:20 PM,2.92109,0.044893
5:24:22 PM,2.92108,0.044895
5:24:24 PM,2.92559,0.044939
5:24:27 PM,2.92565,0.044927
5:24:29 PM,2.9255,0.044944
5:24:31 PM,2.92547,0.044936
5:24:33 PM,2.92552,0.044953
5:24:35 PM,2.92543,0.044942
5:24:38 PM,2.92542,0.044926
5:24:40 PM,2.9254,0.04493
5:24:42 PM,2.92543,0.044938
5:24:44 PM,2.92565,0.04496
5:24:47 PM,2.92556,0.044933
5:24:49 PM,2.92539,0.044966
5:24:51 PM,2.92536,0.044928
5:24:53 PM,2.92542,0.044955
5:24:55 PM,2.92545,0.04497
5:24:58 PM,2.92551,0.044938
5:25:00 PM,2.92587,0.044949
5:25:02 PM,2.92586,0.044959
5:25:04 PM,2.92564,0.044959
5:25:06 PM,2.92613,0.04494
5:25:09 PM,2.92615,0.04497
5:25:11 PM,2.92616,0.044942
5:25:13 PM,2.92625,0.044959
5:25:15 PM,2.92629,0.044974
5:25:18 PM,2.92628,0.044956
5:25:20 PM,2.92209,0.046972
5:25:22 PM,3.26286,0.051523
5:25:24 PM,3.34946,0.051523
5:25:27 PM,3.34957,0.051559
5:25:29 PM,3.34961,0.051523
5:25:31 PM,3.35389,0.05164
5:25:33 PM,3.35391,0.051593
5:25:35 PM,3.35404,0.0516
5:25:38 PM,3.35405,0.051611
5:25:40 PM,3.35383,0.051586
5:25:42 PM,3.35364,0.051555
5:25:44 PM,3.35377,0.051591
5:25:47 PM,3.35376,0.051608
5:25:49 PM,3.3536,0.0516
5:25:51 PM,3.35364,0.051612
5:25:53 PM,3.35345,0.051585
5:25:55 PM,3.3535,0.051601
5:25:58 PM,3.35359,0.051603
5:26:00 PM,3.35359,0.051602
5:26:02 PM,3.35354,0.051595
5:26:04 PM,3.3535,0.051596
5:26:06 PM,3.35342,0.051608
5:26:09 PM,3.3534,0.051592
5:26:11 PM,3.35352,0.051611
5:26:13 PM,3.35346,0.051609
5:26:15 PM,3.35346,0.051606
5:26:18 PM,3.35349,0.051602
5:26:20 PM,3.35346,0.051634
5:26:22 PM,3.35346,0.051591
5:26:24 PM,3.35339,0.051596
5:26:27 PM,3.35386,0.05349
5:26:29 PM,3.66268,0.057833
5:26:31 PM,3.7511,0.057808
5:26:33 PM,3.75105,0.057821
5:26:35 PM,3.7512,0.057839
5:26:38 PM,3.75647,0.0579
5:26:40 PM,3.75666,0.057923
5:26:42 PM,3.75699,0.057909
5:26:44 PM,3.75732,0.057916
5:26:47 PM,3.75588,0.057885
5:26:49 PM,3.75595,0.057905
5:26:51 PM,3.75609,0.057914
5:26:53 PM,3.7559,0.057888
5:26:55 PM,3.75591,0.0579
5:26:58 PM,3.7559,0.05792
5:27:00 PM,3.75577,0.057874
5:27:02 PM,3.75529,0.057898
5:27:04 PM,3.75521,0.057879
5:27:06 PM,3.75525,0.057901
5:27:09 PM,3.75521,0.057886
5:27:11 PM,3.75528,0.057872
5:27:13 PM,3.75533,0.057888
5:27:15 PM,3.7553,0.057897
5:27:18 PM,3.75529,0.05788
5:27:20 PM,3.75524,0.057878
5:27:22 PM,3.7553,0.057909
5:27:24 PM,3.75528,0.057904
5:27:26 PM,3.75531,0.057907
5:27:29 PM,3.75523,0.057867
5:27:31 PM,3.75518,0.057901
5:27:33 PM,3.7558,0.059884
5:27:35 PM,4.07799,0.06423
5:27:38 PM,4.16131,0.064247
5:27:40 PM,4.1613,0.064227
5:27:42 PM,4.16135,0.064245
5:27:44 PM,4.16766,0.064315
5:27:47 PM,4.16803,0.064348
5:27:49 PM,4.16818,0.064337
5:27:51 PM,4.16805,0.06434
5:27:53 PM,4.16823,0.064363
5:27:55 PM,4.16798,0.064347
5:27:58 PM,4.16805,0.064368
5:28:00 PM,4.16808,0.064307
5:28:02 PM,4.16815,0.06434
5:28:04 PM,4.16823,0.064339
5:28:06 PM,4.16823,0.064345
5:28:09 PM,4.16798,0.064325
5:28:11 PM,4.168,0.064329
5:28:13 PM,4.16843,0.064359
5:28:15 PM,4.1692,0.064368
5:28:18 PM,4.17014,0.064367
5:28:20 PM,4.1694,0.06435
5:28:22 PM,4.16954,0.06437
5:28:24 PM,4.16932,0.064369
5:28:26 PM,4.16953,0.064375
5:28:29 PM,4.16945,0.064364
5:28:31 PM,4.16937,0.064378
5:28:33 PM,4.16948,0.064398
5:28:35 PM,4.1699,0.064372
5:28:37 PM,4.16936,0.064356
5:28:40 PM,4.17062,0.066349
5:28:42 PM,4.3807,0.067659
